"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Països Baixos","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Bulgària","8"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Suècia","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Bèlgica","1"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Irlanda","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Grècia","1"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Suïssa","1"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Hongria","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Resta països","12"
2022,8,"Nou Barris",54,"Torre Baró","Dones","NA","--"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Total","78"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Marroc, el","53"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Algèria","2"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Senegal","3"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Nigèria","9"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Resta països","11"
2022,8,"Nou Barris",54,"Torre Baró","Dones","NA","--"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Total","121"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Colòmbia","17"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Hondures","37"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Veneçuela","7"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Perú","13"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Argentina","3"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Brasil","5"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Equador","11"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Bolívia","11"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Estats Units, els","1"
2022,8,"Nou Barris",54,"Torre Baró","Dones","República Dominicana","3"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Xile","2"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Mèxic","2"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Paraguai","2"
2022,8,"Nou Barris",54,"Torre Baró","Dones","El Salvador","2"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Cuba","2"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Uruguai","3"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Nicaragua","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Resta països","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","NA","--"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Total","31"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Pakistan","9"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Xina","9"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Filipines","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Índia","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Bangladesh","5"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Geòrgia","2"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Armènia","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Japó","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Nepal","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Turquia","1"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Iran","2"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Resta països","3"
2022,8,"Nou Barris",54,"Torre Baró","Dones","NA","--"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Oceania","0"
2022,8,"Nou Barris",54,"Torre Baró","Dones","Apàtrides/No consta","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Espanya","1143"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Itàlia","15"
2022,8,"Nou Barris",54,"Torre Baró","Homes","França","2"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Regne Unit","3"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Alemanya","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Rússia","7"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Romania","7"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Portugal","4"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Ucraïna","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Polònia","3"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Països Baixos","1"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Bulgària","3"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Suècia","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Bèlgica","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Irlanda","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Grècia","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Suïssa","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Hongria","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Resta països","10"
2022,8,"Nou Barris",54,"Torre Baró","Homes","NA","--"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Total","104"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Marroc, el","74"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Algèria","2"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Senegal","4"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Nigèria","9"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Resta països","15"
2022,8,"Nou Barris",54,"Torre Baró","Homes","NA","--"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Total","106"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Colòmbia","9"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Hondures","27"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Veneçuela","7"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Perú","9"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Argentina","1"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Brasil","9"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Equador","12"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Bolívia","15"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Estats Units, els","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","República Dominicana","7"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Xile","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Mèxic","1"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Paraguai","1"
2022,8,"Nou Barris",54,"Torre Baró","Homes","El Salvador","2"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Cuba","2"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Uruguai","3"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Nicaragua","1"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Resta països","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","NA","--"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Total","39"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Pakistan","16"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Xina","5"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Filipines","3"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Índia","1"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Bangladesh","1"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Geòrgia","2"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Armènia","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Japó","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Nepal","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Turquia","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Iran","4"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Resta països","7"
2022,8,"Nou Barris",54,"Torre Baró","Homes","NA","--"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Oceania","0"
2022,8,"Nou Barris",54,"Torre Baró","Homes","Apàtrides/No consta","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Espanya","3833"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Itàlia","13"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","França","1"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Regne Unit","6"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Alemanya","3"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Rússia","42"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Romania","39"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Portugal","7"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Ucraïna","38"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Polònia","10"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Països Baixos","6"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Bulgària","5"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Suècia","2"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Bèlgica","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Irlanda","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Grècia","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Suïssa","1"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Hongria","2"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Resta països","4"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","NA","--"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Total","378"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Marroc, el","209"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Algèria","11"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Senegal","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Nigèria","95"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Resta països","63"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","NA","--"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Total","823"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Colòmbia","49"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Hondures","364"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Veneçuela","27"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Perú","50"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Argentina","10"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Brasil","20"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Equador","87"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Bolívia","38"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Estats Units, els","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","República Dominicana","129"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Xile","4"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Mèxic","3"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Paraguai","10"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","El Salvador","7"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Cuba","6"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Uruguai","2"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Nicaragua","10"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Resta països","7"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","NA","--"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Total","286"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Pakistan","189"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Xina","33"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Filipines","8"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Índia","19"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Bangladesh","1"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Geòrgia","8"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Armènia","16"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Japó","1"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Nepal","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Turquia","3"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Iran","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Resta països","8"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","NA","--"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Oceania","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Apàtrides/No consta","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Espanya","3589"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Itàlia","20"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","França","2"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Regne Unit","5"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Alemanya","4"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Rússia","23"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Romania","38"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Portugal","10"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Ucraïna","28"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Polònia","13"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Països Baixos","1"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Bulgària","2"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Suècia","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Bèlgica","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Irlanda","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Grècia","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Suïssa","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Hongria","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Resta països","5"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","NA","--"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Total","483"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Marroc, el","249"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Algèria","13"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Senegal","6"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Nigèria","94"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Resta països","121"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","NA","--"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Total","685"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Colòmbia","54"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Hondures","243"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Veneçuela","27"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Perú","58"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Argentina","9"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Brasil","10"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Equador","118"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Bolívia","25"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Estats Units, els","1"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","República Dominicana","117"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Xile","1"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Mèxic","5"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Paraguai","3"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","El Salvador","9"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Cuba","3"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Uruguai","1"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Nicaragua","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Resta països","1"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","NA","--"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Total","401"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Pakistan","293"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Xina","30"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Filipines","6"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Índia","27"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Bangladesh","2"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Geòrgia","10"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Armènia","16"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Japó","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Nepal","1"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Turquia","1"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Iran","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Resta països","15"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","NA","--"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Oceania","0"
2022,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Apàtrides/No consta","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Espanya","606"
2022,8,"Nou Barris",56,"Vallbona","Dones","Itàlia","6"
2022,8,"Nou Barris",56,"Vallbona","Dones","França","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Regne Unit","1"
2022,8,"Nou Barris",56,"Vallbona","Dones","Alemanya","2"
2022,8,"Nou Barris",56,"Vallbona","Dones","Rússia","10"
2022,8,"Nou Barris",56,"Vallbona","Dones","Romania","1"
2022,8,"Nou Barris",56,"Vallbona","Dones","Portugal","2"
2022,8,"Nou Barris",56,"Vallbona","Dones","Ucraïna","4"
2022,8,"Nou Barris",56,"Vallbona","Dones","Polònia","2"
2022,8,"Nou Barris",56,"Vallbona","Dones","Països Baixos","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Bulgària","2"
2022,8,"Nou Barris",56,"Vallbona","Dones","Suècia","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Bèlgica","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Irlanda","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Grècia","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Suïssa","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Hongria","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Resta països","2"
2022,8,"Nou Barris",56,"Vallbona","Dones","NA","--"
2022,8,"Nou Barris",56,"Vallbona","Dones","Total","13"
2022,8,"Nou Barris",56,"Vallbona","Dones","Marroc, el","9"
2022,8,"Nou Barris",56,"Vallbona","Dones","Algèria","1"
2022,8,"Nou Barris",56,"Vallbona","Dones","Senegal","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Nigèria","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Resta països","3"
2022,8,"Nou Barris",56,"Vallbona","Dones","NA","--"
2022,8,"Nou Barris",56,"Vallbona","Dones","Total","46"
2022,8,"Nou Barris",56,"Vallbona","Dones","Colòmbia","6"
2022,8,"Nou Barris",56,"Vallbona","Dones","Hondures","8"
2022,8,"Nou Barris",56,"Vallbona","Dones","Veneçuela","2"
2022,8,"Nou Barris",56,"Vallbona","Dones","Perú","7"
2022,8,"Nou Barris",56,"Vallbona","Dones","Argentina","1"
2022,8,"Nou Barris",56,"Vallbona","Dones","Brasil","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Equador","4"
2022,8,"Nou Barris",56,"Vallbona","Dones","Bolívia","1"
2022,8,"Nou Barris",56,"Vallbona","Dones","Estats Units, els","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","República Dominicana","1"
2022,8,"Nou Barris",56,"Vallbona","Dones","Xile","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Mèxic","2"
2022,8,"Nou Barris",56,"Vallbona","Dones","Paraguai","8"
2022,8,"Nou Barris",56,"Vallbona","Dones","El Salvador","2"
2022,8,"Nou Barris",56,"Vallbona","Dones","Cuba","2"
2022,8,"Nou Barris",56,"Vallbona","Dones","Uruguai","1"
2022,8,"Nou Barris",56,"Vallbona","Dones","Nicaragua","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Resta països","1"
2022,8,"Nou Barris",56,"Vallbona","Dones","NA","--"
2022,8,"Nou Barris",56,"Vallbona","Dones","Total","25"
2022,8,"Nou Barris",56,"Vallbona","Dones","Pakistan","16"
2022,8,"Nou Barris",56,"Vallbona","Dones","Xina","4"
2022,8,"Nou Barris",56,"Vallbona","Dones","Filipines","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Índia","2"
2022,8,"Nou Barris",56,"Vallbona","Dones","Bangladesh","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Geòrgia","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Armènia","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Japó","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Nepal","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Turquia","1"
2022,8,"Nou Barris",56,"Vallbona","Dones","Iran","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Resta països","2"
2022,8,"Nou Barris",56,"Vallbona","Dones","NA","--"
2022,8,"Nou Barris",56,"Vallbona","Dones","Oceania","0"
2022,8,"Nou Barris",56,"Vallbona","Dones","Apàtrides/No consta","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","Espanya","581"
2022,8,"Nou Barris",56,"Vallbona","Homes","Itàlia","6"
2022,8,"Nou Barris",56,"Vallbona","Homes","França","3"
2022,8,"Nou Barris",56,"Vallbona","Homes","Regne Unit","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","Alemanya","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Rússia","3"
2022,8,"Nou Barris",56,"Vallbona","Homes","Romania","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","Portugal","3"
2022,8,"Nou Barris",56,"Vallbona","Homes","Ucraïna","7"
2022,8,"Nou Barris",56,"Vallbona","Homes","Polònia","2"
2022,8,"Nou Barris",56,"Vallbona","Homes","Països Baixos","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Bulgària","2"
2022,8,"Nou Barris",56,"Vallbona","Homes","Suècia","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Bèlgica","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Irlanda","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Grècia","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Suïssa","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Hongria","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Resta països","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","NA","--"
2022,8,"Nou Barris",56,"Vallbona","Homes","Total","17"
2022,8,"Nou Barris",56,"Vallbona","Homes","Marroc, el","12"
2022,8,"Nou Barris",56,"Vallbona","Homes","Algèria","2"
2022,8,"Nou Barris",56,"Vallbona","Homes","Senegal","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","Nigèria","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Resta països","2"
2022,8,"Nou Barris",56,"Vallbona","Homes","NA","--"
2022,8,"Nou Barris",56,"Vallbona","Homes","Total","40"
2022,8,"Nou Barris",56,"Vallbona","Homes","Colòmbia","3"
2022,8,"Nou Barris",56,"Vallbona","Homes","Hondures","11"
2022,8,"Nou Barris",56,"Vallbona","Homes","Veneçuela","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","Perú","5"
2022,8,"Nou Barris",56,"Vallbona","Homes","Argentina","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Brasil","2"
2022,8,"Nou Barris",56,"Vallbona","Homes","Equador","6"
2022,8,"Nou Barris",56,"Vallbona","Homes","Bolívia","3"
2022,8,"Nou Barris",56,"Vallbona","Homes","Estats Units, els","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","República Dominicana","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Xile","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","Mèxic","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","Paraguai","6"
2022,8,"Nou Barris",56,"Vallbona","Homes","El Salvador","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Cuba","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","Uruguai","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Nicaragua","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Resta països","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","NA","--"
2022,8,"Nou Barris",56,"Vallbona","Homes","Total","30"
2022,8,"Nou Barris",56,"Vallbona","Homes","Pakistan","20"
2022,8,"Nou Barris",56,"Vallbona","Homes","Xina","4"
2022,8,"Nou Barris",56,"Vallbona","Homes","Filipines","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Índia","3"
2022,8,"Nou Barris",56,"Vallbona","Homes","Bangladesh","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Geòrgia","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Armènia","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Japó","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Nepal","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","Turquia","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","Iran","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Resta països","1"
2022,8,"Nou Barris",56,"Vallbona","Homes","NA","--"
2022,8,"Nou Barris",56,"Vallbona","Homes","Oceania","0"
2022,8,"Nou Barris",56,"Vallbona","Homes","Apàtrides/No consta","0"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Espanya","3632"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Itàlia","29"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","França","7"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Regne Unit","2"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Alemanya","4"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Rússia","25"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Romania","81"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Portugal","2"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Ucraïna","29"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Polònia","4"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Països Baixos","7"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Bulgària","2"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Suècia","4"
2022,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Bèlgica","5"
