year;district_code;district_name;neighborhood_code;neighborhood_name;Sex;age;number
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;96 anys;1
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;97 anys;5
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;98 anys;2
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;99 anys;2
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;100 anys i més;1
2022;9;Sant Andreu;63;Navas;Men;0 anys;64
2022;9;Sant Andreu;63;Navas;Men;1 any;74
2022;9;Sant Andreu;63;Navas;Men;2 anys;87
2022;9;Sant Andreu;63;Navas;Men;3 anys;63
2022;9;Sant Andreu;63;Navas;Men;4 anys;84
2022;9;Sant Andreu;63;Navas;Men;5 anys;100
2022;9;Sant Andreu;63;Navas;Men;6 anys;91
2022;9;Sant Andreu;63;Navas;Men;7 anys;94
2022;9;Sant Andreu;63;Navas;Men;8 anys;88
2022;9;Sant Andreu;63;Navas;Men;9 anys;81
2022;9;Sant Andreu;63;Navas;Men;10 anys;86
2022;9;Sant Andreu;63;Navas;Men;11 anys;95
2022;9;Sant Andreu;63;Navas;Men;12 anys;84
2022;9;Sant Andreu;63;Navas;Men;13 anys;90
2022;9;Sant Andreu;63;Navas;Men;14 anys;102
2022;9;Sant Andreu;63;Navas;Men;15 anys;77
2022;9;Sant Andreu;63;Navas;Men;16 anys;95
2022;9;Sant Andreu;63;Navas;Men;17 anys;112
2022;9;Sant Andreu;63;Navas;Men;18 anys;92
2022;9;Sant Andreu;63;Navas;Men;19 anys;104
2022;9;Sant Andreu;63;Navas;Men;20 anys;94
2022;9;Sant Andreu;63;Navas;Men;21 anys;106
2022;9;Sant Andreu;63;Navas;Men;22 anys;97
2022;9;Sant Andreu;63;Navas;Men;23 anys;99
2022;9;Sant Andreu;63;Navas;Men;24 anys;115
2022;9;Sant Andreu;63;Navas;Men;25 anys;132
2022;9;Sant Andreu;63;Navas;Men;26 anys;125
2022;9;Sant Andreu;63;Navas;Men;27 anys;123
2022;9;Sant Andreu;63;Navas;Men;28 anys;134
2022;9;Sant Andreu;63;Navas;Men;29 anys;140
2022;9;Sant Andreu;63;Navas;Men;30 anys;149
2022;9;Sant Andreu;63;Navas;Men;31 anys;137
2022;9;Sant Andreu;63;Navas;Men;32 anys;130
2022;9;Sant Andreu;63;Navas;Men;33 anys;121
2022;9;Sant Andreu;63;Navas;Men;34 anys;154
2022;9;Sant Andreu;63;Navas;Men;35 anys;167
2022;9;Sant Andreu;63;Navas;Men;36 anys;160
2022;9;Sant Andreu;63;Navas;Men;37 anys;161
2022;9;Sant Andreu;63;Navas;Men;38 anys;157
2022;9;Sant Andreu;63;Navas;Men;39 anys;178
2022;9;Sant Andreu;63;Navas;Men;40 anys;131
2022;9;Sant Andreu;63;Navas;Men;41 anys;165
2022;9;Sant Andreu;63;Navas;Men;42 anys;159
2022;9;Sant Andreu;63;Navas;Men;43 anys;165
2022;9;Sant Andreu;63;Navas;Men;44 anys;156
2022;9;Sant Andreu;63;Navas;Men;45 anys;174
2022;9;Sant Andreu;63;Navas;Men;46 anys;189
2022;9;Sant Andreu;63;Navas;Men;47 anys;150
2022;9;Sant Andreu;63;Navas;Men;48 anys;138
2022;9;Sant Andreu;63;Navas;Men;49 anys;170
2022;9;Sant Andreu;63;Navas;Men;50 anys;130
2022;9;Sant Andreu;63;Navas;Men;51 anys;154
2022;9;Sant Andreu;63;Navas;Men;52 anys;152
2022;9;Sant Andreu;63;Navas;Men;53 anys;164
2022;9;Sant Andreu;63;Navas;Men;54 anys;144
2022;9;Sant Andreu;63;Navas;Men;55 anys;168
2022;9;Sant Andreu;63;Navas;Men;56 anys;158
2022;9;Sant Andreu;63;Navas;Men;57 anys;163
2022;9;Sant Andreu;63;Navas;Men;58 anys;133
2022;9;Sant Andreu;63;Navas;Men;59 anys;136
2022;9;Sant Andreu;63;Navas;Men;60 anys;115
2022;9;Sant Andreu;63;Navas;Men;61 anys;145
2022;9;Sant Andreu;63;Navas;Men;62 anys;122
2022;9;Sant Andreu;63;Navas;Men;63 anys;107
2022;9;Sant Andreu;63;Navas;Men;64 anys;125
2022;9;Sant Andreu;63;Navas;Men;65 anys;126
2022;9;Sant Andreu;63;Navas;Men;66 anys;101
2022;9;Sant Andreu;63;Navas;Men;67 anys;97
2022;9;Sant Andreu;63;Navas;Men;68 anys;119
2022;9;Sant Andreu;63;Navas;Men;69 anys;97
2022;9;Sant Andreu;63;Navas;Men;70 anys;77
2022;9;Sant Andreu;63;Navas;Men;71 anys;92
2022;9;Sant Andreu;63;Navas;Men;72 anys;102
2022;9;Sant Andreu;63;Navas;Men;73 anys;93
2022;9;Sant Andreu;63;Navas;Men;74 anys;112
2022;9;Sant Andreu;63;Navas;Men;75 anys;91
2022;9;Sant Andreu;63;Navas;Men;76 anys;98
2022;9;Sant Andreu;63;Navas;Men;77 anys;106
2022;9;Sant Andreu;63;Navas;Men;78 anys;76
2022;9;Sant Andreu;63;Navas;Men;79 anys;80
2022;9;Sant Andreu;63;Navas;Men;80 anys;58
2022;9;Sant Andreu;63;Navas;Men;81 anys;88
2022;9;Sant Andreu;63;Navas;Men;82 anys;44
2022;9;Sant Andreu;63;Navas;Men;83 anys;70
2022;9;Sant Andreu;63;Navas;Men;84 anys;64
2022;9;Sant Andreu;63;Navas;Men;85 anys;42
2022;9;Sant Andreu;63;Navas;Men;86 anys;53
2022;9;Sant Andreu;63;Navas;Men;87 anys;40
2022;9;Sant Andreu;63;Navas;Men;88 anys;43
2022;9;Sant Andreu;63;Navas;Men;89 anys;34
2022;9;Sant Andreu;63;Navas;Men;90 anys;29
2022;9;Sant Andreu;63;Navas;Men;91 anys;18
2022;9;Sant Andreu;63;Navas;Men;92 anys;12
2022;9;Sant Andreu;63;Navas;Men;93 anys;8
2022;9;Sant Andreu;63;Navas;Men;94 anys;8
2022;9;Sant Andreu;63;Navas;Men;95 anys;4
2022;9;Sant Andreu;63;Navas;Men;96 anys;3
2022;9;Sant Andreu;63;Navas;Men;97 anys;1
2022;9;Sant Andreu;63;Navas;Men;98 anys;2
2022;9;Sant Andreu;63;Navas;Men;99 anys;1
2022;9;Sant Andreu;63;Navas;Men;100 anys i més;1
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;0 anys;115
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;1 any;122
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;2 anys;119
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;3 anys;135
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;4 anys;131
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;5 anys;140
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;6 anys;148
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;7 anys;137
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;8 anys;143
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;9 anys;134
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;10 anys;127
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;11 anys;135
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;12 anys;139
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;13 anys;137
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;14 anys;144
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;15 anys;149
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;16 anys;117
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;17 anys;144
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;18 anys;128
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;19 anys;152
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;20 anys;142
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;21 anys;182
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;22 anys;159
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;23 anys;173
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;24 anys;215
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;25 anys;215
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;26 anys;241
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;27 anys;282
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;28 anys;255
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;29 anys;324
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;30 anys;278
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;31 anys;296
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;32 anys;342
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;33 anys;342
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;34 anys;329
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;35 anys;317
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;36 anys;307
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;37 anys;301
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;38 anys;311
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;39 anys;299
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;40 anys;292
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;41 anys;320
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;42 anys;332
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;43 anys;291
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;44 anys;311
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;45 anys;309
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;46 anys;308
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;47 anys;297
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;48 anys;277
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;49 anys;264
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;50 anys;273
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;51 anys;240
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;52 anys;206
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;53 anys;221
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;54 anys;219
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;55 anys;232
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;56 anys;254
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;57 anys;230
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;58 anys;235
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;59 anys;216
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;60 anys;199
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;61 anys;222
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;62 anys;184
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;63 anys;224
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;64 anys;196
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;65 anys;199
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;66 anys;187
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;67 anys;188
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;68 anys;157
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;69 anys;166
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;70 anys;174
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;71 anys;174
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;72 anys;203
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;73 anys;181
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;74 anys;193
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;75 anys;169
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;76 anys;171
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;77 anys;180
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;78 anys;136
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;79 anys;110
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;80 anys;97
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;81 anys;118
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;82 anys;56
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;83 anys;78
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;84 anys;61
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;85 anys;93
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;86 anys;72
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;87 anys;72
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;88 anys;67
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;89 anys;46
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;90 anys;53
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;91 anys;26
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;92 anys;28
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;93 anys;31
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;94 anys;15
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;95 anys;10
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;96 anys;7
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;97 anys;6
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;98 anys;6
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;99 anys;0
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;100 anys i més;4
2022;10;Sant Martí;65;el Clot;Men;0 anys;83
2022;10;Sant Martí;65;el Clot;Men;1 any;67
2022;10;Sant Martí;65;el Clot;Men;2 anys;92
2022;10;Sant Martí;65;el Clot;Men;3 anys;84
2022;10;Sant Martí;65;el Clot;Men;4 anys;115
2022;10;Sant Martí;65;el Clot;Men;5 anys;90
2022;10;Sant Martí;65;el Clot;Men;6 anys;115
2022;10;Sant Martí;65;el Clot;Men;7 anys;97
2022;10;Sant Martí;65;el Clot;Men;8 anys;93
2022;10;Sant Martí;65;el Clot;Men;9 anys;95
2022;10;Sant Martí;65;el Clot;Men;10 anys;105
2022;10;Sant Martí;65;el Clot;Men;11 anys;103
2022;10;Sant Martí;65;el Clot;Men;12 anys;122
2022;10;Sant Martí;65;el Clot;Men;13 anys;115
2022;10;Sant Martí;65;el Clot;Men;14 anys;123
2022;10;Sant Martí;65;el Clot;Men;15 anys;126
2022;10;Sant Martí;65;el Clot;Men;16 anys;115
2022;10;Sant Martí;65;el Clot;Men;17 anys;121
2022;10;Sant Martí;65;el Clot;Men;18 anys;109
2022;10;Sant Martí;65;el Clot;Men;19 anys;123
2022;10;Sant Martí;65;el Clot;Men;20 anys;120
2022;10;Sant Martí;65;el Clot;Men;21 anys;137
2022;10;Sant Martí;65;el Clot;Men;22 anys;136
2022;10;Sant Martí;65;el Clot;Men;23 anys;141
2022;10;Sant Martí;65;el Clot;Men;24 anys;148
2022;10;Sant Martí;65;el Clot;Men;25 anys;161
2022;10;Sant Martí;65;el Clot;Men;26 anys;169
2022;10;Sant Martí;65;el Clot;Men;27 anys;189
2022;10;Sant Martí;65;el Clot;Men;28 anys;163
2022;10;Sant Martí;65;el Clot;Men;29 anys;179
2022;10;Sant Martí;65;el Clot;Men;30 anys;197
2022;10;Sant Martí;65;el Clot;Men;31 anys;189
2022;10;Sant Martí;65;el Clot;Men;32 anys;200
2022;10;Sant Martí;65;el Clot;Men;33 anys;200
2022;10;Sant Martí;65;el Clot;Men;34 anys;183
2022;10;Sant Martí;65;el Clot;Men;35 anys;175
2022;10;Sant Martí;65;el Clot;Men;36 anys;199
2022;10;Sant Martí;65;el Clot;Men;37 anys;200
2022;10;Sant Martí;65;el Clot;Men;38 anys;181
2022;10;Sant Martí;65;el Clot;Men;39 anys;209
2022;10;Sant Martí;65;el Clot;Men;40 anys;203
2022;10;Sant Martí;65;el Clot;Men;41 anys;201
2022;10;Sant Martí;65;el Clot;Men;42 anys;199
2022;10;Sant Martí;65;el Clot;Men;43 anys;233
2022;10;Sant Martí;65;el Clot;Men;44 anys;189
2022;10;Sant Martí;65;el Clot;Men;45 anys;208
2022;10;Sant Martí;65;el Clot;Men;46 anys;211
2022;10;Sant Martí;65;el Clot;Men;47 anys;195
2022;10;Sant Martí;65;el Clot;Men;48 anys;183
2022;10;Sant Martí;65;el Clot;Men;49 anys;176
2022;10;Sant Martí;65;el Clot;Men;50 anys;196
2022;10;Sant Martí;65;el Clot;Men;51 anys;194
2022;10;Sant Martí;65;el Clot;Men;52 anys;190
2022;10;Sant Martí;65;el Clot;Men;53 anys;186
2022;10;Sant Martí;65;el Clot;Men;54 anys;191
2022;10;Sant Martí;65;el Clot;Men;55 anys;172
2022;10;Sant Martí;65;el Clot;Men;56 anys;176
2022;10;Sant Martí;65;el Clot;Men;57 anys;183
2022;10;Sant Martí;65;el Clot;Men;58 anys;173
2022;10;Sant Martí;65;el Clot;Men;59 anys;168
2022;10;Sant Martí;65;el Clot;Men;60 anys;156
2022;10;Sant Martí;65;el Clot;Men;61 anys;173
2022;10;Sant Martí;65;el Clot;Men;62 anys;180
2022;10;Sant Martí;65;el Clot;Men;63 anys;173
2022;10;Sant Martí;65;el Clot;Men;64 anys;148
2022;10;Sant Martí;65;el Clot;Men;65 anys;144
2022;10;Sant Martí;65;el Clot;Men;66 anys;159
2022;10;Sant Martí;65;el Clot;Men;67 anys;124
2022;10;Sant Martí;65;el Clot;Men;68 anys;140
2022;10;Sant Martí;65;el Clot;Men;69 anys;153
2022;10;Sant Martí;65;el Clot;Men;70 anys;130
2022;10;Sant Martí;65;el Clot;Men;71 anys;108
2022;10;Sant Martí;65;el Clot;Men;72 anys;150
2022;10;Sant Martí;65;el Clot;Men;73 anys;129
2022;10;Sant Martí;65;el Clot;Men;74 anys;118
2022;10;Sant Martí;65;el Clot;Men;75 anys;94
2022;10;Sant Martí;65;el Clot;Men;76 anys;96
2022;10;Sant Martí;65;el Clot;Men;77 anys;92
2022;10;Sant Martí;65;el Clot;Men;78 anys;83
2022;10;Sant Martí;65;el Clot;Men;79 anys;68
2022;10;Sant Martí;65;el Clot;Men;80 anys;57
2022;10;Sant Martí;65;el Clot;Men;81 anys;89
2022;10;Sant Martí;65;el Clot;Men;82 anys;36
2022;10;Sant Martí;65;el Clot;Men;83 anys;43
2022;10;Sant Martí;65;el Clot;Men;84 anys;41
2022;10;Sant Martí;65;el Clot;Men;85 anys;50
2022;10;Sant Martí;65;el Clot;Men;86 anys;50
2022;10;Sant Martí;65;el Clot;Men;87 anys;30
2022;10;Sant Martí;65;el Clot;Men;88 anys;40
2022;10;Sant Martí;65;el Clot;Men;89 anys;34
2022;10;Sant Martí;65;el Clot;Men;90 anys;22
2022;10;Sant Martí;65;el Clot;Men;91 anys;18
2022;10;Sant Martí;65;el Clot;Men;92 anys;12
2022;10;Sant Martí;65;el Clot;Men;93 anys;15
2022;10;Sant Martí;65;el Clot;Men;94 anys;8
2022;10;Sant Martí;65;el Clot;Men;95 anys;6
2022;10;Sant Martí;65;el Clot;Men;96 anys;5
2022;10;Sant Martí;65;el Clot;Men;97 anys;3
2022;10;Sant Martí;65;el Clot;Men;98 anys;1
2022;10;Sant Martí;65;el Clot;Men;99 anys;0
2022;10;Sant Martí;65;el Clot;Men;100 anys i més;0
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;0 anys;64
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;1 any;74
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;2 anys;68
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;3 anys;76
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;4 anys;71
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;5 anys;68
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;6 anys;79
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;7 anys;74
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;8 anys;62
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;9 anys;59
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;10 anys;74
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;11 anys;55
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;12 anys;60
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;13 anys;71
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;14 anys;50
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;15 anys;64
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;16 anys;64
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;17 anys;49
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;18 anys;62
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;19 anys;63
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;20 anys;61
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;21 anys;70
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;22 anys;80
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;23 anys;94
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;24 anys;86
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;25 anys;95
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;26 anys;99
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;27 anys;110
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;28 anys;127
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;29 anys;109
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;30 anys;131
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;31 anys;131
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;32 anys;137
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;33 anys;122
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;34 anys;128
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;35 anys;107
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;36 anys;120
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;37 anys;164
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;38 anys;160
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;39 anys;147
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;40 anys;162
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;41 anys;155
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;42 anys;168
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;43 anys;162
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;44 anys;146
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;45 anys;149
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;46 anys;168
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;47 anys;129
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;48 anys;104
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;49 anys;121
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;50 anys;94
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;51 anys;89
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;52 anys;104
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;53 anys;87
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;54 anys;95
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;55 anys;88
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;56 anys;91
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;57 anys;92
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;58 anys;84
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;59 anys;100
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;60 anys;83
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;61 anys;64
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;62 anys;96
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;63 anys;86
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;64 anys;87
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;65 anys;81
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;66 anys;72
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;67 anys;88
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;68 anys;75
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;69 anys;70
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;70 anys;76
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;71 anys;65
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;72 anys;81
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;73 anys;78
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;74 anys;61
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;75 anys;61
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;76 anys;54
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;77 anys;49
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;78 anys;53
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;79 anys;45
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;80 anys;26
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;81 anys;55
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;82 anys;25
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;83 anys;24
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;84 anys;29
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;85 anys;21
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;86 anys;15
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;87 anys;23
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;88 anys;20
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;89 anys;9
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;90 anys;17
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;91 anys;17
