year;district_code;district_name;neighbourhood_code;neighbourhood_name;Sex;age;number;;
2022;6;Gràcia;29;el Coll;Men;5;34;;
2022;6;Gràcia;29;el Coll;Men;6;37;;
2022;6;Gràcia;29;el Coll;Men;7;36;;
2022;6;Gràcia;29;el Coll;Men;8;37;;
2022;6;Gràcia;29;el Coll;Men;9;30;;
2022;6;Gràcia;29;el Coll;Men;10;32;;
2022;6;Gràcia;29;el Coll;Men;11;48;;
2022;6;Gràcia;29;el Coll;Men;12;29;;
2022;6;Gràcia;29;el Coll;Men;13;41;;
2022;6;Gràcia;29;el Coll;Men;14;35;;
2022;6;Gràcia;29;el Coll;Men;15;45;;
2022;6;Gràcia;29;el Coll;Men;16;29;;
2022;6;Gràcia;29;el Coll;Men;17;28;;
2022;6;Gràcia;29;el Coll;Men;18;38;;
2022;6;Gràcia;29;el Coll;Men;19;32;;
2022;6;Gràcia;29;el Coll;Men;20;42;;
2022;6;Gràcia;29;el Coll;Men;21;35;;
2022;6;Gràcia;29;el Coll;Men;22;36;;
2022;6;Gràcia;29;el Coll;Men;23;27;;
2022;6;Gràcia;29;el Coll;Men;24;34;;
2022;6;Gràcia;29;el Coll;Men;25;45;;
2022;6;Gràcia;29;el Coll;Men;26;39;;
2022;6;Gràcia;29;el Coll;Men;27;42;;
2022;6;Gràcia;29;el Coll;Men;28;56;;
2022;6;Gràcia;29;el Coll;Men;29;53;;
2022;6;Gràcia;29;el Coll;Men;30;61;;
2022;6;Gràcia;29;el Coll;Men;31;53;;
2022;6;Gràcia;29;el Coll;Men;32;56;;
2022;6;Gràcia;29;el Coll;Men;33;59;;
2022;6;Gràcia;29;el Coll;Men;34;56;;
2022;6;Gràcia;29;el Coll;Men;35;46;;
2022;6;Gràcia;29;el Coll;Men;36;43;;
2022;6;Gràcia;29;el Coll;Men;37;48;;
2022;6;Gràcia;29;el Coll;Men;38;53;;
2022;6;Gràcia;29;el Coll;Men;39;51;;
2022;6;Gràcia;29;el Coll;Men;40;74;;
2022;6;Gràcia;29;el Coll;Men;41;63;;
2022;6;Gràcia;29;el Coll;Men;42;53;;
2022;6;Gràcia;29;el Coll;Men;43;61;;
2022;6;Gràcia;29;el Coll;Men;44;57;;
2022;6;Gràcia;29;el Coll;Men;45;71;;
2022;6;Gràcia;29;el Coll;Men;46;65;;
2022;6;Gràcia;29;el Coll;Men;47;54;;
2022;6;Gràcia;29;el Coll;Men;48;62;;
2022;6;Gràcia;29;el Coll;Men;49;66;;
2022;6;Gràcia;29;el Coll;Men;50;43;;
2022;6;Gràcia;29;el Coll;Men;51;65;;
2022;6;Gràcia;29;el Coll;Men;52;54;;
2022;6;Gràcia;29;el Coll;Men;53;49;;
2022;6;Gràcia;29;el Coll;Men;54;50;;
2022;6;Gràcia;29;el Coll;Men;55;48;;
2022;6;Gràcia;29;el Coll;Men;56;46;;
2022;6;Gràcia;29;el Coll;Men;57;41;;
2022;6;Gràcia;29;el Coll;Men;58;40;;
2022;6;Gràcia;29;el Coll;Men;59;44;;
2022;6;Gràcia;29;el Coll;Men;60;46;;
2022;6;Gràcia;29;el Coll;Men;61;58;;
2022;6;Gràcia;29;el Coll;Men;62;41;;
2022;6;Gràcia;29;el Coll;Men;63;35;;
2022;6;Gràcia;29;el Coll;Men;64;34;;
2022;6;Gràcia;29;el Coll;Men;65;31;;
2022;6;Gràcia;29;el Coll;Men;66;38;;
2022;6;Gràcia;29;el Coll;Men;67;32;;
2022;6;Gràcia;29;el Coll;Men;68;23;;
2022;6;Gràcia;29;el Coll;Men;69;40;;
2022;6;Gràcia;29;el Coll;Men;70;28;;
2022;6;Gràcia;29;el Coll;Men;71;29;;
2022;6;Gràcia;29;el Coll;Men;72;33;;
2022;6;Gràcia;29;el Coll;Men;73;30;;
2022;6;Gràcia;29;el Coll;Men;74;27;;
2022;6;Gràcia;29;el Coll;Men;75;22;;
2022;6;Gràcia;29;el Coll;Men;76;28;;
2022;6;Gràcia;29;el Coll;Men;77;23;;
2022;6;Gràcia;29;el Coll;Men;78;29;;
2022;6;Gràcia;29;el Coll;Men;79;13;;
2022;6;Gràcia;29;el Coll;Men;80;29;;
2022;6;Gràcia;29;el Coll;Men;81;27;;
2022;6;Gràcia;29;el Coll;Men;82;15;;
2022;6;Gràcia;29;el Coll;Men;83;15;;
2022;6;Gràcia;29;el Coll;Men;84;13;;
2022;6;Gràcia;29;el Coll;Men;85;18;;
2022;6;Gràcia;29;el Coll;Men;86;12;;
2022;6;Gràcia;29;el Coll;Men;87;6;;
2022;6;Gràcia;29;el Coll;Men;88;15;;
2022;6;Gràcia;29;el Coll;Men;89;5;;
2022;6;Gràcia;29;el Coll;Men;90;8;;
2022;6;Gràcia;29;el Coll;Men;91;4;;
2022;6;Gràcia;29;el Coll;Men;92;6;;
2022;6;Gràcia;29;el Coll;Men;93;7;;
2022;6;Gràcia;29;el Coll;Men;94;1;;
2022;6;Gràcia;29;el Coll;Men;95;1;;
2022;6;Gràcia;29;el Coll;Men;96;0;;
2022;6;Gràcia;29;el Coll;Men;97;0;;
2022;6;Gràcia;29;el Coll;Men;98;0;;
2022;6;Gràcia;29;el Coll;Men;99;0;;
2022;6;Gràcia;29;el Coll;Men;100;1;;més
2022;6;Gràcia;30;la Salut;Men;0;57;;
2022;6;Gràcia;30;la Salut;Men;1;57;;
2022;6;Gràcia;30;la Salut;Men;2;35;;
2022;6;Gràcia;30;la Salut;Men;3;55;;
2022;6;Gràcia;30;la Salut;Men;4;67;;
2022;6;Gràcia;30;la Salut;Men;5;62;;
2022;6;Gràcia;30;la Salut;Men;6;55;;
2022;6;Gràcia;30;la Salut;Men;7;64;;
2022;6;Gràcia;30;la Salut;Men;8;68;;
2022;6;Gràcia;30;la Salut;Men;9;69;;
2022;6;Gràcia;30;la Salut;Men;10;62;;
2022;6;Gràcia;30;la Salut;Men;11;50;;
2022;6;Gràcia;30;la Salut;Men;12;57;;
2022;6;Gràcia;30;la Salut;Men;13;70;;
2022;6;Gràcia;30;la Salut;Men;14;58;;
2022;6;Gràcia;30;la Salut;Men;15;50;;
2022;6;Gràcia;30;la Salut;Men;16;71;;
2022;6;Gràcia;30;la Salut;Men;17;90;;
2022;6;Gràcia;30;la Salut;Men;18;71;;
2022;6;Gràcia;30;la Salut;Men;19;57;;
2022;6;Gràcia;30;la Salut;Men;20;63;;
2022;6;Gràcia;30;la Salut;Men;21;48;;
2022;6;Gràcia;30;la Salut;Men;22;54;;
2022;6;Gràcia;30;la Salut;Men;23;60;;
2022;6;Gràcia;30;la Salut;Men;24;61;;
2022;6;Gràcia;30;la Salut;Men;25;70;;
2022;6;Gràcia;30;la Salut;Men;26;56;;
2022;6;Gràcia;30;la Salut;Men;27;80;;
2022;6;Gràcia;30;la Salut;Men;28;89;;
2022;6;Gràcia;30;la Salut;Men;29;87;;
2022;6;Gràcia;30;la Salut;Men;30;78;;
2022;6;Gràcia;30;la Salut;Men;31;90;;
2022;6;Gràcia;30;la Salut;Men;32;78;;
2022;6;Gràcia;30;la Salut;Men;33;96;;
2022;6;Gràcia;30;la Salut;Men;34;87;;
2022;6;Gràcia;30;la Salut;Men;35;102;;
2022;6;Gràcia;30;la Salut;Men;36;105;;
2022;6;Gràcia;30;la Salut;Men;37;101;;
2022;6;Gràcia;30;la Salut;Men;38;100;;
2022;6;Gràcia;30;la Salut;Men;39;90;;
2022;6;Gràcia;30;la Salut;Men;40;109;;
2022;6;Gràcia;30;la Salut;Men;41;87;;
2022;6;Gràcia;30;la Salut;Men;42;100;;
2022;6;Gràcia;30;la Salut;Men;43;100;;
2022;6;Gràcia;30;la Salut;Men;44;104;;
2022;6;Gràcia;30;la Salut;Men;45;95;;
2022;6;Gràcia;30;la Salut;Men;46;99;;
2022;6;Gràcia;30;la Salut;Men;47;104;;
2022;6;Gràcia;30;la Salut;Men;48;118;;
2022;6;Gràcia;30;la Salut;Men;49;80;;
2022;6;Gràcia;30;la Salut;Men;50;88;;
2022;6;Gràcia;30;la Salut;Men;51;80;;
2022;6;Gràcia;30;la Salut;Men;52;95;;
2022;6;Gràcia;30;la Salut;Men;53;90;;
2022;6;Gràcia;30;la Salut;Men;54;79;;
2022;6;Gràcia;30;la Salut;Men;55;66;;
2022;6;Gràcia;30;la Salut;Men;56;66;;
2022;6;Gràcia;30;la Salut;Men;57;91;;
2022;6;Gràcia;30;la Salut;Men;58;64;;
2022;6;Gràcia;30;la Salut;Men;59;62;;
2022;6;Gràcia;30;la Salut;Men;60;79;;
2022;6;Gràcia;30;la Salut;Men;61;59;;
2022;6;Gràcia;30;la Salut;Men;62;64;;
2022;6;Gràcia;30;la Salut;Men;63;65;;
2022;6;Gràcia;30;la Salut;Men;64;65;;
2022;6;Gràcia;30;la Salut;Men;65;62;;
2022;6;Gràcia;30;la Salut;Men;66;57;;
2022;6;Gràcia;30;la Salut;Men;67;48;;
2022;6;Gràcia;30;la Salut;Men;68;66;;
2022;6;Gràcia;30;la Salut;Men;69;62;;
2022;6;Gràcia;30;la Salut;Men;70;56;;
2022;6;Gràcia;30;la Salut;Men;71;67;;
2022;6;Gràcia;30;la Salut;Men;72;53;;
2022;6;Gràcia;30;la Salut;Men;73;69;;
2022;6;Gràcia;30;la Salut;Men;74;78;;
2022;6;Gràcia;30;la Salut;Men;75;73;;
2022;6;Gràcia;30;la Salut;Men;76;60;;
2022;6;Gràcia;30;la Salut;Men;77;49;;
2022;6;Gràcia;30;la Salut;Men;78;49;;
2022;6;Gràcia;30;la Salut;Men;79;54;;
2022;6;Gràcia;30;la Salut;Men;80;39;;
2022;6;Gràcia;30;la Salut;Men;81;43;;
2022;6;Gràcia;30;la Salut;Men;82;26;;
2022;6;Gràcia;30;la Salut;Men;83;26;;
2022;6;Gràcia;30;la Salut;Men;84;37;;
2022;6;Gràcia;30;la Salut;Men;85;23;;
2022;6;Gràcia;30;la Salut;Men;86;24;;
2022;6;Gràcia;30;la Salut;Men;87;20;;
2022;6;Gràcia;30;la Salut;Men;88;23;;
2022;6;Gràcia;30;la Salut;Men;89;23;;
2022;6;Gràcia;30;la Salut;Men;90;18;;
2022;6;Gràcia;30;la Salut;Men;91;9;;
2022;6;Gràcia;30;la Salut;Men;92;11;;
2022;6;Gràcia;30;la Salut;Men;93;7;;
2022;6;Gràcia;30;la Salut;Men;94;7;;
2022;6;Gràcia;30;la Salut;Men;95;4;;
2022;6;Gràcia;30;la Salut;Men;96;3;;
2022;6;Gràcia;30;la Salut;Men;97;6;;
2022;6;Gràcia;30;la Salut;Men;98;6;;
2022;6;Gràcia;30;la Salut;Men;99;0;;
2022;6;Gràcia;30;la Salut;Men;100;2;;més
2022;6;Gràcia;31;la Vila de Gràcia;Men;0;214;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;1;198;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;2;175;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;3;195;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;4;165;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;5;200;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;6;199;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;7;194;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;8;189;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;9;190;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;10;203;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;11;173;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;12;186;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;13;191;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;14;159;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;15;190;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;16;184;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;17;172;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;18;181;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;19;179;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;20;208;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;21;179;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;22;207;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;23;230;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;24;224;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;25;295;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;26;344;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;27;369;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;28;437;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;29;477;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;30;457;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;31;488;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;32;464;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;33;471;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;34;509;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;35;436;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;36;431;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;37;433;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;38;457;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;39;446;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;40;449;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;41;415;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;42;394;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;43;423;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;44;446;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;45;381;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;46;381;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;47;359;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;48;367;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;49;337;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;50;355;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;51;292;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;52;267;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;53;287;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;54;306;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;55;305;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;56;286;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;57;267;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;58;264;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;59;239;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;60;267;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;61;242;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;62;243;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;63;214;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;64;225;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;65;190;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;66;186;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;67;185;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;68;187;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;69;179;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;70;189;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;71;198;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;72;167;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;73;165;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;74;169;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;75;153;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;76;163;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;77;135;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;78;129;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;79;99;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;80;104;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;81;141;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;82;56;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;83;80;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;84;84;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;85;84;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;86;89;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;87;81;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;88;59;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;89;51;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;90;47;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;91;31;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;92;26;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;93;19;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;94;16;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;95;16;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;96;10;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;97;3;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;98;5;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;99;3;;
2022;6;Gràcia;31;la Vila de Gràcia;Men;100;7;;més
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;0;117;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;1;151;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;2;121;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;3;136;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;4;127;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;5;144;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;6;122;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;7;124;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;8;125;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;9;139;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;10;126;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;11;128;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;12;123;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;13;145;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;14;128;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;15;123;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;16;122;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;17;127;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;18;124;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;19;145;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;20;129;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;21;131;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;22;153;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;23;159;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;24;149;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;25;230;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;26;194;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;27;239;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;28;276;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;29;281;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;30;278;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;31;289;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;32;266;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;33;266;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;34;259;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;35;292;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;36;282;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;37;261;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;38;266;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;39;315;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;40;269;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;41;278;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;42;267;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;43;270;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;44;262;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;45;266;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;46;242;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;47;228;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;48;252;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;49;242;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;50;226;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;51;196;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;52;212;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;53;224;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;54;203;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;55;213;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;56;207;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;57;222;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;58;203;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;59;168;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;60;170;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;61;188;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;62;183;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;63;187;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;64;171;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;65;174;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;66;159;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;67;166;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;68;167;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;69;182;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;70;165;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;71;158;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;72;176;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;73;159;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;74;143;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;75;145;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;76;145;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;77;152;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;78;115;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;79;105;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;80;100;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;81;134;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;82;68;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;83;73;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;84;84;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;85;83;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;86;74;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;87;63;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;88;55;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;89;54;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;90;34;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;91;27;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;92;29;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;93;26;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;94;17;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;95;10;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;96;7;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;97;5;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;98;5;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;99;2;;
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;100;4;;més
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;0;93;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;1;95;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;2;91;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;3;80;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;4;90;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;5;108;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;6;84;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;7;79;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;8;100;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;9;99;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;10;92;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;11;117;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;12;89;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;13;100;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;14;106;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;15;89;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;16;95;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;17;93;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;18;98;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;19;117;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;20;104;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;21;112;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;22;117;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;23;117;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;24;149;;
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;25;155;;
