layer_code ;generic_layer;layer_name;ED50_X_coordinate;ED50_Y_coordinate;ETRS89_X_coordinate;ETRS89_Y_coordinate;longitude;latitude;equipment;district;neighborhood;district_name;neighborhood_name
K014;Transports i serveis relacionats;Autobusos diürns;430180165;4586787053;430088237;4586586077;2163292;41427796;BUS -19-102-87-H2-V23--;7;43;Horta-Guinardó;Horta
K014;Transports i serveis relacionats;Autobusos diürns;427379193;4577376461;427287288;4577175573;2130903;41342791;BUS -23--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;434522098;4584439382;434430129;4584238426;2215506;41407018;BUS -H16--;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;434028155;4584685687;433936191;4584484729;220957;41409196;BUS -7-B20-V31-136--;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou
K015;Transports i serveis relacionats;Autobusos nocturns;434028155;4584685687;433936191;4584484729;220957;41409196;NITBUS -N6-N7--;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;432783904;4584284004;432691951;458408305;2194729;41405475;BUS -7--;10;71;Sant Martí;Provençals del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;434063724;4584653942;43397176;4584452984;2209999;41408913;BUS -7--;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;434325521;4584736941;434233554;4584535982;2213122;41409682;BUS -7--;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;430779795;4588607942;430687862;4588406949;2170259;41444248;BUS -V27--;8;49;Nou Barris;Canyelles
K015;Transports i serveis relacionats;Autobusos nocturns;431349949;4586651943;43125801;4586450967;2177306;41426681;NITBUS -N1-N6--;8;44;Nou Barris;Vilapicina i la Torre Llobeta
K014;Transports i serveis relacionats;Autobusos diürns;431829242;4588836235;431737299;4588635239;2182795;41446394;BUS -132--;8;52;Nou Barris;la Prosperitat
K015;Transports i serveis relacionats;Autobusos nocturns;43253437;4582668314;432442419;4582467375;2191924;41390902;NITBUS -N0--;10;67;Sant Martí;la Vila Olímpica del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;428159904;4576501442;428067992;4576300562;2140337;4133498;BUS -21-109--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K015;Transports i serveis relacionats;Autobusos nocturns;428318316;4576840066;428226402;4576639182;214219;41338044;NITBUS -N1--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;428355032;4577007467;428263118;4576806582;2142609;41339555;BUS -21-109--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K015;Transports i serveis relacionats;Autobusos nocturns;428355032;4577007467;428263118;4576806582;2142609;41339555;NITBUS -N1--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K015;Transports i serveis relacionats;Autobusos nocturns;426236281;4576421154;426144386;4576220275;2117361;41334083;NITBUS -N1--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K015;Transports i serveis relacionats;Autobusos nocturns;426913201;4575398279;4268213;4575197409;2125573;41324932;NITBUS -N1--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;42665088;4586152145;426558984;4585951175;2121136;41421763;BUS -111--;7;39;Horta-Guinardó;Sant Genís dels Agudells
K014;Transports i serveis relacionats;Autobusos diürns;427981325;4580434518;427889415;4580233601;2137736;41370388;BUS -115-V5--;3;16;Sants-Montjuïc;la Bordeta
K014;Transports i serveis relacionats;Autobusos diürns;428645125;4586731866;428553211;4586530891;214493;41427164;BUS -112-185-V17--;7;41;Horta-Guinardó;la Vall d'Hebron
K014;Transports i serveis relacionats;Autobusos diürns;429994994;4585561857;429903067;4585360892;2161218;41416746;BUS -114--;7;34;Horta-Guinardó;Can Baró
K014;Transports i serveis relacionats;Autobusos diürns;424862928;4586603854;424771049;4586402881;2099686;41425666;BUS -128--;5;22;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes
K014;Transports i serveis relacionats;Autobusos diürns;424592934;4586076378;424501057;458587541;2096521;4142089;BUS -128--;5;22;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes
K014;Transports i serveis relacionats;Autobusos diürns;433789395;4584161263;433697433;458396031;2206771;41404453;BUS -B20-136--;10;68;Sant Martí;el Poblenou
K015;Transports i serveis relacionats;Autobusos nocturns;429858721;4585893823;429766796;4585692855;2159549;41419724;NITBUS -N4-N5--;7;37;Horta-Guinardó;el Carmel
K015;Transports i serveis relacionats;Autobusos nocturns;43432263;4584197373;434230663;4583996419;2213146;41404822;NITBUS -N28--;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;430412199;4585533848;430320269;4585332883;2166213;4141653;BUS -114--;7;34;Horta-Guinardó;Can Baró
K014;Transports i serveis relacionats;Autobusos diürns;426473246;4583993185;426381351;4583792236;2119273;41402303;BUS -130--;5;23;Sarrià-Sant Gervasi;Sarrià
K014;Transports i serveis relacionats;Autobusos diürns;424106744;4586431323;424014872;4586230352;2090659;41424041;BUS -118--;5;22;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes
K015;Transports i serveis relacionats;Autobusos nocturns;425986885;4583888111;425894995;4583687163;2113468;41401311;NITBUS -N8--;5;23;Sarrià-Sant Gervasi;Sarrià
K014;Transports i serveis relacionats;Autobusos diürns;43280809;4582035242;432716136;4581834309;2195268;41385223;BUS -136--;1;3;Ciutat Vella;la Barceloneta
K014;Transports i serveis relacionats;Autobusos diürns;427171836;4581013523;427079934;4580812601;2127988;4137553;BUS -D20-52--;3;17;Sants-Montjuïc;Sants - Badal
K014;Transports i serveis relacionats;Autobusos diürns;425009962;4584745222;424918081;4584544266;2101676;4140894;BUS -111--;5;22;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes
K014;Transports i serveis relacionats;Autobusos diürns;425266798;4585194904;425174915;4584993944;2104693;41413014;BUS -111--;5;22;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes
K014;Transports i serveis relacionats;Autobusos diürns;430127387;4588078725;43003546;4587877737;2162511;41439425;BUS -47-76-122-V27-H4-M19-182--;8;48;Nou Barris;la Guineueta
K014;Transports i serveis relacionats;Autobusos diürns;427155002;4576082005;427063099;4575881129;212838;41331112;BUS -21-109--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;426966966;4584878647;426875067;4584677689;2125072;41410322;BUS -H2--;5;25;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova
K014;Transports i serveis relacionats;Autobusos diürns;428445102;4579765748;428353188;4579564837;214336;41364406;BUS -13-125--;3;13;Sants-Montjuïc;la Marina de Port
K014;Transports i serveis relacionats;Autobusos diürns;424596191;4585747581;424504314;4585546616;2096601;41417929;BUS -118--;5;22;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes
K014;Transports i serveis relacionats;Autobusos diürns;424580014;4585654927;424488137;4585453963;2096419;41417093;BUS -118--;5;22;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes
K014;Transports i serveis relacionats;Autobusos diürns;424622898;458597636;424531021;4585775393;2096892;41419992;BUS -128--;5;22;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes
K014;Transports i serveis relacionats;Autobusos diürns;42730026;4583491969;427208358;4583291024;2129226;41397864;BUS -68--;5;24;Sarrià-Sant Gervasi;les Tres Torres
K014;Transports i serveis relacionats;Autobusos diürns;427012582;4583541941;426920682;4583340996;2125779;41398288;BUS -68-V7--;5;23;Sarrià-Sant Gervasi;Sarrià
K014;Transports i serveis relacionats;Autobusos diürns;42791409;4582057546;427822182;4581856614;2136739;41385;BUS -54--;4;19;Les Corts;les Corts
K014;Transports i serveis relacionats;Autobusos diürns;429133815;4583523527;429041896;4583322581;2151154;41398312;BUS -27-V15-D40--;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany
K014;Transports i serveis relacionats;Autobusos diürns;428680888;4583373867;428588973;4583172923;2145754;41396924;BUS -V13--;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany
K014;Transports i serveis relacionats;Autobusos diürns;430716813;4584753944;430624879;4584552986;2169947;41409532;BUS -V21--;7;33;Horta-Guinardó;el Baix Guinardó
K014;Transports i serveis relacionats;Autobusos diürns;430580917;4587089412;430488985;4586888433;2168053;41430554;BUS -122-V27--;8;46;Nou Barris;el Turó de la Peira
K014;Transports i serveis relacionats;Autobusos diürns;430583321;4587069959;430491389;458686898;2168084;41430379;BUS -V27--;8;44;Nou Barris;Vilapicina i la Torre Llobeta
K015;Transports i serveis relacionats;Autobusos nocturns;432221192;4588317596;432129246;4588116605;2187545;41441756;NITBUS -N3--;9;60;Sant Andreu;Sant Andreu
K014;Transports i serveis relacionats;Autobusos diürns;429587462;4580713623;429495538;4580512703;2156907;41373044;BUS -121--;3;11;Sants-Montjuïc;el Poble-sec
K014;Transports i serveis relacionats;Autobusos diürns;430652802;4580801495;430560868;4580600574;2169635;41373928;BUS -121--;3;11;Sants-Montjuïc;el Poble-sec
K014;Transports i serveis relacionats;Autobusos diürns;431496462;4586142707;431404522;4585941736;2179117;41422107;BUS -19-47-117-V25-D50--;7;35;Horta-Guinardó;el Guinardó
K015;Transports i serveis relacionats;Autobusos nocturns;431496462;4586142707;431404522;4585941736;2179117;41422107;NITBUS -N1-N4--;7;35;Horta-Guinardó;el Guinardó
K014;Transports i serveis relacionats;Autobusos diürns;427995566;4584775184;427903658;4584574227;213739;41409484;BUS -131-V15--;5;27;Sarrià-Sant Gervasi;el Putxet i el Farró
K015;Transports i serveis relacionats;Autobusos nocturns;427995566;4584775184;427903658;4584574227;213739;41409484;NITBUS -N5--;5;27;Sarrià-Sant Gervasi;el Putxet i el Farró
K014;Transports i serveis relacionats;Autobusos diürns;427407097;4580980518;427315193;4580779596;2130805;41375254;BUS -70--;3;18;Sants-Montjuïc;Sants
K014;Transports i serveis relacionats;Autobusos diürns;429471326;4580923042;429379403;458072212;2155494;4137492;BUS -D20--;3;11;Sants-Montjuïc;el Poble-sec
K015;Transports i serveis relacionats;Autobusos nocturns;428338127;4586202736;428246216;4586001766;2141319;41422371;NITBUS -N4--;7;38;Horta-Guinardó;la Teixonera
K014;Transports i serveis relacionats;Autobusos diürns;427282698;4581509932;427190795;4581309005;2129254;41380011;BUS -70-175--;4;19;Les Corts;les Corts
K015;Transports i serveis relacionats;Autobusos nocturns;428344954;458501054;428253042;4584809581;2141542;41411635;NITBUS -N4-N5--;5;27;Sarrià-Sant Gervasi;el Putxet i el Farró
K014;Transports i serveis relacionats;Autobusos diürns;429135679;4583850489;42904376;458364954;2151138;41401257;BUS -22-24-114-V17--;5;27;Sarrià-Sant Gervasi;el Putxet i el Farró
K015;Transports i serveis relacionats;Autobusos nocturns;429135679;4583850489;42904376;458364954;2151138;41401257;NITBUS -N4--;5;27;Sarrià-Sant Gervasi;el Putxet i el Farró
K015;Transports i serveis relacionats;Autobusos nocturns;42865509;4583979563;428563175;4583778613;2145374;41402377;NITBUS -N5--;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany
K014;Transports i serveis relacionats;Autobusos diürns;427167038;4584110856;427075137;4583909905;2127558;41403426;BUS -H4--;5;25;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova
K014;Transports i serveis relacionats;Autobusos diürns;428200824;4583861812;428108913;4583660863;2139954;41401276;BUS -V13--;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany
K015;Transports i serveis relacionats;Autobusos nocturns;432340623;4589223472;432248676;4589022472;2188873;41449925;NITBUS -N3--;9;57;Sant Andreu;la Trinitat Vella
K014;Transports i serveis relacionats;Autobusos diürns;432414442;4588693729;432322494;4588492734;2189816;4144516;BUS -96-H4-M19--;9;60;Sant Andreu;Sant Andreu
K015;Transports i serveis relacionats;Autobusos nocturns;431459344;4590748443;431367405;459054743;217815;41463585;NITBUS -N3--;8;55;Nou Barris;Ciutat Meridiana
K014;Transports i serveis relacionats;Autobusos diürns;431118394;4590491434;431026458;4590290423;2174097;41461241;BUS -62-76-183--;8;55;Nou Barris;Ciutat Meridiana
K014;Transports i serveis relacionats;Autobusos diürns;431845067;459053106;431753125;4590330048;2182793;4146166;BUS -76-97--;8;56;Nou Barris;Vallbona
K015;Transports i serveis relacionats;Autobusos nocturns;43285769;458260502;432765736;4582404082;2195798;41390359;NITBUS -N8--;10;67;Sant Martí;la Vila Olímpica del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;432165368;4586294506;432073422;4586093534;2187104;41423531;BUS -62-96-V29--;9;61;Sant Andreu;la Sagrera
K015;Transports i serveis relacionats;Autobusos nocturns;432165368;4586294506;432073422;4586093534;2187104;41423531;NITBUS -N3--;9;61;Sant Andreu;la Sagrera
K015;Transports i serveis relacionats;Autobusos nocturns;428845488;4582547077;428753571;458234614;214782;41389492;NITBUS -N3--;2;9;Eixample;la Nova Esquerra de l'Eixample
K015;Transports i serveis relacionats;Autobusos nocturns;431875672;4581698545;431783727;4581497615;2184156;41382112;NITBUS -N0-N6--;1;4;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera
K015;Transports i serveis relacionats;Autobusos nocturns;432132451;4581792798;432040504;4581591867;2187216;41382983;NITBUS -N0-N6-N8--;1;4;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera
K015;Transports i serveis relacionats;Autobusos nocturns;42788082;4582834193;427788912;4582633254;2136249;41391992;NITBUS -N0--;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany
K014;Transports i serveis relacionats;Autobusos diürns;42460958;4587272124;424517703;4587071145;2096571;41431661;BUS -128--;5;22;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes
K015;Transports i serveis relacionats;Autobusos nocturns;43139348;4590655027;431301542;4590454014;2177372;41462738;NITBUS -N3--;8;55;Nou Barris;Ciutat Meridiana
K014;Transports i serveis relacionats;Autobusos diürns;431095168;4590411936;431003233;4590210926;2173828;41460523;BUS -62-76-183--;8;55;Nou Barris;Ciutat Meridiana
K014;Transports i serveis relacionats;Autobusos diürns;431724024;4580993391;43163208;4580792468;2182422;41375748;BUS -V17--;1;2;Ciutat Vella;el Barri Gòtic
K014;Transports i serveis relacionats;Autobusos diürns;426079051;4582377158;42598716;4582176224;2114755;41387712;BUS -33--;4;21;Les Corts;Pedralbes
K014;Transports i serveis relacionats;Autobusos diürns;429135444;4581776356;429043524;4581575426;2151378;41382576;BUS -141--;2;9;Eixample;la Nova Esquerra de l'Eixample
K015;Transports i serveis relacionats;Autobusos nocturns;429874053;4582723349;429782127;458252241;2160101;4139117;NITBUS -N5-N9--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K015;Transports i serveis relacionats;Autobusos nocturns;432121918;4584896953;432029972;4584695994;2186741;4141094;NITBUS -N3--;10;64;Sant Martí;el Camp de l'Arpa del Clot
K014;Transports i serveis relacionats;Autobusos diürns;43130827;4584145641;431216331;4583944689;2177092;41404104;BUS -V21--;2;6;Eixample;la Sagrada Família
K014;Transports i serveis relacionats;Autobusos diürns;428617566;4581317785;428525651;458111686;2145239;413784;BUS -109-115-L94-CJ--;3;15;Sants-Montjuïc;Hostafrancs
K014;Transports i serveis relacionats;Autobusos diürns;430050998;4580058728;429959069;4579857814;2162525;41367186;BUS -150--;3;11;Sants-Montjuïc;el Poble-sec
K015;Transports i serveis relacionats;Autobusos nocturns;432501359;4588429;43240941;4588228008;2190886;41442783;NITBUS -N3-N9--;9;60;Sant Andreu;Sant Andreu
K014;Transports i serveis relacionats;Autobusos diürns;432279952;4588374002;432188005;458817301;2188242;41442269;BUS -H4-M19--;9;60;Sant Andreu;Sant Andreu
K014;Transports i serveis relacionats;Autobusos diürns;429706449;4580055845;429614523;4579854931;2158406;4136713;BUS -55--;3;11;Sants-Montjuïc;el Poble-sec
K014;Transports i serveis relacionats;Autobusos diürns;431648365;4590494615;431556425;4590293604;2180442;41461315;BUS -76-D50-199-183--;8;55;Nou Barris;Ciutat Meridiana
K014;Transports i serveis relacionats;Autobusos diürns;428359407;4581630661;428267494;4581429733;2142115;41381195;BUS -27-D40--;3;18;Sants-Montjuïc;Sants
K014;Transports i serveis relacionats;Autobusos diürns;433249216;4589067686;43315726;4588866688;2199767;41448598;BUS -11-60-V33-M28-M19--;9;57;Sant Andreu;la Trinitat Vella
K014;Transports i serveis relacionats;Autobusos diürns;431216567;4588055843;43112463;4587854855;217555;41439313;BUS -76-H2-D50--;8;52;Nou Barris;la Prosperitat
K015;Transports i serveis relacionats;Autobusos nocturns;425738064;4581080707;425646175;4580879785;2110836;41376004;NITBUS -N14--;4;20;Les Corts;la Maternitat i Sant Ramon
K014;Transports i serveis relacionats;Autobusos diürns;427358247;4585453841;427266345;4585252878;2129684;41415538;BUS -196--;5;25;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova
K014;Transports i serveis relacionats;Autobusos diürns;433414996;4585879195;433323038;4585678226;2202103;41419895;BUS -33-H10--;10;73;Sant Martí;la Verneda i la Pau
K015;Transports i serveis relacionats;Autobusos nocturns;433563867;4588037326;433471908;4587836337;2203647;41439345;NITBUS -N8--;9;59;Sant Andreu;el Bon Pastor
K014;Transports i serveis relacionats;Autobusos diürns;43324891;4588301924;433156954;4588100933;2199848;41441702;BUS -11-60-V33-133-M28--;9;59;Sant Andreu;el Bon Pastor
