"Area_Joc_Id","Adreca","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","X_ETRS89","Y_ETRS89","Longitud","Latitud","Area_Joc_Geom_WGS84","Area_Joc_Geom_ETRS89"
955587,"C\ Roc Boronat, 135",Sant Martí,10,el Parc i la Llacuna del Poblenou,66,432482.201,4583847.374,2.1922463,41.4033346,"POLYGON ((2.19235746843713 41.4031806618792, 2.19237594686079 41.4031839712322, 2.19238639765403 41.403188260096, 2.19240151042407 41.4031996165336, 2.19241071012978 41.4032160567284, 2.19241173788692 41.4032267738508, 2.19240679476735 41.4032424121915, 2.19240088412516 41.4032501982149, 2.19239054964914 41.403258736838, 2.19238165559649 41.4032678530429, 2.1923805912884 41.4032755469782, 2.19238440917785 41.4032821852765, 2.19240231613416 41.4032968670766, 2.19240334389098 41.4033075841989, 2.19239840076298 41.4033232225389, 2.19239249011231 41.4033310085617, 2.19237709872637 41.403342150883, 2.19235036862095 41.4033492142832, 2.19233845404219 41.4033491306472, 2.19232127699378 41.4033412005727, 2.19230469999824 41.4033418138107, 2.19229123423801 41.4033462320341, 2.19227584283136 41.4033573743417, 2.19224911270908 41.4033644377182, 2.19223719812783 41.4033643540717, 2.19221064758984 41.4033569166377, 2.19219553481742 41.4033455601753, 2.19218633514848 41.4033291199639, 2.19218530742707 41.4033184028401, 2.19219025060564 41.4033027645096, 2.19219616127767 41.4032949784974, 2.1922076744597 41.4032859347403, 2.19221577840424 41.40327879465, 2.19221837780139 41.4032659682157, 2.19220973205454 41.4032559992744, 2.19220395823885 41.4032440418251, 2.19220890140705 41.4032284034936, 2.19221481206998 41.4032206174803, 2.19223020345429 41.4032094751804, 2.19225763012141 41.403206055725, 2.19227660201695 41.4032091253559, 2.19229468225349 41.403205946532, 2.19230936399422 41.4032009063196, 2.19231971288756 41.4031921696401, 2.19232991022785 41.4031850442369, 2.19234087595136 41.4031815632535, 2.19235508881222 41.4031805731155, 2.19235746843713 41.4031806618792))","POLYGON ((432491.332 4583830.196, 432492.88 4583830.549, 432493.758 4583831.017, 432495.033 4583832.266, 432495.819 4583834.084, 432495.916 4583835.273, 432495.519 4583837.013, 432495.033 4583837.882, 432494.178 4583838.838, 432493.444 4583839.857, 432493.363 4583840.712, 432493.689 4583841.446, 432495.201 4583843.062, 432495.298 4583844.251, 432494.901 4583845.991, 432494.415 4583846.86, 432493.14 4583848.109, 432490.913 4583848.914, 432489.917 4583848.914, 432488.473 4583848.047, 432487.088 4583848.128, 432485.967 4583848.629, 432484.692 4583849.878, 432482.465 4583850.683, 432481.469 4583850.683, 432479.242 4583849.878, 432477.967 4583848.629, 432477.181 4583846.811, 432477.084 4583845.622, 432477.481 4583843.882, 432477.967 4583843.013, 432478.92 4583842.0, 432479.59 4583841.201, 432479.794 4583839.775, 432479.061 4583838.675, 432478.566 4583837.352, 432478.963 4583835.612, 432479.449 4583834.743, 432480.724 4583833.494, 432483.013 4583833.093, 432484.602 4583833.419, 432486.11 4583833.052, 432487.332 4583832.481, 432488.188 4583831.503, 432489.033 4583830.704, 432489.946 4583830.309, 432491.133 4583830.188, 432491.332 4583830.196))"
943251,"Jard Doctor Pla i Armengol, 0",Horta-Guinardó,7,el Guinardó,35,430683.028,4585088.517,2.1705818,41.4143600,"POLYGON ((2.17052387417229 41.4145662225084, 2.17036959212141 41.4144664422718, 2.17064082096867 41.414169602016, 2.17088873191614 41.4142976555515, 2.17052387417229 41.4145662225084))","POLYGON ((430678.409 4585111.453, 430665.409 4585100.499, 430687.761 4585067.327, 430708.616 4585081.345, 430678.409 4585111.453))"
954863,"C\ Comte Borrell, 82",Eixample,2,Sant Antoni,10,429751.349,4581322.588,2.1598717,41.3803608,"POLYGON ((2.15996943809691 41.3803772635164, 2.159898612072 41.380431422076, 2.15977294830738 41.3803381954966, 2.15984377433283 41.3802840370135, 2.15996943809691 41.3803772635164))","POLYGON ((429759.536 4581324.341, 429753.672 4581330.411, 429743.064 4581320.163, 429748.928 4581314.093, 429759.536 4581324.341))"
41762,"E.A. Parlament Catalunya, 0",Ciutat Vella,1,"Sant Pere, Santa Caterina i la Ribera",4,432301.530,4582059.743,2.1902849,41.3872187,"POLYGON ((2.1901699887944 41.3872272592859, 2.19005751641202 41.3872375115192, 2.19005676510383 41.387226724222, 2.19000800238796 41.3872286241229, 2.1899969971268 41.3872191068232, 2.19001838223153 41.3872037012366, 2.19001476440501 41.3871868046869, 2.19000041124414 41.3871868478509, 2.18999932056616 41.3871706356333, 2.19000765051368 41.3871576603286, 2.19000162188253 41.3871374500654, 2.18999860010722 41.3871168556127, 2.18999326321368 41.3870804096381, 2.19000974199231 41.387065203738, 2.19002663301022 41.387054369387, 2.19004296654129 41.3870470170266, 2.190067918289 41.3870439498095, 2.19012941958031 41.3870419863418, 2.1901460362945 41.3870426616675, 2.19026765033858 41.386974185899, 2.19029578916513 41.3869696998374, 2.19046649933003 41.3869640542903, 2.19046609611683 41.3869676364529, 2.1904831809239 41.3869691437131, 2.19051324988026 41.386984559793, 2.19051724781081 41.3870132588643, 2.19051138436572 41.3870366462341, 2.19051401413145 41.387073442465, 2.19054673487165 41.3871142333732, 2.19055785130786 41.3871244359744, 2.19063402831978 41.3871755486751, 2.19063880338816 41.3871753210172, 2.19064086259058 41.3871780557639, 2.19064201499335 41.3871806129942, 2.19064256797133 41.3871832831095, 2.19064248665047 41.387185984797, 2.19064179595417 41.3871886371639, 2.19064049699843 41.3871911501429, 2.19063865036189 41.387193461107, 2.19063628085635 41.3871954981703, 2.19063349689841 41.387197199042, 2.19063034710728 41.3871985010112, 2.19062695141266 41.3871993778981, 2.19062340593691 41.3871997943481, 2.19055718645974 41.387203175128, 2.19054090548945 41.3872043577728, 2.19053733799158 41.3872046209374, 2.19053377049367 41.3872048841018, 2.19053019103626 41.3872051471821, 2.19052662342668 41.3872054193531, 2.19052305592869 41.3872056825172, 2.19051948831906 41.3872059546879, 2.19051592070938 41.3872062268587, 2.19051410097027 41.3872063671951, 2.19051234114021 41.3872064989452, 2.19050877341886 41.3872067801223, 2.19050411626821 41.3872071437166, 2.19050027079956 41.3872076391219, 2.19050024755037 41.3872075849132, 2.19049430079981 41.3872087411121, 2.19049085860451 41.3872095095778, 2.19048746301914 41.3872103774537, 2.19048290211703 41.3872116604918, 2.19047809845282 41.3872132300641, 2.19047484314354 41.3872143601442, 2.19047161108333 41.3872155444328, 2.19046842619112 41.3872167830981, 2.19046528846693 41.3872180761399, 2.19046289757462 41.3872179782648, 2.19046050712884 41.3872178443625, 2.19045812897747 41.3872176835241, 2.19045575116101 41.3872174956654, 2.19045337379112 41.3872172717796, 2.19045100871564 41.3872170209576, 2.19044864397509 41.3872167431153, 2.19044629164058 41.3872164293302, 2.19044393964102 41.3872160885247, 2.19044160004751 41.3872157117762, 2.19043926067732 41.3872153170143, 2.19043694567267 41.3872148863934, 2.1904346311146 41.3872144197455, 2.19043232873933 41.3872139351681, 2.19043003877015 41.3872134146478, 2.19042776109539 41.3872128671914, 2.19042549571508 41.3872122927987, 2.19042324262922 41.3872116914698, 2.19042100194944 41.3872110541979, 2.19041877345247 41.3872103989966, 2.19041655736159 41.3872097078523, 2.19041436552465 41.387208989856, 2.19041218598218 41.3872082449234, 2.19041003069364 41.3872074731387, 2.19040788769957 41.3872066744179, 2.19040575699996 41.3872058487607, 2.19040365055428 41.3872049962515, 2.19040156836258 41.3872041168902, 2.19039949846533 41.3872032105928, 2.19039745282203 41.3872022774431, 2.19039543143269 41.3872013174414, 2.19039342222618 41.3872003395102, 2.19039143738528 41.3871993257201, 2.19038865684143 41.3871978559595, 2.19030399399033 41.3872494953772, 2.1901699887944 41.3872272592859))","POLYGON ((432291.930477836 4582060.77946569, 432282.537472576 4582062.00553886, 432282.463463379 4582060.80853757, 432278.388458951 4582061.05756887, 432277.458449557 4582060.00957431, 432279.230439201 4582058.28255818, 432278.910424493 4582056.40955771, 432277.710422754 4582056.42556684, 432277.602408937 4582054.62656487, 432278.285399016 4582053.17955744, 432277.760381214 4582050.94055795, 432277.486363459 4582048.65655649, 432277.00233204 4582044.6145539, 432278.364321245 4582042.91354093, 432279.765314191 4582041.69752841, 432281.123310006 4582040.86851682, 432283.206310504 4582040.50850046, 432288.346316455 4582040.24246105, 432289.73631908 4582040.3044506, 432299.833276333 4582032.60736205, 432302.181276028 4582032.08734343, 432316.44829238 4582031.327234, 432316.418295353 4582031.72523485, 432317.848298739 4582031.87922423, 432320.378315469 4582033.56720765, 432320.742340185 4582036.75020983, 432320.276359197 4582039.3512174, 432320.534390577 4582043.43422177, 432323.312429051 4582047.93720767, 432324.252439037 4582049.06120228, 432330.674491597 4582054.67616226, 432331.073491996 4582054.64715919, 432331.248494559 4582054.94915833, 432331.347496859 4582055.23215802, 432331.396499181 4582055.5281581, 432331.392501451 4582055.8281586, 432331.337503604 4582056.12315947, 432331.231505564 4582056.40316071, 432331.079507286 4582056.66116227, 432330.883508712 4582056.88916411, 432330.652509804 4582057.08016615, 432330.390510513 4582057.22716837, 432330.107510833 4582057.32717067, 432329.811510746 4582057.37617299, 432324.278505407 4582057.80321564, 432322.918504391 4582057.94722618, 432322.620504172 4582057.97922849, 432322.322503953 4582058.0112308, 432322.023503732 4582058.04323312, 432321.725503521 4582058.07623543, 432321.427503301 4582058.10823774, 432321.12950309 4582058.14124005, 432320.831502878 4582058.17424237, 432320.679502771 4582058.19124355, 432320.532502665 4582058.20724469, 432320.234502461 4582058.241247, 432319.845502192 4582058.28525002, 432319.524502134 4582058.34325255, 432319.522502085 4582058.33725255, 432319.026502326 4582058.47025652, 432318.739502548 4582058.55825884, 432318.456502861 4582058.65726114, 432318.076503379 4582058.80326425, 432317.67650411 4582058.98126756, 432317.405504661 4582059.10926981, 432317.136505261 4582059.24327206, 432316.871505912 4582059.38327429, 432316.610506615 4582059.52927649, 432316.410506237 4582059.520278, 432316.210505828 4582059.50727949, 432316.011505398 4582059.49128098, 432315.812504945 4582059.47228246, 432315.613504462 4582059.44928394, 432315.415503958 4582059.4232854, 432315.217503431 4582059.39428685, 432315.020502875 4582059.3612883, 432314.823502297 4582059.32528974, 432314.627501689 4582059.28529116, 432314.431501067 4582059.24329259, 432314.237500417 4582059.19729399, 432314.043499737 4582059.14729538, 432313.850499043 4582059.09529676, 432313.658498321 4582059.03929813, 432313.467497577 4582058.98029949, 432313.277496812 4582058.91830084, 432313.088496026 4582058.85330217, 432312.900495211 4582058.78430349, 432312.713494382 4582058.7133048, 432312.527493524 4582058.63830609, 432312.343492647 4582058.56030737, 432312.160491749 4582058.47930863, 432311.979490831 4582058.39530987, 432311.799489892 4582058.30831111, 432311.620488932 4582058.21831232, 432311.443487951 4582058.12531352, 432311.268486952 4582058.0293147, 432311.094485931 4582057.93031587, 432310.92248489 4582057.82831702, 432310.75248383 4582057.72331814, 432310.583482756 4582057.61631926, 432310.416481655 4582057.50532035, 432310.182480071 4582057.34432188, 432303.157513179 4582063.14338417, 432291.930477836 4582060.77946569))"
41763,"E.A. Parlament Catalunya, 0",Ciutat Vella,1,"Sant Pere, Santa Caterina i la Ribera",4,432091.685,4582245.467,2.1877545,41.3888738,"POLYGON ((2.18779192816173 41.3888947299347, 2.18778533024085 41.3889001419602, 2.18777739508852 41.3889044005975, 2.18776844785941 41.3889073279896, 2.18775888501914 41.3889087828119, 2.18774913779276 41.3889087140611, 2.1877396128137 41.388907124605, 2.18773075192255 41.3889040716055, 2.18772291212109 41.3888997017013, 2.18771644996269 41.3888941975583, 2.18771166141733 41.3888878044675, 2.18770873448057 41.388880793981, 2.18770780874851 41.3888734823471, 2.18770891606706 41.3888661940615, 2.18771201685953 41.3888592260931, 2.18771696357527 41.3888529016722, 2.18772356149692 41.3888474896507, 2.1877315086055 41.3888432311013, 2.18774044386762 41.3888403036277, 2.18775000669822 41.3888388488067, 2.18775975391415 41.3888389175575, 2.18776927888382 41.3888405070118, 2.18777815172799 41.3888435600927, 2.18778597956675 41.3888479299087, 2.18779244172656 41.3888534340479, 2.18779723027742 41.3888598271354, 2.18779844998728 41.3888627361615, 2.18780698069747 41.3888442498311, 2.187821569979 41.3888214015495, 2.18784961330612 41.3888035122164, 2.18789050028533 41.3887858035282, 2.1879260021588 41.3887798567104, 2.18795744072211 41.3887928781027, 2.18798591833705 41.3888093194828, 2.18801044402432 41.3888290387526, 2.18803376751376 41.3888675302335, 2.18804079098166 41.3889048529003, 2.18803651972321 41.3889318904013, 2.18801814290916 41.3889553785607, 2.18799241192364 41.3889691047471, 2.18795700558763 41.3889721698503, 2.18792078378902 41.3889734817318, 2.18788493655844 41.3889696799685, 2.18785052169357 41.3889622672702, 2.18782332547483 41.3889437721707, 2.18780202208782 41.3889255888528, 2.18779147286617 41.3889005636007, 2.1877923658826 41.3888941565403, 2.18779192816173 41.3888947299347))","POLYGON ((432094.839590981 4582247.76025102, 432094.293594733 4582248.36625611, 432093.634597346 4582248.84526185, 432092.88959871 4582249.17726802, 432092.091598755 4582249.34627433, 432091.276597491 4582249.34628052, 432090.478594972 4582249.17728631, 432089.734591299 4582248.84529144, 432089.074586641 4582248.3662957, 432088.528581197 4582247.76029891, 432088.121575209 4582247.0543009, 432087.86956893 4582246.27830161, 432087.784562645 4582245.467301, 432087.869556631 4582244.6572991, 432088.121551134 4582243.88129598, 432088.528546408 4582243.1752918, 432089.074542656 4582242.56928672, 432089.734540045 4582242.09028097, 432090.47853868 4582241.75827481, 432091.276538635 4582241.58926849, 432092.091539898 4582241.58926231, 432092.889542418 4582241.75825651, 432093.634546092 4582242.09025138, 432094.293550748 4582242.56924712, 432094.839556192 4582243.17524392, 432095.24656218 4582243.88124192, 432095.351564786 4582244.20324162, 432096.045550239 4582242.14423317, 432097.241532761 4582239.59622014, 432099.567521131 4582237.58819938, 432102.967511242 4582235.59017048, 432105.929510614 4582234.90214694, 432108.571525492 4582236.3231291, 432110.96954289 4582238.1261137, 432113.040562566 4582240.29610135, 432115.030597936 4582244.55109285, 432115.656630304 4582248.68909451, 432115.327652595 4582251.69410167, 432113.815670145 4582254.31611721, 432111.678678547 4582255.86013581, 432108.721676755 4582256.22815882, 432105.694673382 4582256.40218206, 432102.69366574 4582256.00820422, 432099.808655227 4582255.21222487, 432097.515636254 4582253.18023912, 432095.715618274 4582251.17824968, 432094.807595848 4582248.40825227, 432094.875590551 4582247.69625065, 432094.839590981 4582247.76025102))"
,"Ptge Xavier Llorens, 0",Sant Martí,10,la Verneda i la Pau,73,433882.682,4586111.319,2.2087521,41.4238417,"POLYGON ((2.20871098204381 41.4238618403006, 2.20877928901125 41.4238097605416, 2.20878219297851 41.4238100957745, 2.20885348106214 41.4238209986553, 2.20885652932039 41.4238242352824, 2.20885909351281 41.4238289007677, 2.20885973447111 41.4238342646172, 2.20885779062329 41.4238376470643, 2.20885444339623 41.4238403082711, 2.20884918813067 41.4238424159087, 2.2088339345952 41.4238469588647, 2.20878437964555 41.4238596608791, 2.20868605364958 41.4238806205478, 2.20871098204381 41.4238618403006))","POLYGON ((433879.266 4586113.581, 433884.921 4586107.747, 433885.164 4586107.782, 433891.132 4586108.938, 433891.39 4586109.295, 433891.609 4586109.811, 433891.668 4586110.406, 433891.509 4586110.783, 433891.232 4586111.081, 433890.795 4586111.319, 433889.525 4586111.835, 433885.397 4586113.283, 433877.202 4586115.685, 433879.266 4586113.581))"
670931,"C\ Doctor Trueta, 81",Sant Martí,10,la Vila Olímpica del Poblenou,67,432832.173,4582834.258,2.1965452,41.3942391,"POLYGON ((2.19650501598095 41.3942754638056, 2.19650667460311 41.3941814999146, 2.1965540752424 41.3941458546027, 2.19666651548417 41.3941459094398, 2.19666647752979 41.3941927482836, 2.19655645150638 41.3942754894062, 2.19650501598095 41.3942754638056))","POLYGON ((432828.848209962 4582838.32959736, 432828.890130866 4582827.89658086, 432832.816106649 4582823.90254488, 432842.216120607 4582823.82147343, 432842.261160132 4582829.02148115, 432833.148216348 4582838.29256467, 432828.848209962 4582838.32959736))"
51382,"Pg Solé i Pla, 18",Sarria-Sant Gervasi,5,"Vallvidrera, el Tibidabo i les Planes",22,423886.927,4586572.554,2.0890851,41.4271110,"POLYGON ((2.08905935808725 41.4271612869576, 2.0890633795709 41.4270936280033, 2.08920352111228 41.4270988539847, 2.08920429353866 41.4271660374744, 2.08905935808725 41.4271612869576))","POLYGON ((423884.836 4586578.157, 423885.093 4586570.642, 423896.809 4586571.099, 423896.952 4586578.557, 423884.836 4586578.157))"
956031,"Av Meridiana, 90",Sant Martí,10,el Clot,65,432040.833,4584353.067,2.1869097,41.4078520,"POLYGON ((2.18686946178833 41.4078813062989, 2.18688967382255 41.4076535417864, 2.18694865406224 41.4076979691621, 2.18694399595213 41.4080159274429, 2.18689027379468 41.408063134326, 2.18686946178833 41.4078813062989))","POLYGON ((432037.499 4584356.347, 432038.951 4584331.045, 432043.927 4584335.931, 432043.869 4584371.234, 432039.428 4584376.517, 432037.499 4584356.347))"
956010,"Av Meridiana, 90",Sant Martí,10,el Clot,65,432040.155,4584178.407,2.1869212,41.4062789,"POLYGON ((2.18690283122294 41.4064619895499, 2.18688226724148 41.4061883319072, 2.18695218330392 41.4061347090187, 2.18695213010634 41.4064249568694, 2.18690283122294 41.4064619895499))","POLYGON ((432038.809 4584198.75, 432036.805 4584168.385, 432042.593 4584162.377, 432042.891 4584194.6, 432038.809 4584198.75))"
960365,"C\ Teresa Boronat i Fabra, 0",Sant Andreu,9,Sant Andreu,60,432482.036,4588342.239,2.1917425,41.4438184,"POLYGON ((2.19160164761271 41.4439029036306, 2.19160743360174 41.4438205983689, 2.19160683533251 41.4438205761498, 2.19160946535374 41.4437832498281, 2.19178877265041 41.4437903825668, 2.19178035696742 41.4439100141661, 2.19160164761271 41.4439029036306))","POLYGON ((432470.36 4588351.731, 432470.758 4588342.589, 432470.708 4588342.587, 432470.889 4588338.441, 432485.875 4588339.093, 432485.296 4588352.381, 432470.36 4588351.731))"
976002,"C\ Veneçuela, 25",Sant Martí,10,Provençals del Poblenou,71,433583.115,4584497.448,2.2053446,41.4092814,"POLYGON ((2.20537484003847 41.4093981245312, 2.20530327341158 41.4093387663062, 2.20530658626637 41.4092485521872, 2.20533166845114 41.4092324759243, 2.2054261516909 41.4093032427501, 2.205389220257 41.409398223848, 2.20537484003847 41.4093981245312))","POLYGON ((433585.76 4584510.388, 433579.718 4584503.853, 433579.903 4584493.835, 433581.983 4584492.031, 433589.952 4584499.815, 433586.962 4584510.388, 433585.76 4584510.388))"
48794,"C\ Jiménez i Iglesias, 6",Les Corts,4,Pedralbes,21,426602.539,4582384.472,2.1220895,41.3896436,"POLYGON ((2.12197987986492 41.3897416712023, 2.12211184445059 41.3894427724643, 2.12224546425485 41.389411292018, 2.12217972641538 41.3895795194961, 2.12215246197788 41.3895728082262, 2.12214126288621 41.3895962144235, 2.12217170967911 41.3896037606321, 2.1221292656262 41.3897163641542, 2.12197987986492 41.3897416712023))","POLYGON ((426593.482182132 4582395.45022165, 426604.178946089 4582362.15508886, 426615.314935978 4582358.54699877, 426610.00806988 4582377.27906808, 426607.721060856 4582376.55708431, 426606.811079233 4582379.16509526, 426609.365089354 4582379.97707714, 426605.943179174 4582392.51412254, 426593.482182132 4582395.45022165))"
933485,"C\ Cristóbal de Moura, 52",Sant Martí,10,Provençals del Poblenou,71,433463.975,4584479.002,2.2039213,41.4091054,"POLYGON ((2.2038223666857 41.4090999719472, 2.2038210065649 41.4090957380239, 2.2038201379381 41.4090914264344, 2.20381978697721 41.4090848935779, 2.20382018703287 41.4090805457303, 2.20382108911613 41.4090762373867, 2.20382249278703 41.409072004574, 2.2038254989539 41.4090658732633, 2.20382954176686 41.4090600914107, 2.20383456030851 41.4090547486692, 2.20383840484102 41.4090514875404, 2.20384261705295 41.4090484901729, 2.20384714876038 41.4090457832556, 2.2038519877799 41.4090433847192, 2.20385971737143 41.409040402683, 2.20386513226564 41.4090388548347, 2.20387285703975 41.4090401873503, 2.20387433970079 41.4090471243669, 2.20388607636319 41.4090461877331, 2.20388416796278 41.4090388424338, 2.20388970768107 41.4090358902801, 2.20389615117241 41.4090363311948, 2.2038993409202 41.4090367225728, 2.20390563282295 41.4090378199845, 2.20390873497795 41.4090385260182, 2.20391476784075 41.4090402611686, 2.20392058052285 41.4090423911246, 2.2039306351503 41.4090469284073, 2.20393527859831 41.4090487890554, 2.20394487052009 41.4090520260573, 2.20395481752073 41.4090545989611, 2.20396502400183 41.4090564980979, 2.20397442301185 41.4090578962353, 2.20397855084202 41.4090588705805, 2.20398449721545 41.4090608303161, 2.20398824626124 41.4090624505794, 2.20399319196792 41.4090650339153, 2.20399612419715 41.4090669187518, 2.20399882681105 41.4090689911568, 2.20400127610248 41.4090712329514, 2.20400445020096 41.4090748669134, 2.20400620132136 41.4090774551696, 2.2040076521447 41.4090801404306, 2.2040092281703 41.4090843308079, 2.20401006102894 41.4090886331411, 2.20401020508095 41.4090915345484, 2.2040100141545 41.4090944336382, 2.20400948846945 41.409097312397, 2.20400864031907 41.4091001438874, 2.20400596564816 41.4091055839198, 2.20400208782857 41.4091105922763, 2.20399972679723 41.4091128818581, 2.20399571631894 41.4091160157394, 2.20399219548532 41.409118243252, 2.20399022542181 41.4091198689846, 2.2039883062704 41.4091222246757, 2.20398695180283 41.409125367925, 2.20398627140925 41.4091311190015, 2.20398479746498 41.4091371888573, 2.20398325364908 41.4091411414703, 2.20398128057533 41.409144974016, 2.20397887835363 41.4091486774878, 2.20397235412274 41.4091509292577, 2.20396407306746 41.4091451792315, 2.20395535184155 41.4091519645805, 2.20396470653591 41.4091579742452, 2.2039628832485 41.4091632580323, 2.20395877355952 41.4091656976494, 2.20395440408097 41.4091678562367, 2.2039474315893 41.4091705642855, 2.20393751815756 41.4091730808432, 2.20392980044965 41.4091741083422, 2.20392458050188 41.4091743874868, 2.20391935276876 41.4091743242928, 2.2039122530287 41.4091737347189, 2.20390852689444 41.4091731774951, 2.20390133465669 41.4091713442474, 2.20389466784678 41.4091686138863, 2.2038873773282 41.4091640506893, 2.20388258586851 41.4091596128739, 2.20387969966718 41.4091559178483, 2.20387445238517 41.4091466758883, 2.20387193265576 41.4091433436977, 2.20386745499925 41.409138682866, 2.20386218170301 41.4091345119402, 2.20385828746685 41.4091320439644, 2.20384916521649 41.4091275761797, 2.20384227442774 41.4091235922251, 2.20383809977631 41.4091205728514, 2.20383252565861 41.4091155621464, 2.2038278671472 41.4091100353429, 2.20382531856883 41.4091061264726, 2.2038223666857 41.4090999719472))","POLYGON ((433455.7 4584478.479, 433455.582 4584478.01, 433455.505 4584477.532, 433455.469 4584476.807, 433455.498 4584476.324, 433455.569 4584475.845, 433455.682 4584475.374, 433455.927 4584474.691, 433456.259 4584474.046, 433456.673 4584473.449, 433456.991 4584473.084, 433457.34 4584472.748, 433457.716 4584472.444, 433458.118 4584472.174, 433458.761 4584471.837, 433459.212 4584471.661, 433459.859 4584471.803, 433459.99 4584472.572, 433460.97 4584472.459, 433460.803 4584471.645, 433461.263 4584471.313, 433461.802 4584471.357, 433462.069 4584471.398, 433462.596 4584471.515, 433462.856 4584471.591, 433463.362 4584471.779, 433463.85 4584472.011, 433464.695 4584472.507, 433465.085 4584472.71, 433465.89 4584473.062, 433466.724 4584473.34, 433467.579 4584473.543, 433468.366 4584473.691, 433468.712 4584473.796, 433469.211 4584474.009, 433469.526 4584474.186, 433469.942 4584474.469, 433470.189 4584474.676, 433470.417 4584474.904, 433470.624 4584475.151, 433470.893 4584475.552, 433471.042 4584475.838, 433471.166 4584476.135, 433471.302 4584476.599, 433471.376 4584477.076, 433471.391 4584477.398, 433471.378 4584477.72, 433471.337 4584478.04, 433471.269 4584478.355, 433471.051 4584478.961, 433470.732 4584479.52, 433470.537 4584479.776, 433470.205 4584480.127, 433469.913 4584480.377, 433469.75 4584480.559, 433469.592 4584480.822, 433469.482 4584481.172, 433469.431 4584481.811, 433469.314 4584482.486, 433469.189 4584482.926, 433469.028 4584483.353, 433468.831 4584483.766, 433468.288 4584484.021, 433467.59 4584483.389, 433466.868 4584484.149, 433467.656 4584484.809, 433467.509 4584485.397, 433467.168 4584485.671, 433466.805 4584485.914, 433466.225 4584486.22, 433465.399 4584486.507, 433464.755 4584486.627, 433464.319 4584486.662, 433463.882 4584486.659, 433463.288 4584486.599, 433462.976 4584486.54, 433462.373 4584486.342, 433461.813 4584486.044, 433461.199 4584485.543, 433460.794 4584485.054, 433460.549 4584484.646, 433460.101 4584483.624, 433459.887 4584483.256, 433459.508 4584482.742, 433459.063 4584482.283, 433458.735 4584482.012, 433457.968 4584481.523, 433457.388 4584481.086, 433457.036 4584480.754, 433456.565 4584480.202, 433456.17 4584479.592, 433455.953 4584479.16, 433455.7 4584478.479))"
