register_id;name;created;modified;addresses_road_name;addresses_start_street_number;neighborhood_id;neighborhood_name;district_id;district_name;zip_code;addresses_town;geo_epgs_25831_x;geo_epgs_25831_y;geo_epgs_4326_x;geo_epgs_4326_y
﻿94354123927;Museu d'Art Contemporani de Barcelona;20.12.94 00:00;04.11.22 15:07;Plaça dels Àngels;1;1;el Raval;1;Ciutat Vella;8001;Barcelona;4,30421E+15;4,58163E+14;4,13832E+16;2,16785E+16
﻿94354123927;Museu d'Art Contemporani de Barcelona;20.12.94 00:00;04.11.22 15:07;Plaça dels Àngels;1;1;el Raval;1;Ciutat Vella;8001;Barcelona;4,30421E+15;4,58163E+14;4,13832E+16;2,16785E+16
﻿94354123927;Museu d'Art Contemporani de Barcelona;20.12.94 00:00;04.11.22 15:07;Plaça dels Àngels;1;1;el Raval;1;Ciutat Vella;8001;Barcelona;4,30421E+15;4,58163E+14;4,13832E+16;2,16785E+16
﻿96352155944;Biblioteca;17.12.96 00:00;17.09.22 05:27;C Paradís;10;2;el Barri Gòtic;1;Ciutat Vella;8002;BARCELONA;4,31203E+15;4,58165E+14;4,13834E+15;2,17719E+16
﻿97135114148;Biblioteca Nou Barris;15.05.97 00:00;07.12.22 13:43;Plaça Major de Nou Barris;2;48;la Guineueta;8;Nou Barris;80;Barcelona;4,30761E+16;4,58758E+15;4,14368E+14;2,17123E+16
﻿97135114148;Biblioteca Nou Barris;15.05.97 00:00;07.12.22 13:43;Plaça Major de Nou Barris;2;48;la Guineueta;8;Nou Barris;80;Barcelona;4,30761E+16;4,58758E+15;4,14368E+14;2,17123E+16
﻿97135114148;Biblioteca Nou Barris;15.05.97 00:00;07.12.22 13:43;Plaça Major de Nou Barris;2;48;la Guineueta;8;Nou Barris;80;Barcelona;4,30761E+16;4,58758E+15;4,14368E+14;2,17123E+16
﻿99400143851;Biblioteca Jaume Fuster;29.09.05 13:44;07.12.22 13:21;Plaça de Lesseps;20;28;Vallcarca i els Penitents;6;Gràcia;8023;Barcelona;4,28937E+16;4,58434E+15;4,14075E+15;2,14978E+15
﻿99400143851;Biblioteca Jaume Fuster;29.09.05 13:44;07.12.22 13:21;Plaça de Lesseps;20;28;Vallcarca i els Penitents;6;Gràcia;8023;Barcelona;4,28937E+16;4,58434E+15;4,14075E+15;2,14978E+15
﻿99400143851;Biblioteca Jaume Fuster;29.09.05 13:44;07.12.22 13:21;Plaça de Lesseps;20;28;Vallcarca i els Penitents;6;Gràcia;8023;Barcelona;4,28937E+16;4,58434E+15;4,14075E+15;2,14978E+15
﻿99400196643;Biblioteca Horta - Can Mariner;13.12.07 17:23;07.12.22 13:35;Carrer del Vent;1;43;Horta;7;Horta-Guinardó;8031;Barcelona;4,29879E+16;4,58696E+14;4,14311E+15;2,16075E+16
﻿99400196643;Biblioteca Horta - Can Mariner;13.12.07 17:23;07.12.22 13:35;Carrer del Vent;1;43;Horta;7;Horta-Guinardó;8031;Barcelona;4,29879E+16;4,58696E+14;4,14311E+15;2,16075E+16
﻿99400196643;Biblioteca Horta - Can Mariner;13.12.07 17:23;07.12.22 13:35;Carrer del Vent;1;43;Horta;7;Horta-Guinardó;8031;Barcelona;4,29879E+16;4,58696E+14;4,14311E+15;2,16075E+16
﻿99400669368;Sala d'Estudi Can Mariner;06.05.21 15:14;08.07.22 11:35;Carrer del Vent;1;43;Horta;7;Horta-Guinardó;8031;Barcelona;4,29879E+13;4,58696E+14;4,14311E+15;2,16074E+15
﻿99400669369;Sala d'Estudi Torre Llobeta;06.05.21 15:19;08.07.22 11:39;Plaça de Carmen Laforet;11;44;Vilapicina i la Torre Llobeta;8;Nou Barris;8016;Barcelona;4,31189E+16;4,58648E+14;4,14269E+15;2,17648E+16
﻿95325165927;Biblioteca de Medicina *Pg. Marítim;21.11.95 00:00;17.09.22 05:17;Pg Marítim Barceloneta;25;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,32665E+15;4,58164E+15;4,13834E+15;2,19468E+16
﻿92086000494;Biblioteca;16.05.86 00:00;17.09.22 03:45;Carme;47;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30514E+15;4,58144E+15;4,13815E+15;2,16897E+15
﻿92086012447;Biblioteca;21.05.86 00:00;17.09.22 04:21;C Sepúlveda;1;10;Sant Antoni;2;Eixample;8015;BARCELONA;4,29081E+15;4,58079E+15;4,13755E+14;2,15192E+16
﻿92086004178;Biblioteca;20.05.86 00:00;17.09.22 03:56;C Diputació;297;7;la Dreta de l'Eixample;2;Eixample;8009;BARCELONA;4,30551E+15;4,58263E+15;4,13922E+16;2,16929E+15
﻿92086001334;Biblioteca;15.05.86 00:00;15.07.21 10:24;C Montcada;15;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31511E+15;4,58184E+15;4,13852E+16;2,18085E+15
﻿92086001334;Biblioteca;15.05.86 00:00;15.07.21 10:24;C Montcada;15;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31511E+15;4,58184E+15;4,13852E+16;2,18085E+15
﻿96116095957;Arxiu Municipal del Districte de les Corts;25.04.96 00:00;03.11.22 09:18;Plaça de Comas;18;19;les Corts;4;Les Corts;8028;Barcelona;4,2724E+15;4,58193E+15;4,13856E+15;2,12977E+16
﻿96116100938;Arxiu Municipal del Districte de Ciutat Vella;25.04.96 00:00;03.11.22 09:13;Carrer dels Àngels;3;1;el Raval;1;Ciutat Vella;8001;Barcelona;4,3044E+16;4,58153E+15;4,13823E+15;2,16808E+16
﻿99299142605;Biblioteca;26.10.99 00:00;17.09.22 05:54;;;;;;;;BARCELONA;-8,0804E+14;-1,21323E+16;-1,09426E+16;-1,48947E+16
﻿92086000924;Biblioteca;16.05.86 00:00;17.09.22 03:46;C Mercaders;42;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31179E+16;4,58194E+15;4,1386E+16;2,17688E+16
﻿99400317247;Sala d'Estudi El Carmel;06.05.13 00:00;08.07.22 11:35;Carrer de la Murtra;135;37;el Carmel;7;Horta-Guinardó;8032;Barcelona;4,29414E+16;4,58585E+15;4,14211E+15;2,1553E+14
﻿94139142346;Biblioteca;19.05.94 00:00;17.09.22 05:09;C Guadiana;13;18;Sants;3;Sants-Montjuïc;8014;BARCELONA;4,28023E+16;4,58069E+15;4,13745E+15;2,13928E+16
﻿92086011563;MUHBA Museu d'Història de Barcelona - Plaça del Rei;20.03.85 00:00;04.11.22 14:54;Plaça del Rei;7;2;el Barri Gòtic;1;Ciutat Vella;8002;Barcelona;4,31209E+15;4,58175E+15;4,13843E+15;2,17726E+16
﻿92086011563;MUHBA Museu d'Història de Barcelona - Plaça del Rei;20.03.85 00:00;04.11.22 14:54;Plaça del Rei;7;2;el Barri Gòtic;1;Ciutat Vella;8002;Barcelona;4,31209E+15;4,58175E+15;4,13843E+15;2,17726E+16
﻿92168151705;Biblioteca Joan Miró;07.01.92 00:00;07.12.22 12:39;Carrer de Vilamarí;61;9;la Nova Esquerra de l'Eixample;2;Eixample;8015;Barcelona;4,28861E+15;4,58116E+15;4,13788E+15;2,14925E+15
﻿92168151705;Biblioteca Joan Miró;07.01.92 00:00;07.12.22 12:39;Carrer de Vilamarí;61;9;la Nova Esquerra de l'Eixample;2;Eixample;8015;Barcelona;4,28861E+15;4,58116E+15;4,13788E+15;2,14925E+15
﻿92168151705;Biblioteca Joan Miró;07.01.92 00:00;07.12.22 12:39;Carrer de Vilamarí;61;9;la Nova Esquerra de l'Eixample;2;Eixample;8015;Barcelona;4,28861E+15;4,58116E+15;4,13788E+15;2,14925E+15
﻿94166142341;CRAI - Biblioteca de Grau;15.06.94 00:00;11.07.22 13:31;C John M. Keynes;1;21;Pedralbes;4;Les Corts;8034;BARCELONA;4,26094E+16;4,58209E+15;4,1387E+16;2,11605E+15
﻿94166142341;CRAI - Biblioteca de Grau;15.06.94 00:00;11.07.22 13:31;C John M. Keynes;1;21;Pedralbes;4;Les Corts;8034;BARCELONA;4,26094E+16;4,58209E+15;4,1387E+16;2,11605E+15
﻿92086029955;Museu;19.04.89 00:00;17.09.22 04:40;Trav Gràcia;93;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8006;BARCELONA;4,29132E+15;4,58328E+16;4,1398E+15;2,15224E+16
﻿92086038779;Museu Africà Daniel Comboni;25.03.92 00:00;17.09.22 04:48;Feliu i Codina;59;43;Horta;7;Horta-Guinardó;8031;BARCELONA;4,30037E+16;4,58747E+16;4,14358E+15;2,16258E+16
﻿93015122056;Biblioteca;15.01.93 00:00;17.09.22 05:00;C Roger de Llúria;46;7;la Dreta de l'Eixample;2;Eixample;8009;BARCELONA;4,30623E+14;4,58264E+15;4,13923E+16;2,17015E+14
﻿92086010397;Biblioteca;16.05.86 00:00;17.09.22 04:13;C Jocs Florals;51;18;Sants;3;Sants-Montjuïc;8014;BARCELONA;4,27653E+16;4,58061E+15;4,13737E+15;2,13487E+15
﻿99400448222;Sala d'Estudi;22.04.16 00:00;17.09.22 08:39;C Sant Pere Més Baix;55;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31321E+15;4,58218E+15;4,13882E+16;2,17854E+15
﻿99400448222;Sala d'Estudi;22.04.16 00:00;17.09.22 08:39;C Sant Pere Més Baix;55;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31321E+15;4,58218E+15;4,13882E+16;2,17854E+15
﻿99400626895;Sala d'Estudi Sarrià;23.04.19 00:00;08.07.22 11:40;C Eduardo Conde;22;23;Sarrià;5;Sarrià-Sant Gervasi;8034;BARCELONA;4,26532E+15;4,58286E+14;4,13939E+16;2,12119E+16
﻿99400203147;Museu del Clavegueram;31.03.08 12:58;04.11.21 13:31;Pg Sant Joan;96;7;la Dreta de l'Eixample;2;Eixample;8009;BARCELONA;4,30682E+16;4,58336E+15;4,13987E+16;2,17077E+16
﻿99400203147;Museu del Clavegueram;31.03.08 12:58;04.11.21 13:31;Pg Sant Joan;96;7;la Dreta de l'Eixample;2;Eixample;8009;BARCELONA;4,30682E+16;4,58336E+15;4,13987E+16;2,17077E+16
﻿99320093048;Fundació Biblioteca Josep Laporte;16.11.99 00:00;17.09.22 05:54;C Sant Antoni Maria Claret;171;35;el Guinardó;7;Horta-Guinardó;8041;BARCELONA;4,31114E+16;4,58487E+15;4,14124E+15;2,17576E+15
﻿93117112023;Casa  Museu i Arxiu Joan Maragall;27.04.93 00:00;16.11.22 14:22;C Alfons XII;79;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8006;BARCELONA;4,28708E+16;4,58358E+15;4,14006E+14;2,14714E+16
﻿99400158486;Sala d'Estudi Francesc Boix;09.05.06 10:26;08.07.22 11:37;Carrer de Blai;34;11;el Poble-sec;3;Sants-Montjuïc;8004;Barcelona;4,30093E+16;4,58061E+14;4,1374E+15;2,16404E+15
﻿99400158488;Sala d'Estudi Jaume Fuster;09.05.06 10:35;10.10.22 13:18;Plaça de Lesseps;20;28;Vallcarca i els Penitents;6;Gràcia;8023;Barcelona;4,28937E+15;4,58434E+15;4,14075E+15;2,14978E+15
﻿96025141508;Museu d'Història de Catalunya;25.01.96 00:00;12.09.22 13:21;Plaça de Pau Vila;3;3;la Barceloneta;1;Ciutat Vella;8039;Barcelona;4,31896E+16;4,58134E+15;4,13807E+15;2,18552E+15
﻿99400578100;Biblioteca Histórico-Militar de Barcelona;26.02.18 00:00;17.09.22 09:13;Av Exèrcit;1;21;Pedralbes;4;Les Corts;8034;BARCELONA;4,25645E+15;4,58213E+14;4,13873E+15;2,11067E+15
﻿92086000438;Museu Marítim de Barcelona;30.05.84 00:00;23.09.22 09:53;Avinguda de les Drassanes;1;1;el Raval;1;Ciutat Vella;8001;Barcelona;4,311E+15;4,58082E+15;4,1376E+15;2,17606E+15
﻿92086000438;Museu Marítim de Barcelona;30.05.84 00:00;23.09.22 09:53;Avinguda de les Drassanes;1;1;el Raval;1;Ciutat Vella;8001;Barcelona;4,311E+15;4,58082E+15;4,1376E+15;2,17606E+15
﻿92086000450;Biblioteca;02.12.88 00:00;17.09.22 03:44;Arc del Teatre;24;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,3089E+15;4,58095E+15;4,13771E+14;2,17353E+16
﻿92086003914;Biblioteca;20.05.86 00:00;17.09.22 03:55;Pg Gràcia;41;7;la Dreta de l'Eixample;2;Eixample;8007;BARCELONA;4,30202E+16;4,58257E+15;4,13916E+15;2,16511E+16
﻿92086004222;Biblioteca;16.05.86 00:00;17.09.22 03:56;C Mallorca;283;7;la Dreta de l'Eixample;2;Eixample;8037;BARCELONA;4,30177E+16;4,58302E+15;4,13957E+16;2,16477E+15
﻿93202191846;Biblioteca;21.07.93 00:00;03.08.21 09:01;Plaça de la Gardunya;9;1;el Raval;1;Ciutat Vella;8001;Barcelona;4,30666E+16;4,58138E+15;4,1381E+15;2,17081E+16
﻿93202191846;Biblioteca;21.07.93 00:00;03.08.21 09:01;Plaça de la Gardunya;9;1;el Raval;1;Ciutat Vella;8001;Barcelona;4,30666E+16;4,58138E+15;4,1381E+15;2,17081E+16
﻿99400156272;Biblioteca;30.03.06 09:43;17.09.22 06:35;C Duran i Bas;9;2;el Barri Gòtic;1;Ciutat Vella;8002;BARCELONA;4,30984E+16;4,5819E+14;4,13857E+15;2,17455E+15
﻿99400613287;Biblioteca Marta Mata;16.11.18 00:00;17.09.22 10:56;C Domínguez i Miralles;1;23;Sarrià;5;Sarrià-Sant Gervasi;8034;BARCELONA;4,26377E+15;4,58325E+15;4,13974E+15;2,11928E+15
﻿99400243388;Museu del Modernisme de Barcelona;17.03.10 09:00;04.11.22 15:26;C Balmes;48;7;la Dreta de l'Eixample;2;Eixample;8007;BARCELONA;4,30056E+15;4,58227E+15;4,13889E+15;2,1634E+15
﻿97016132650;Museu de l'Eròtica de Barcelona;16.01.97 00:00;23.12.21 13:57;Carrer la Rambla;96;2;el Barri Gòtic;1;Ciutat Vella;8002;Barcelona;4,30829E+15;4,58153E+15;4,13823E+15;2,17273E+16
﻿99400626906;Sala d'Estudi Sant Martí;23.04.19 00:00;08.07.22 11:40;C Selva de Mar;215;72;Sant Martí de Provençals;10;Sant Martí;8020;BARCELONA;4,33025E+16;4,58532E+15;4,14167E+15;2,19858E+15
﻿99400329623;Biblioteca El Clot - Josep Benet;12.11.13 14:02;07.12.22 14:00;Plaça de les Glòries Catalanes;37;66;el Parc i la Llacuna del Poblenou;10;Sant Martí;8038;Barcelona;4,32131E+15;4,58377E+14;4,14026E+15;2,18805E+16
﻿99400329623;Biblioteca El Clot - Josep Benet;12.11.13 14:02;07.12.22 14:00;Plaça de les Glòries Catalanes;37;66;el Parc i la Llacuna del Poblenou;10;Sant Martí;8038;Barcelona;4,32131E+15;4,58377E+14;4,14026E+15;2,18805E+16
﻿99400329623;Biblioteca El Clot - Josep Benet;12.11.13 14:02;07.12.22 14:00;Plaça de les Glòries Catalanes;37;66;el Parc i la Llacuna del Poblenou;10;Sant Martí;8038;Barcelona;4,32131E+15;4,58377E+14;4,14026E+15;2,18805E+16
﻿96325115342;CRAI - Biblioteca del Pavelló de la República;20.11.96 00:00;11.07.22 12:53;Av Cardenal Vidal i Barraquer;34;41;la Vall d'Hebron;7;Horta-Guinardó;8035;BARCELONA;4,29079E+16;4,58691E+15;4,14306E+15;2,15118E+15
﻿96325115342;CRAI - Biblioteca del Pavelló de la República;20.11.96 00:00;11.07.22 12:53;Av Cardenal Vidal i Barraquer;34;41;la Vall d'Hebron;7;Horta-Guinardó;8035;BARCELONA;4,29079E+16;4,58691E+15;4,14306E+15;2,15118E+15
﻿98035131434;Biblioteca;04.02.98 00:00;17.09.22 05:37;Plta Montcada;1;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31627E+15;4,5818E+15;4,13848E+15;2,18224E+15
﻿99211170324;Biblioteca de l'Institut Universitari d'Història Jaume Vicens Vives;30.07.99 00:00;17.09.22 05:53;C Ramon Trias Fargas;25;67;la Vila Olímpica del Poblenou;10;Sant Martí;8005;BARCELONA;4,32354E+15;4,58237E+15;4,139E+16;2,19087E+16
﻿99400622824;Sala d'Estudi Montserrat Abelló - Les Corts;15.03.19 00:00;14.09.22 11:56;C Comtes de Bell-lloc;192;19;les Corts;4;Les Corts;8014;BARCELONA;4,27701E+15;4,58172E+15;4,13837E+15;2,13531E+16
﻿92086015638;Biblioteca centre didàctic ciències experimentals;20.05.86 00:00;17.09.22 04:25;Rbla Catalunya;8;7;la Dreta de l'Eixample;2;Eixample;8007;BARCELONA;4,30442E+15;4,58216E+15;4,1388E+15;2,16803E+15
﻿92086015694;Biblioteca;23.07.86 00:00;17.09.22 04:25;Via Laietana;8;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31486E+16;4,58157E+15;4,13827E+14;2,18058E+16
﻿92086017545;Biblioteca Pública Arús;24.11.86 00:00;30.11.22 14:24;Passeig de Sant Joan;26;5;el Fort Pienc;2;Eixample;8010;Barcelona;4,31329E+15;4,58271E+15;4,1393E+16;2,17858E+16
﻿92086009419;Biblioteca;24.10.91 00:00;17.09.22 04:07;C Amigó;83;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8021;BARCELONA;4,28235E+15;4,58324E+15;4,13975E+15;2,14151E+15
﻿99400224357;Sala d'Estudi Poblenou - Manuel Arranz;17.04.09 00:00;15.09.22 15:33;Carrer del Joncar;35;68;el Poblenou;10;Sant Martí;8005;Barcelona;4,33508E+15;4,58362E+15;4,14014E+15;2,20454E+16
﻿92086000939;Centro de Documentación y Recursos - Biblioteca;16.05.86 00:00;17.09.22 03:46;C Aragó;55;9;la Nova Esquerra de l'Eixample;2;Eixample;8015;BARCELONA;4,2884E+15;4,58133E+15;4,13803E+15;2,14897E+16
﻿92086000956;Biblioteca;16.05.86 00:00;17.09.22 03:46;C Arcs;1;2;el Barri Gòtic;1;Ciutat Vella;8002;BARCELONA;4,30998E+16;4,58176E+15;4,13845E+15;2,17472E+15
﻿249121118;Biblioteca Vapor Vell;05.09.00 00:00;07.12.22 13:05;Passatge del Vapor Vell;1;18;Sants;3;Sants-Montjuïc;8028;Barcelona;4,27647E+16;4,58096E+15;4,13769E+16;2,13475E+15
﻿249121118;Biblioteca Vapor Vell;05.09.00 00:00;07.12.22 13:05;Passatge del Vapor Vell;1;18;Sants;3;Sants-Montjuïc;8028;Barcelona;4,27647E+16;4,58096E+15;4,13769E+16;2,13475E+15
﻿249121118;Biblioteca Vapor Vell;05.09.00 00:00;07.12.22 13:05;Passatge del Vapor Vell;1;18;Sants;3;Sants-Montjuïc;8028;Barcelona;4,27647E+16;4,58096E+15;4,13769E+16;2,13475E+15
﻿92086001996;Museu de la Farmàcia Catalana;18.03.86 00:00;22.10.21 10:14;Avinguda de Joan XXIII;31;20;la Maternitat i Sant Ramon;4;Les Corts;8028;Barcelona;4,26354E+15;4,58193E+15;4,13855E+14;2,11917E+16
﻿92086008874;Biblioteca Cambó;07.07.89 00:00;17.09.22 04:05;C Sant Antoni Maria Claret;167;35;el Guinardó;7;Horta-Guinardó;8025;BARCELONA;4,31114E+15;4,58487E+15;4,14124E+15;2,17576E+16
﻿99400272038;Museu Europeu d'Art Modern;03.06.11 14:11;04.11.22 13:22;Carrer de la Barra de Ferro;5;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;Barcelona;4,31466E+15;4,58181E+15;4,13849E+15;2,18032E+14
﻿92086005213;Museu Reial Monestir de Santa Maria de Pedralbes;30.05.84 00:00;07.11.22 09:04;Baixada del Monestir;9;21;Pedralbes;4;Les Corts;8034;Barcelona;4,25772E+15;4,58305E+15;4,13956E+15;2,11208E+16
﻿92086005213;Museu Reial Monestir de Santa Maria de Pedralbes;30.05.84 00:00;07.11.22 09:04;Baixada del Monestir;9;21;Pedralbes;4;Les Corts;8034;Barcelona;4,25772E+15;4,58305E+15;4,13956E+15;2,11208E+16
﻿92086009683;Biblioteca;20.05.86 00:00;17.09.22 04:09;Via Laietana;32;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31217E+16;4,58185E+15;4,13852E+12;2,17734E+15
﻿92086014671;Biblioteca Campo Freudiano;20.05.86 00:00;17.09.22 04:24;Av Diagonal;333;7;la Dreta de l'Eixample;2;Eixample;8009;BARCELONA;4,30557E+14;4,58336E+15;4,13987E+15;2,16927E+16
﻿99400040513;CRAI - Biblioteca del Campus Universitari del Mar;19.05.03 12:12;17.09.22 06:02;C Doctor Aiguader;80;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,32611E+15;4,58168E+15;4,13838E+16;2,19402E+15
﻿99400040513;CRAI - Biblioteca del Campus Universitari del Mar;19.05.03 12:12;17.09.22 06:02;C Doctor Aiguader;80;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,32611E+15;4,58168E+15;4,13838E+16;2,19402E+15
﻿99400273433;Biblioteca Vallcarca i els Penitents - M. Antonieta Cot;28.06.11 16:38;07.12.22 13:23;Passeig de la Vall d'Hebron;65;28;Vallcarca i els Penitents;6;Gràcia;8000;Barcelona;4,28106E+15;4,58574E+15;4,142E+16;2,13967E+14
﻿99400273433;Biblioteca Vallcarca i els Penitents - M. Antonieta Cot;28.06.11 16:38;07.12.22 13:23;Passeig de la Vall d'Hebron;65;28;Vallcarca i els Penitents;6;Gràcia;8000;Barcelona;4,28106E+15;4,58574E+15;4,142E+16;2,13967E+14
﻿99400273433;Biblioteca Vallcarca i els Penitents - M. Antonieta Cot;28.06.11 16:38;07.12.22 13:23;Passeig de la Vall d'Hebron;65;28;Vallcarca i els Penitents;6;Gràcia;8000;Barcelona;4,28106E+15;4,58574E+15;4,142E+16;2,13967E+14
﻿99400273433;Biblioteca Vallcarca i els Penitents - M. Antonieta Cot;28.06.11 16:38;07.12.22 13:23;Passeig de la Vall d'Hebron;65;28;Vallcarca i els Penitents;6;Gràcia;8000;Barcelona;4,28106E+15;4,58574E+15;4,142E+16;2,13967E+14
﻿92086009414;Museu Belles Arts;19.03.86 00:00;17.09.22 04:07;Pg Isabel II;1;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31664E+15;4,58151E+15;4,13823E+15;2,18272E+16
﻿99400014295;Museu Antic Car Club Catalunya;31.07.02 10:28;17.09.22 05:58;Via Augusta;182;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8021;BARCELONA;4,28245E+15;4,58334E+12;4,13984E+15;2,14162E+16
﻿92357100826;Biblioteca;22.12.92 00:00;17.09.22 04:59;Pg Gràcia;19;7;la Dreta de l'Eixample;2;Eixample;8007;BARCELONA;4,30373E+16;4,58238E+15;4,13899E+16;2,16718E+16
﻿99400270325;Biblioteca Esquerra de l'Eixample - Agustí Centelles;09.05.11 00:00;07.12.22 12:31;Carrer del Comte d'Urgell;145;9;la Nova Esquerra de l'Eixample;2;Eixample;8036;Barcelona;4,29104E+16;4,58205E+15;4,13869E+15;2,15205E+15
﻿99400270325;Biblioteca Esquerra de l'Eixample - Agustí Centelles;09.05.11 00:00;07.12.22 12:31;Carrer del Comte d'Urgell;145;9;la Nova Esquerra de l'Eixample;2;Eixample;8036;Barcelona;4,29104E+16;4,58205E+15;4,13869E+15;2,15205E+15
﻿99400270325;Biblioteca Esquerra de l'Eixample - Agustí Centelles;09.05.11 00:00;07.12.22 12:31;Carrer del Comte d'Urgell;145;9;la Nova Esquerra de l'Eixample;2;Eixample;8036;Barcelona;4,29104E+16;4,58205E+15;4,13869E+15;2,15205E+15
﻿99400188956;Biblioteca Sant Antoni - Joan Oliver;13.08.07 12:33;07.12.22 12:51;Carrer del Comte Borrell;44;10;Sant Antoni;2;Eixample;8015;Barcelona;4,29993E+15;4,58099E+15;4,13774E+15;2,1628E+16
﻿99400188956;Biblioteca Sant Antoni - Joan Oliver;13.08.07 12:33;07.12.22 12:51;Carrer del Comte Borrell;44;10;Sant Antoni;2;Eixample;8015;Barcelona;4,29993E+15;4,58099E+15;4,13774E+15;2,1628E+16
﻿99400188956;Biblioteca Sant Antoni - Joan Oliver;13.08.07 12:33;07.12.22 12:51;Carrer del Comte Borrell;44;10;Sant Antoni;2;Eixample;8015;Barcelona;4,29993E+15;4,58099E+15;4,13774E+15;2,1628E+16
﻿92086036656;Biblioteca;20.08.91 00:00;17.09.22 04:47;Via Laietana;18;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31401E+14;4,58166E+15;4,13835E+15;2,17956E+15
﻿92086003918;Museu del Perfum - Fundació Planas Giralt;30.05.84 00:00;04.11.22 15:24;Pg Gràcia;39;7;la Dreta de l'Eixample;2;Eixample;8007;BARCELONA;4,30213E+16;4,58256E+15;4,13915E+15;2,16525E+16
﻿92086003162;Biblioteca;02.06.86 00:00;17.09.22 03:53;C Encarnació;131;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;BARCELONA;4,30152E+15;4,58453E+15;4,14093E+16;2,1643E+16
﻿99400243881;Biblioteca Gòtic - Andreu Nin;24.03.10 14:37;07.12.22 12:13;Carrer la Rambla;30;2;el Barri Gòtic;1;Ciutat Vella;8002;Barcelona;4,31103E+15;4,5811E+15;4,13785E+15;2,17606E+15
﻿99400243881;Biblioteca Gòtic - Andreu Nin;24.03.10 14:37;07.12.22 12:13;Carrer la Rambla;30;2;el Barri Gòtic;1;Ciutat Vella;8002;Barcelona;4,31103E+15;4,5811E+15;4,13785E+15;2,17606E+15
﻿99400243881;Biblioteca Gòtic - Andreu Nin;24.03.10 14:37;07.12.22 12:13;Carrer la Rambla;30;2;el Barri Gòtic;1;Ciutat Vella;8002;Barcelona;4,31103E+15;4,5811E+15;4,13785E+15;2,17606E+15
﻿99400084398;Sala d'Estudi Vapor Vell;27.04.04 14:25;10.10.22 13:19;Passatge del Vapor Vell;1;18;Sants;3;Sants-Montjuïc;8028;Barcelona;4,27647E+16;4,58096E+15;4,13769E+16;2,13475E+15
﻿99400179658;Museu Olímpic i de l'Esport Joan Antoni Samaranch de Barcelona;22.03.07 00:00;07.11.22 09:12;Avinguda de l'Estadi;60;11;el Poble-sec;3;Sants-Montjuïc;8038;Barcelona;4,29504E+15;4,57976E+15;4,13663E+15;2,15709E+16
﻿99400179658;Museu Olímpic i de l'Esport Joan Antoni Samaranch de Barcelona;22.03.07 00:00;07.11.22 09:12;Avinguda de l'Estadi;60;11;el Poble-sec;3;Sants-Montjuïc;8038;Barcelona;4,29504E+15;4,57976E+15;4,13663E+15;2,15709E+16
﻿1331130047;Fundació Fran Daurel *Poble Espanyol;27.11.01 00:00;25.01.22 13:14;Av Francesc Ferrer Guàrdia;13;11;el Poble-sec;3;Sants-Montjuïc;8038;BARCELONA;4,28641E+15;4,58009E+15;4,13691E+15;2,14674E+16
﻿99400187152;Biblioteca Sagrada Família - Josep M. Ainaud de Lasarte;11.07.07 00:00;07.12.22 12:47;Carrer de Provença;480;6;la Sagrada Família;2;Eixample;8025;Barcelona;4,31191E+15;4,58409E+15;4,14054E+15;2,17677E+16
﻿99400187152;Biblioteca Sagrada Família - Josep M. Ainaud de Lasarte;11.07.07 00:00;07.12.22 12:47;Carrer de Provença;480;6;la Sagrada Família;2;Eixample;8025;Barcelona;4,31191E+15;4,58409E+15;4,14054E+15;2,17677E+16
﻿99400187152;Biblioteca Sagrada Família - Josep M. Ainaud de Lasarte;11.07.07 00:00;07.12.22 12:47;Carrer de Provença;480;6;la Sagrada Família;2;Eixample;8025;Barcelona;4,31191E+15;4,58409E+15;4,14054E+15;2,17677E+16
