id;name;created;modified;core_type;core_type_name;district_id;district_name;neighborhood_id;neighborhood_name;addresses_road_name;addresses_start_street_number;addresses_end_street_number;addresses_town;geo_imi_x;geo_imi_y;values_value
﻿92086001333;Museu Picasso;30.05.84 00:00;04.11.22 15:10;place;Equipament;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Carrer de Montcada;15;23;Barcelona;3,16054E+15;8,20462E+15;93 256 30 00
﻿92086001333;Museu Picasso;30.05.84 00:00;04.11.22 15:10;place;Equipament;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Carrer de Montcada;15;23;Barcelona;3,16054E+15;8,20462E+15;93 256 30 00
﻿99400477331;Casa Ramos;07.02.17 10:40;17.09.22 08:50;place;Equipament;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Pl Lesseps;30;;BARCELONA;2,90131E+16;8,44031E+15;
﻿99400477331;Casa Ramos;07.02.17 10:40;17.09.22 08:50;place;Equipament;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Pl Lesseps;30;;BARCELONA;2,90131E+16;8,44031E+15;
﻿99400477331;Casa Ramos;07.02.17 10:40;17.09.22 08:50;place;Equipament;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Pl Lesseps;30;;BARCELONA;2,90131E+16;8,44031E+15;
﻿99400477343;Cases Antoni Par;07.02.17 12:33;17.09.22 08:51;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;262;;BARCELONA;2,91005E+16;8,43472E+15;
﻿99400477343;Cases Antoni Par;07.02.17 12:33;17.09.22 08:51;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;262;;BARCELONA;2,91005E+16;8,43472E+15;
﻿99400477343;Cases Antoni Par;07.02.17 12:33;17.09.22 08:51;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;262;;BARCELONA;2,91005E+16;8,43472E+15;
﻿99400477345;Cases de menestrals;07.02.17 12:38;09.09.21 02:16;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Tordera;14;;BARCELONA;2,99177E+16;8,37932E+15;
﻿99400477345;Cases de menestrals;07.02.17 12:38;09.09.21 02:16;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Tordera;14;;BARCELONA;2,99177E+16;8,37932E+15;
﻿99400477345;Cases de menestrals;07.02.17 12:38;09.09.21 02:16;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Tordera;14;;BARCELONA;2,99177E+16;8,37932E+15;
﻿99400477346;Cases Folguera;07.02.17 12:42;17.09.22 08:50;place;Equipament;6;Gràcia;31;la Vila de Gràcia;Trav Gràcia;184;;BARCELONA;2,97846E+16;8,39226E+15;
﻿99400477346;Cases Folguera;07.02.17 12:42;17.09.22 08:50;place;Equipament;6;Gràcia;31;la Vila de Gràcia;Trav Gràcia;184;;BARCELONA;2,97846E+16;8,39226E+15;
﻿99400477346;Cases Folguera;07.02.17 12:42;17.09.22 08:50;place;Equipament;6;Gràcia;31;la Vila de Gràcia;Trav Gràcia;184;;BARCELONA;2,97846E+16;8,39226E+15;
﻿99400477355;Edifici Modernista Avinguda República Argentina 28;07.02.17 13:35;17.09.22 08:51;place;Equipament;6;Gràcia;28;Vallcarca i els Penitents;Av República Argentina;28;;BARCELONA;2,88352E+15;8,46604E+15;
﻿99400477355;Edifici Modernista Avinguda República Argentina 28;07.02.17 13:35;17.09.22 08:51;place;Equipament;6;Gràcia;28;Vallcarca i els Penitents;Av República Argentina;28;;BARCELONA;2,88352E+15;8,46604E+15;
﻿99400477355;Edifici Modernista Avinguda República Argentina 28;07.02.17 13:35;17.09.22 08:51;place;Equipament;6;Gràcia;28;Vallcarca i els Penitents;Av República Argentina;28;;BARCELONA;2,88352E+15;8,46604E+15;
﻿92086004419;Centre Cívic La Sedeta;30.05.84 00:00;13.07.22 08:35;place;Equipament;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Carrer de Sicília;321;;Barcelona;3,05263E+16;8,43203E+15;934591228
﻿92086004419;Centre Cívic La Sedeta;30.05.84 00:00;13.07.22 08:35;place;Equipament;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Carrer de Sicília;321;;Barcelona;3,05263E+16;8,43203E+15;934591228
﻿92086004419;Centre Cívic La Sedeta;30.05.84 00:00;13.07.22 08:35;place;Equipament;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Carrer de Sicília;321;;Barcelona;3,05263E+16;8,43203E+15;934591228
﻿99400477362;El carrer de Bonavista;07.02.17 14:05;09.09.21 02:16;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Bonavista;1;;BARCELONA;2,97675E+15;8,34567E+15;
﻿99400477362;El carrer de Bonavista;07.02.17 14:05;09.09.21 02:16;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Bonavista;1;;BARCELONA;2,97675E+15;8,34567E+15;
﻿99400477362;El carrer de Bonavista;07.02.17 14:05;09.09.21 02:16;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Bonavista;1;;BARCELONA;2,97675E+15;8,34567E+15;
﻿99400477364;El Vapor Nou;07.02.17 14:17;11.10.22 10:48;place;Equipament;6;Gràcia;31;la Vila de Gràcia;Plaça del Poble Gitano;;;Barcelona;2,99377E+15;8,39105E+15;
﻿99400477364;El Vapor Nou;07.02.17 14:17;11.10.22 10:48;place;Equipament;6;Gràcia;31;la Vila de Gràcia;Plaça del Poble Gitano;;;Barcelona;2,99377E+15;8,39105E+15;
﻿99400477364;El Vapor Nou;07.02.17 14:17;11.10.22 10:48;place;Equipament;6;Gràcia;31;la Vila de Gràcia;Plaça del Poble Gitano;;;Barcelona;2,99377E+15;8,39105E+15;
﻿92086004430;Parròquia de l'Immaculat Cor de Maria;24.04.86 00:00;17.09.22 03:56;place;Equipament;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;C Sant Antoni Maria Claret;45;;BARCELONA;3,04353E+15;8,43627E+15;934586076
﻿92086004430;Parròquia de l'Immaculat Cor de Maria;24.04.86 00:00;17.09.22 03:56;place;Equipament;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;C Sant Antoni Maria Claret;45;;BARCELONA;3,04353E+15;8,43627E+15;934586076
﻿92086004430;Parròquia de l'Immaculat Cor de Maria;24.04.86 00:00;17.09.22 03:56;place;Equipament;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;C Sant Antoni Maria Claret;45;;BARCELONA;3,04353E+15;8,43627E+15;934586076
﻿92086008654;Edifici de La Model;26.09.88 00:00;30.11.22 12:29;place;Equipament;2;Eixample;9;la Nova Esquerra de l'Eixample;Carrer d'Entença;155;;Barcelona;2,86379E+16;8,18838E+14;
﻿92086008654;Edifici de La Model;26.09.88 00:00;30.11.22 12:29;place;Equipament;2;Eixample;9;la Nova Esquerra de l'Eixample;Carrer d'Entença;155;;Barcelona;2,86379E+16;8,18838E+14;
﻿92086008654;Edifici de La Model;26.09.88 00:00;30.11.22 12:29;place;Equipament;2;Eixample;9;la Nova Esquerra de l'Eixample;Carrer d'Entença;155;;Barcelona;2,86379E+16;8,18838E+14;
﻿94336135620;Casa de les Altures;02.12.94 00:00;17.09.22 05:11;place;Equipament;7;Horta-Guinardó;33;el Baix Guinardó;Rda Guinardó;49;;BARCELONA;3,04332E+16;8,51229E+15;
﻿94336135620;Casa de les Altures;02.12.94 00:00;17.09.22 05:11;place;Equipament;7;Horta-Guinardó;33;el Baix Guinardó;Rda Guinardó;49;;BARCELONA;3,04332E+16;8,51229E+15;
﻿94336135620;Casa de les Altures;02.12.94 00:00;17.09.22 05:11;place;Equipament;7;Horta-Guinardó;33;el Baix Guinardó;Rda Guinardó;49;;BARCELONA;3,04332E+16;8,51229E+15;
﻿92086011802;Filmoteca de Catalunya;16.06.87 00:00;01.09.21 13:22;place;Equipament;1;Ciutat Vella;1;el Raval;Plaça de Salvador Seguí;1;;Barcelona;3,07768E+14;8,13264E+15;935 671 070
﻿92086011802;Filmoteca de Catalunya;16.06.87 00:00;01.09.21 13:22;place;Equipament;1;Ciutat Vella;1;el Raval;Plaça de Salvador Seguí;1;;Barcelona;3,07768E+14;8,13264E+15;935 671 070
﻿92086011802;Filmoteca de Catalunya;16.06.87 00:00;01.09.21 13:22;place;Equipament;1;Ciutat Vella;1;el Raval;Plaça de Salvador Seguí;1;;Barcelona;3,07768E+14;8,13264E+15;935 671 070
﻿92086021895;Institut Nacional d'Educació Física de Catalunya *Barcelona;01.08.88 00:00;17.09.22 04:32;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Av Estadi;12;;BARCELONA;2,8746E+15;7,9874E+15;934255445
﻿92086021895;Institut Nacional d'Educació Física de Catalunya *Barcelona;01.08.88 00:00;17.09.22 04:32;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Av Estadi;12;;BARCELONA;2,8746E+15;7,9874E+15;934255445
﻿92086021895;Institut Nacional d'Educació Física de Catalunya *Barcelona;01.08.88 00:00;17.09.22 04:32;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Av Estadi;12;;BARCELONA;2,8746E+15;7,9874E+15;934255445
﻿92086003129;Parròquia de la Verge de Gràcia i Sant Josep;30.05.84 00:00;17.09.22 03:53;place;Equipament;6;Gràcia;28;Vallcarca i els Penitents;Pl Lesseps;25;;BARCELONA;2,89606E+16;8,44485E+15;932376638
﻿92086003129;Parròquia de la Verge de Gràcia i Sant Josep;30.05.84 00:00;17.09.22 03:53;place;Equipament;6;Gràcia;28;Vallcarca i els Penitents;Pl Lesseps;25;;BARCELONA;2,89606E+16;8,44485E+15;932376638
﻿92086003129;Parròquia de la Verge de Gràcia i Sant Josep;30.05.84 00:00;17.09.22 03:53;place;Equipament;6;Gràcia;28;Vallcarca i els Penitents;Pl Lesseps;25;;BARCELONA;2,89606E+16;8,44485E+15;932376638
﻿99400387320;Sarrià;25.05.15 16:39;09.09.21 02:14;place;Equipament;5;Sarrià-Sant Gervasi;23;Sarrià;C Major de Sarrià;63;;BARCELONA;2,67261E+16;8,35453E+14;
﻿99400387320;Sarrià;25.05.15 16:39;09.09.21 02:14;place;Equipament;5;Sarrià-Sant Gervasi;23;Sarrià;C Major de Sarrià;63;;BARCELONA;2,67261E+16;8,35453E+14;
﻿99400387320;Sarrià;25.05.15 16:39;09.09.21 02:14;place;Equipament;5;Sarrià-Sant Gervasi;23;Sarrià;C Major de Sarrià;63;;BARCELONA;2,67261E+16;8,35453E+14;
﻿99400387390;La plaça del Diamant i el refugi antiaeri;26.05.15 12:47;09.09.21 02:14;place;Equipament;6;Gràcia;31;la Vila de Gràcia;Pl Diamant;2;;BARCELONA;2,95585E+16;8,41733E+15;
﻿99400387390;La plaça del Diamant i el refugi antiaeri;26.05.15 12:47;09.09.21 02:14;place;Equipament;6;Gràcia;31;la Vila de Gràcia;Pl Diamant;2;;BARCELONA;2,95585E+16;8,41733E+15;
﻿99400387390;La plaça del Diamant i el refugi antiaeri;26.05.15 12:47;09.09.21 02:14;place;Equipament;6;Gràcia;31;la Vila de Gràcia;Pl Diamant;2;;BARCELONA;2,95585E+16;8,41733E+15;
﻿92168166349;Centre Educatiu Vedruna Gràcia Barcelona;18.07.89 00:00;17.09.22 04:56;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;234;;BARCELONA;2,91653E+16;8,42381E+15;932188269
﻿92168166349;Centre Educatiu Vedruna Gràcia Barcelona;18.07.89 00:00;17.09.22 04:56;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;234;;BARCELONA;2,91653E+16;8,42381E+15;932188269
﻿92168166349;Centre Educatiu Vedruna Gràcia Barcelona;18.07.89 00:00;17.09.22 04:56;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;234;;BARCELONA;2,91653E+16;8,42381E+15;932188269
﻿92086000934;Santa Església Catedral Basílica de Barcelona;02.06.88 00:00;25.01.22 14:39;place;Equipament;1;Ciutat Vella;2;el Barri Gòtic;Pla Seu;3;;BARCELONA;3,12133E+16;8,1951E+15;933428260
﻿92086000934;Santa Església Catedral Basílica de Barcelona;02.06.88 00:00;25.01.22 14:39;place;Equipament;1;Ciutat Vella;2;el Barri Gòtic;Pla Seu;3;;BARCELONA;3,12133E+16;8,1951E+15;933428260
﻿92086000934;Santa Església Catedral Basílica de Barcelona;02.06.88 00:00;25.01.22 14:39;place;Equipament;1;Ciutat Vella;2;el Barri Gòtic;Pla Seu;3;;BARCELONA;3,12133E+16;8,1951E+15;933428260
﻿92086004877;Parròquia de Sant Josep Manyanet;30.05.84 00:00;17.09.22 03:57;place;Equipament;9;Sant Andreu;60;Sant Andreu;C Sant Sebastià;47;;BARCELONA;3,25345E+15;8,69024E+15;933113305
﻿92086004877;Parròquia de Sant Josep Manyanet;30.05.84 00:00;17.09.22 03:57;place;Equipament;9;Sant Andreu;60;Sant Andreu;C Sant Sebastià;47;;BARCELONA;3,25345E+15;8,69024E+15;933113305
﻿92086004877;Parròquia de Sant Josep Manyanet;30.05.84 00:00;17.09.22 03:57;place;Equipament;9;Sant Andreu;60;Sant Andreu;C Sant Sebastià;47;;BARCELONA;3,25345E+15;8,69024E+15;933113305
﻿92086009458;Mercat de Galvany;28.12.84 00:00;02.12.22 12:44;place;Equipament;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Carrer de Santaló;65;;Barcelona;2,85098E+16;8,33524E+15;934132317
﻿92086009458;Mercat de Galvany;28.12.84 00:00;02.12.22 12:44;place;Equipament;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Carrer de Santaló;65;;Barcelona;2,85098E+16;8,33524E+15;934132317
﻿92086009458;Mercat de Galvany;28.12.84 00:00;02.12.22 12:44;place;Equipament;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Carrer de Santaló;65;;Barcelona;2,85098E+16;8,33524E+15;934132317
﻿92086004879;Centre Cívic Sant Andreu;30.05.84 00:00;19.07.22 09:06;place;Equipament;9;Sant Andreu;60;Sant Andreu;Carrer Gran de Sant Andreu;111;;Barcelona;3,23685E+16;8,71123E+15;933119953
﻿92086004879;Centre Cívic Sant Andreu;30.05.84 00:00;19.07.22 09:06;place;Equipament;9;Sant Andreu;60;Sant Andreu;Carrer Gran de Sant Andreu;111;;Barcelona;3,23685E+16;8,71123E+15;933119953
﻿92086004879;Centre Cívic Sant Andreu;30.05.84 00:00;19.07.22 09:06;place;Equipament;9;Sant Andreu;60;Sant Andreu;Carrer Gran de Sant Andreu;111;;Barcelona;3,23685E+16;8,71123E+15;933119953
﻿92086000123;Teatre Grec;04.07.89 00:00;25.09.22 13:32;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Pg Santa Madrona;36;;BARCELONA;2,97166E+15;8,01698E+15;933161000
﻿92086000123;Teatre Grec;04.07.89 00:00;25.09.22 13:32;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Pg Santa Madrona;36;;BARCELONA;2,97166E+15;8,01698E+15;933161000
﻿92086000123;Teatre Grec;04.07.89 00:00;25.09.22 13:32;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Pg Santa Madrona;36;;BARCELONA;2,97166E+15;8,01698E+15;933161000
﻿99400477250;Edifici d'habitatges Gran de Gràcia 74*76;06.02.17 12:23;09.09.21 02:15;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;74;;BARCELONA;2,9492E+16;8,37208E+15;
﻿99400477250;Edifici d'habitatges Gran de Gràcia 74*76;06.02.17 12:23;09.09.21 02:15;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;74;;BARCELONA;2,9492E+16;8,37208E+15;
﻿99400477250;Edifici d'habitatges Gran de Gràcia 74*76;06.02.17 12:23;09.09.21 02:15;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;74;;BARCELONA;2,9492E+16;8,37208E+15;
﻿99400477261;Casa Cama i Escurra;06.02.17 12:49;17.09.22 08:50;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;15;;BARCELONA;2,96325E+16;8,3519E+15;
﻿99400477261;Casa Cama i Escurra;06.02.17 12:49;17.09.22 08:50;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;15;;BARCELONA;2,96325E+16;8,3519E+15;
﻿99400477261;Casa Cama i Escurra;06.02.17 12:49;17.09.22 08:50;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Gran de Gràcia;15;;BARCELONA;2,96325E+16;8,3519E+15;
﻿99400477265;Casa Claudi Alsina;06.02.17 13:05;09.09.21 02:15;place;Equipament;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Pl Lesseps;30;;BARCELONA;2,90131E+16;8,44031E+15;
﻿99400477265;Casa Claudi Alsina;06.02.17 13:05;09.09.21 02:15;place;Equipament;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Pl Lesseps;30;;BARCELONA;2,90131E+16;8,44031E+15;
﻿99400477265;Casa Claudi Alsina;06.02.17 13:05;09.09.21 02:15;place;Equipament;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Pl Lesseps;30;;BARCELONA;2,90131E+16;8,44031E+15;
﻿99400477274;Casa Eudald Obradors;06.02.17 13:45;17.09.22 08:50;place;Equipament;6;Gràcia;28;Vallcarca i els Penitents;Av República Argentina;90;;BARCELONA;2,87093E+15;8,48934E+15;
﻿99400477274;Casa Eudald Obradors;06.02.17 13:45;17.09.22 08:50;place;Equipament;6;Gràcia;28;Vallcarca i els Penitents;Av República Argentina;90;;BARCELONA;2,87093E+15;8,48934E+15;
﻿99400477274;Casa Eudald Obradors;06.02.17 13:45;17.09.22 08:50;place;Equipament;6;Gràcia;28;Vallcarca i els Penitents;Av República Argentina;90;;BARCELONA;2,87093E+15;8,48934E+15;
﻿99400477318;Casa Gaspar Galí;07.02.17 09:18;09.09.21 02:15;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Montseny;45;;BARCELONA;2,95337E+15;8,40052E+14;
﻿99400477318;Casa Gaspar Galí;07.02.17 09:18;09.09.21 02:15;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Montseny;45;;BARCELONA;2,95337E+15;8,40052E+14;
﻿99400477318;Casa Gaspar Galí;07.02.17 09:18;09.09.21 02:15;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Montseny;45;;BARCELONA;2,95337E+15;8,40052E+14;
﻿99400477327;Casa Manuel Colchero;07.02.17 09:51;17.09.22 08:50;place;Equipament;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;C Camèlies;34;;BARCELONA;2,99096E+14;8,49908E+14;
﻿99400477327;Casa Manuel Colchero;07.02.17 09:51;17.09.22 08:50;place;Equipament;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;C Camèlies;34;;BARCELONA;2,99096E+14;8,49908E+14;
﻿99400477327;Casa Manuel Colchero;07.02.17 09:51;17.09.22 08:50;place;Equipament;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;C Camèlies;34;;BARCELONA;2,99096E+14;8,49908E+14;
﻿92086008895;Poble Espanyol de Barcelona;10.12.84 00:00;03.10.22 17:39;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Avinguda de Francesc Ferrer i Guàrdia;13;;Barcelona;2,87359E+16;8,02931E+15;935086300
﻿92086008895;Poble Espanyol de Barcelona;10.12.84 00:00;03.10.22 17:39;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Avinguda de Francesc Ferrer i Guàrdia;13;;Barcelona;2,87359E+16;8,02931E+15;935086300
﻿92086008895;Poble Espanyol de Barcelona;10.12.84 00:00;03.10.22 17:39;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Avinguda de Francesc Ferrer i Guàrdia;13;;Barcelona;2,87359E+16;8,02931E+15;935086300
﻿93021131358;Casa Llopis Bofill;21.01.93 00:00;17.09.22 05:00;place;Equipament;2;Eixample;7;la Dreta de l'Eixample;Bailèn;113;;BARCELONA;3,06677E+15;8,34419E+15;
﻿93021131358;Casa Llopis Bofill;21.01.93 00:00;17.09.22 05:00;place;Equipament;2;Eixample;7;la Dreta de l'Eixample;Bailèn;113;;BARCELONA;3,06677E+15;8,34419E+15;
﻿93021131358;Casa Llopis Bofill;21.01.93 00:00;17.09.22 05:00;place;Equipament;2;Eixample;7;la Dreta de l'Eixample;Bailèn;113;;BARCELONA;3,06677E+15;8,34419E+15;
﻿92086008911;Casal Sant Jordi;10.12.84 00:00;17.09.22 04:06;place;Equipament;2;Eixample;7;la Dreta de l'Eixample;Pau Claris;81;;BARCELONA;3,0814E+15;8,25265E+14;
﻿92086008911;Casal Sant Jordi;10.12.84 00:00;17.09.22 04:06;place;Equipament;2;Eixample;7;la Dreta de l'Eixample;Pau Claris;81;;BARCELONA;3,0814E+15;8,25265E+14;
﻿92086008911;Casal Sant Jordi;10.12.84 00:00;17.09.22 04:06;place;Equipament;2;Eixample;7;la Dreta de l'Eixample;Pau Claris;81;;BARCELONA;3,0814E+15;8,25265E+14;
﻿99400477690;La Plaça dels Indians;10.02.17 12:58;09.09.21 02:17;place;Equipament;9;Sant Andreu;62;el Congrés i els Indians;C Garcilaso;140;;BARCELONA;3,17861E+16;8,62933E+15;
﻿99400477690;La Plaça dels Indians;10.02.17 12:58;09.09.21 02:17;place;Equipament;9;Sant Andreu;62;el Congrés i els Indians;C Garcilaso;140;;BARCELONA;3,17861E+16;8,62933E+15;
﻿99400477690;La Plaça dels Indians;10.02.17 12:58;09.09.21 02:17;place;Equipament;9;Sant Andreu;62;el Congrés i els Indians;C Garcilaso;140;;BARCELONA;3,17861E+16;8,62933E+15;
﻿92234123511;Institut Vila de Gràcia;21.08.92 00:00;17.09.22 04:58;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Riera de Sant Miquel;58;;BARCELONA;2,9489E+16;8,35559E+15;934150262
﻿92234123511;Institut Vila de Gràcia;21.08.92 00:00;17.09.22 04:58;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Riera de Sant Miquel;58;;BARCELONA;2,9489E+16;8,35559E+15;934150262
﻿92234123511;Institut Vila de Gràcia;21.08.92 00:00;17.09.22 04:58;place;Equipament;6;Gràcia;31;la Vila de Gràcia;C Riera de Sant Miquel;58;;BARCELONA;2,9489E+16;8,35559E+15;934150262
﻿92259121045;Pavelló de la República;15.09.92 00:00;17.09.22 04:58;place;Equipament;7;Horta-Guinardó;41;la Vall d'Hebron;C Jorge Manrique;9;;BARCELONA;2,91993E+16;8,71387E+15;
﻿92259121045;Pavelló de la República;15.09.92 00:00;17.09.22 04:58;place;Equipament;7;Horta-Guinardó;41;la Vall d'Hebron;C Jorge Manrique;9;;BARCELONA;2,91993E+16;8,71387E+15;
﻿92259121045;Pavelló de la República;15.09.92 00:00;17.09.22 04:58;place;Equipament;7;Horta-Guinardó;41;la Vall d'Hebron;C Jorge Manrique;9;;BARCELONA;2,91993E+16;8,71387E+15;
﻿99400387416;L'Anella Olímpica;26.05.15 16:18;09.09.21 02:14;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Av Estadi;44;;BARCELONA;2,92211E+15;7,9958E+15;
﻿99400387416;L'Anella Olímpica;26.05.15 16:18;09.09.21 02:14;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Av Estadi;44;;BARCELONA;2,92211E+15;7,9958E+15;
﻿99400387416;L'Anella Olímpica;26.05.15 16:18;09.09.21 02:14;place;Equipament;3;Sants-Montjuïc;11;el Poble-sec;Av Estadi;44;;BARCELONA;2,92211E+15;7,9958E+15;
﻿99400387417;La Zona Universitària;26.05.15 16:24;09.09.21 02:14;place;Equipament;4;Les Corts;21;Pedralbes;C John M Keynes;4;;BARCELONA;2,62476E+16;8,22052E+15;
﻿99400387417;La Zona Universitària;26.05.15 16:24;09.09.21 02:14;place;Equipament;4;Les Corts;21;Pedralbes;C John M Keynes;4;;BARCELONA;2,62476E+16;8,22052E+15;
﻿99400387417;La Zona Universitària;26.05.15 16:24;09.09.21 02:14;place;Equipament;4;Les Corts;21;Pedralbes;C John M Keynes;4;;BARCELONA;2,62476E+16;8,22052E+15;
﻿99400387428;El Campus Nord, Ciutat Universitària;26.05.15 17:18;09.09.22 12:08;place;Equipament;4;Les Corts;21;Pedralbes;C Jordi Girona;4;;BARCELONA;2,59197E+16;8,2322E+14;934137800
﻿99400387428;El Campus Nord, Ciutat Universitària;26.05.15 17:18;09.09.22 12:08;place;Equipament;4;Les Corts;21;Pedralbes;C Jordi Girona;4;;BARCELONA;2,59197E+16;8,2322E+14;934137800
﻿99400387428;El Campus Nord, Ciutat Universitària;26.05.15 17:18;09.09.22 12:08;place;Equipament;4;Les Corts;21;Pedralbes;C Jordi Girona;4;;BARCELONA;2,59197E+16;8,2322E+14;934137800
﻿99400387436;Edifici MediaTIC;27.05.15 08:29;30.05.22 12:00;place;Equipament;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Carrer de Roc Boronat;117;127;Barcelona;3,27617E+16;8,39776E+14;
﻿99400387436;Edifici MediaTIC;27.05.15 08:29;30.05.22 12:00;place;Equipament;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Carrer de Roc Boronat;117;127;Barcelona;3,27617E+16;8,39776E+14;
﻿99400387436;Edifici MediaTIC;27.05.15 08:29;30.05.22 12:00;place;Equipament;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Carrer de Roc Boronat;117;127;Barcelona;3,27617E+16;8,39776E+14;
﻿94082171216;Facultat de Comunicació i Relacions Internacionals Blanquerna - URL;23.03.94 00:00;30.06.22 19:15;place;Equipament;1;Ciutat Vella;1;el Raval;Pl Joan Coromines;1;;BARCELONA;3,03865E+16;8,18785E+15;932533108
﻿94082171216;Facultat de Comunicació i Relacions Internacionals Blanquerna - URL;23.03.94 00:00;30.06.22 19:15;place;Equipament;1;Ciutat Vella;1;el Raval;Pl Joan Coromines;1;;BARCELONA;3,03865E+16;8,18785E+15;932533108
﻿94082171216;Facultat de Comunicació i Relacions Internacionals Blanquerna - URL;23.03.94 00:00;30.06.22 19:15;place;Equipament;1;Ciutat Vella;1;el Raval;Pl Joan Coromines;1;;BARCELONA;3,03865E+16;8,18785E+15;932533108
﻿95034082600;Far del Port - Torre del Rellotge;03.02.95 00:00;17.09.22 05:12;place;Equipament;1;Ciutat Vella;3;la Barceloneta;Moll Pescadors;1;;BARCELONA;3,21093E+15;8,10026E+15;
﻿95034082600;Far del Port - Torre del Rellotge;03.02.95 00:00;17.09.22 05:12;place;Equipament;1;Ciutat Vella;3;la Barceloneta;Moll Pescadors;1;;BARCELONA;3,21093E+15;8,10026E+15;
﻿95034082600;Far del Port - Torre del Rellotge;03.02.95 00:00;17.09.22 05:12;place;Equipament;1;Ciutat Vella;3;la Barceloneta;Moll Pescadors;1;;BARCELONA;3,21093E+15;8,10026E+15;
﻿94024143432;Associació Cultural El Raval El Lokal;24.01.94 00:00;17.09.22 05:07;place;Equipament;1;Ciutat Vella;1;el Raval;C Cera;1;;BARCELONA;3,04489E+16;8,14203E+15;933290643
﻿94024143432;Associació Cultural El Raval El Lokal;24.01.94 00:00;17.09.22 05:07;place;Equipament;1;Ciutat Vella;1;el Raval;C Cera;1;;BARCELONA;3,04489E+16;8,14203E+15;933290643
﻿94024143432;Associació Cultural El Raval El Lokal;24.01.94 00:00;17.09.22 05:07;place;Equipament;1;Ciutat Vella;1;el Raval;C Cera;1;;BARCELONA;3,04489E+16;8,14203E+15;933290643
﻿94306142337;Masia Can Fargas;02.11.94 00:00;09.09.21 02:13;place;Equipament;7;Horta-Guinardó;36;la Font d'en Fargues;Pg Maragall;383;;BARCELONA;3,02807E+15;8,67683E+14;
