register_id;name;created;modified;addresses_road_id;addresses_road_name;addresses_start_street_number;addresses_end_street_number;neighbourhood_code;neighbourhood_name;district_code;district_name;zip_code;addresses_town;geo_epgs_25831_x;geo_epgs_25831_y;geo_epgs_4326_x;geo_epgs_4326_y
﻿98301094052;Jardins;28.10.98 00:00;23.11.22 12:39;700827;Avinguda del Cardenal Vidal i Barraquer;1;;41;la Vall d'Hebron;7;Horta-Guinardó;8035;Barcelona;4,28919E+16;4,58655E+15;4,14274E+15;2,14931E+15
﻿97142135707;Jardins Manuel de Pedrolo;22.05.97 00:00;23.11.22 12:39;100800;Carrer de la Diputació;459;;5;el Fort Pienc;2;Eixample;8013;Barcelona;4,31501E+15;4,58356E+15;4,14007E+16;2,18054E+16
﻿97142135707;Jardins Manuel de Pedrolo;22.05.97 00:00;23.11.22 12:39;100800;Carrer de la Diputació;459;;5;el Fort Pienc;2;Eixample;8013;Barcelona;4,31501E+15;4,58356E+15;4,14007E+16;2,18054E+16
﻿97142135851;Jardins Interior d'Illa de Cèsar Martinell;22.05.97 00:00;23.11.22 12:39;363809;C Villarroel;60;;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8011;BARCELONA;4,29696E+15;4,58168E+16;4,13836E+15;2,15917E+15
﻿97142135851;Jardins Interior d'Illa de Cèsar Martinell;22.05.97 00:00;23.11.22 12:39;363809;C Villarroel;60;;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8011;BARCELONA;4,29696E+15;4,58168E+16;4,13836E+15;2,15917E+15
﻿99400550297;Jardins d'Ana Figuera;02.11.17 13:21;23.11.22 12:39;700731;C Jordi Rubió i Balaguer;5;;72;Sant Martí de Provençals;10;Sant Martí;8020;BARCELONA;4,33339E+15;4,5853E+15;4,14165E+16;2,20234E+15
﻿97209125302;Parc de la Vall d'Hebron;28.07.97 00:00;23.11.22 12:39;172709;Juan de Mena;2;;41;la Vall d'Hebron;7;Horta-Guinardó;8032;BARCELONA;4,28847E+14;4,58698E+15;4,14312E+16;2,14839E+16
﻿99278142252;Jardins Can Brasó;05.10.99 00:00;23.11.22 12:39;172709;Juan de Mena;10;;41;la Vall d'Hebron;7;Horta-Guinardó;8032;BARCELONA;4,28847E+14;4,58698E+15;4,14312E+16;2,14839E+16
﻿99278142252;Jardins Can Brasó;05.10.99 00:00;23.11.22 12:39;172709;Juan de Mena;10;;41;la Vall d'Hebron;7;Horta-Guinardó;8032;BARCELONA;4,28847E+14;4,58698E+15;4,14312E+16;2,14839E+16
﻿99400354562;Parc Plaça de Sóller;01.10.14 16:09;23.11.22 12:39;327703;Pl Sóller;1;;45;Porta;8;Nou Barris;8016;BARCELONA;4,31252E+15;4,58721E+15;4,14335E+15;2,17715E+16
﻿99400355348;Parc de Xavier Montsalvatge;09.10.14 10:00;23.11.22 12:39;701638;C Síndic Rahola;1;;43;Horta;7;Horta-Guinardó;8035;BARCELONA;4,29224E+15;4,58802E+15;4,14406E+15;2,15278E+16
﻿99400355356;Parc Lineal Garcia Fària;09.10.14 12:05;23.11.22 12:39;700892;Passeig de Garcia Fària;2;2;69;Diagonal Mar i el Front Marítim del Poblenou;10;Sant Martí;8019;Barcelona;4,3426E+13;4,5838E+13;4,14031E+15;2,21352E+15
﻿99400384847;Jardi de les Aromes;29.04.15 11:18;23.11.22 12:39;230601;C Mare de Déu de Port;56;;11;el Poble-sec;3;Sants-Montjuïc;8038;BARCELONA;4,28815E+15;4,57845E+14;4,13544E+16;2,14901E+15
﻿99400384855;Jardí de la Mediterrànea;29.04.15 11:24;23.11.22 12:39;230601;C Mare de Déu de Port;56;;11;el Poble-sec;3;Sants-Montjuïc;8038;BARCELONA;4,28815E+15;4,57845E+14;4,13544E+16;2,14901E+15
﻿92086011935;Parc de la Font del Racó;01.04.85 00:00;23.11.22 12:39;101008;Av Tibidabo;72;;25;Sant Gervasi - la Bonanova;5;Sarrià-Sant Gervasi;8035;BARCELONA;4,27364E+16;4,58531E+15;4,14161E+15;2,13084E+15
﻿99400214781;Jardins del Mirall de Pedralbes;07.10.08 17:19;23.11.22 12:39;101700;C Doctor Ferran;16;;21;Pedralbes;4;Les Corts;8034;BARCELONA;4,26786E+15;4,5825E+16;4,13907E+16;2,12427E+15
﻿95125123806;Parc Jorge Manrique;05.05.95 00:00;23.11.22 12:39;169103;Jorge Manrique;30;;41;la Vall d'Hebron;7;Horta-Guinardó;8035;BARCELONA;4,28722E+16;4,58709E+15;4,14323E+15;2,14688E+16
﻿95345112746;Jardins Maluquer;11.12.95 00:00;23.11.22 12:39;190904;Ptge Maluquer;22;;25;Sant Gervasi - la Bonanova;5;Sarrià-Sant Gervasi;8022;BARCELONA;4,27788E+15;4,58459E+15;4,14096E+15;2,136E+15
﻿95081125403;Parc Can Ponsic;22.03.95 00:00;23.11.22 12:39;110202;Enric Giménez;16;;23;Sarrià;5;Sarrià-Sant Gervasi;8034;BARCELONA;4,2639E+15;4,5831E+16;4,1396E+16;2,11946E+16
﻿95109130139;Jardins del  Baix Guinardó;19.04.95 00:00;23.11.22 12:39;197302;C Marina;372;;33;el Baix Guinardó;7;Horta-Guinardó;8025;BARCELONA;4,30517E+16;4,58458E+15;4,14098E+16;2,16866E+16
﻿95109130139;Jardins del  Baix Guinardó;19.04.95 00:00;23.11.22 12:39;197302;C Marina;372;;33;el Baix Guinardó;7;Horta-Guinardó;8025;BARCELONA;4,30517E+16;4,58458E+15;4,14098E+16;2,16866E+16
﻿99400273743;Jardins de Miquel Martí i Pol;01.07.11 14:38;23.11.22 12:39;183603;C Llacuna;121;;66;el Parc i la Llacuna del Poblenou;10;Sant Martí;8018;BARCELONA;4,32706E+16;4,5839E+16;4,14039E+15;2,19491E+15
﻿99400260339;Jardins Constança d'Aragó;29.11.10 14:37;23.11.22 12:39;286504;Carrer de Roger de Flor;194;;7;la Dreta de l'Eixample;2;Eixample;8013;Barcelona;4,30847E+16;4,58337E+15;4,13989E+15;2,17275E+15
﻿99400260339;Jardins Constança d'Aragó;29.11.10 14:37;23.11.22 12:39;286504;Carrer de Roger de Flor;194;;7;la Dreta de l'Eixample;2;Eixample;8013;Barcelona;4,30847E+16;4,58337E+15;4,13989E+15;2,17275E+15
﻿99076101840;Jardins Mercè Plantada;17.03.99 00:00;23.11.22 12:39;4908;Àlaba;49;;67;la Vila Olímpica del Poblenou;10;Sant Martí;8005;BARCELONA;4,32664E+16;4,58294E+15;4,13951E+16;2,19453E+16
﻿99400345117;Jardins Emília Miret i Soler;17.06.14 14:32;23.11.22 12:39;134357;Ptge Rosa Leveroni;1;;21;Pedralbes;4;Les Corts;8034;BARCELONA;4,27005E+16;4,58249E+15;4,13906E+15;2,12689E+15
﻿1288121408;Jardins de Can Senillosa;15.10.01 00:00;23.11.22 12:39;130709;Fontcoberta;1;;23;Sarrià;5;Sarrià-Sant Gervasi;8034;BARCELONA;4,26778E+15;4,58295E+16;4,13948E+15;2,12412E+16
﻿99400248564;Jardins de Beatriu de Provença;09.06.10 13:02;23.11.22 12:39;225500;Carrer de Nàpols;242;242;6;la Sagrada Família;2;Eixample;8013;Barcelona;4,30761E+13;4,58369E+14;4,14018E+16;2,17167E+16
﻿99400248564;Jardins de Beatriu de Provença;09.06.10 13:02;23.11.22 12:39;225500;Carrer de Nàpols;242;242;6;la Sagrada Família;2;Eixample;8013;Barcelona;4,30761E+13;4,58369E+14;4,14018E+16;2,17167E+16
﻿99400248566;Jardins d'Enriqueta Sèculi;09.06.10 13:07;23.11.22 12:39;325800;Passatge de Simó;15;15;6;la Sagrada Família;2;Eixample;8025;Barcelona;4,30901E+13;4,584E+14;4,14046E+15;2,17332E+16
﻿99400248566;Jardins d'Enriqueta Sèculi;09.06.10 13:07;23.11.22 12:39;325800;Passatge de Simó;15;15;6;la Sagrada Família;2;Eixample;8025;Barcelona;4,30901E+13;4,584E+14;4,14046E+15;2,17332E+16
﻿99400172715;Jardins Andreu Nin;28.11.06 12:33;23.11.22 12:39;256401;C Pintor Alsamora;9;;45;Porta;8;Nou Barris;8016;BARCELONA;4,31553E+16;4,58729E+15;4,14343E+16;2,18074E+16
﻿99400222552;Jardins Interior d'Illa Laura Albéniz;05.03.09 13:00;23.11.22 12:39;247659;Carrer de Pau Claris;182;;7;la Dreta de l'Eixample;2;Eixample;8037;Barcelona;4,30008E+15;4,58308E+14;4,13962E+16;2,16274E+16
﻿99400222552;Jardins Interior d'Illa Laura Albéniz;05.03.09 13:00;23.11.22 12:39;247659;Carrer de Pau Claris;182;;7;la Dreta de l'Eixample;2;Eixample;8037;Barcelona;4,30008E+15;4,58308E+14;4,13962E+16;2,16274E+16
﻿99400259236;Jardins d'Esteve Terradas;12.11.10 13:59;23.11.22 12:39;116901;C Esteve Terradas;10;;28;Vallcarca i els Penitents;6;Gràcia;8023;BARCELONA;4,28279E+16;4,58501E+16;4,14134E+16;2,14183E+15
﻿95143083146;Jardins de la Maternitat;23.05.95 00:00;23.11.22 12:39;343903;Trav Corts;159;;20;la Maternitat i Sant Ramon;4;Les Corts;8028;BARCELONA;4,26941E+16;4,58146E+15;4,13813E+15;2,12625E+15
﻿99400248563;Jardins de Rosa Deulofeu;09.06.10 12:45;23.11.22 12:39;54509;Carrer de Calàbria;264;264;9;la Nova Esquerra de l'Eixample;2;Eixample;8029;Barcelona;4,28562E+16;4,58207E+14;4,1387E+16;2,14556E+15
﻿99400248563;Jardins de Rosa Deulofeu;09.06.10 12:45;23.11.22 12:39;54509;Carrer de Calàbria;264;264;9;la Nova Esquerra de l'Eixample;2;Eixample;8029;Barcelona;4,28562E+16;4,58207E+14;4,1387E+16;2,14556E+15
﻿99400201005;Parc del Centre del Poblenou;26.02.08 14:55;23.11.22 12:39;144601;Av Diagonal;130;;71;Provençals del Poblenou;10;Sant Martí;8018;BARCELONA;4,33114E+15;4,58423E+15;4,14068E+15;2,19976E+16
﻿99400201005;Parc del Centre del Poblenou;26.02.08 14:55;23.11.22 12:39;144601;Av Diagonal;130;;71;Provençals del Poblenou;10;Sant Martí;8018;BARCELONA;4,33114E+15;4,58423E+15;4,14068E+15;2,19976E+16
﻿99400201005;Parc del Centre del Poblenou;26.02.08 14:55;23.11.22 12:39;144601;Av Diagonal;130;;71;Provençals del Poblenou;10;Sant Martí;8018;BARCELONA;4,33114E+15;4,58423E+15;4,14068E+15;2,19976E+16
﻿99400234073;Jardins de Rosa Mª Arquimbau;19.10.09 13:45;23.11.22 12:39;94300;C Cristóbal de Moura;160;;71;Provençals del Poblenou;10;Sant Martí;8019;BARCELONA;4,33945E+15;4,58491E+15;4,14131E+15;2,20963E+15
﻿99400214923;Jardins de Mercè Rodoreda;08.10.08 17:22;23.11.22 12:39;279600;Av República Argentina;165;;27;el Putxet i el Farró;5;Sarrià-Sant Gervasi;8023;BARCELONA;4,28457E+16;4,58476E+15;4,14112E+15;2,14399E+15
﻿99400389887;Jardins de Mercè Rovira;23.06.15 11:24;23.11.22 12:39;156509;C Hondures;61;;61;la Sagrera;9;Sant Andreu;8027;BARCELONA;4,32167E+16;4,58579E+15;4,14208E+16;2,18825E+15
﻿96304101944;Jardins Marià Manent;30.10.96 00:00;23.11.22 12:39;115206;Espinoi;7;;27;el Putxet i el Farró;5;Sarrià-Sant Gervasi;8023;BARCELONA;4,28189E+16;4,58466E+12;4,14103E+15;2,14079E+16
﻿92086020872;Parc de la Creueta del Coll;05.05.87 00:00;23.11.22 12:39;230000;Pg Mare de Déu del Coll;77;;29;el Coll;6;Gràcia;8023;BARCELONA;4,28655E+16;4,58565E+15;4,14193E+16;2,14625E+16
﻿92086020872;Parc de la Creueta del Coll;05.05.87 00:00;23.11.22 12:39;230000;Pg Mare de Déu del Coll;77;;29;el Coll;6;Gràcia;8023;BARCELONA;4,28655E+16;4,58565E+15;4,14193E+16;2,14625E+16
﻿92086012496;Jardins Valent Petit;24.05.85 00:00;23.11.22 12:39;160903;Pl Ildefons Cerdà;1;;13;la Marina de Port;3;Sants-Montjuïc;8014;BARCELONA;4,27765E+16;4,57963E+15;4,13649E+15;2,13632E+15
﻿92086011958;Parc del Turó de la Peira;01.04.85 00:00;23.11.22 12:39;119003;Passeig de Fabra i Puig;396;406;46;el Turó de la Peira;8;Nou Barris;8031;Barcelona;430107247;4587214961;4,14335E+15;2,16345E+16
﻿99400322904;Jardí de Can Solé;25.07.13 10:20;23.11.22 12:39;60705;C Cànoves;10;;39;Sant Genís dels Agudells;7;Horta-Guinardó;8035;BARCELONA;4,27701E+16;4,58649E+15;4,14268E+16;2,13474E+16
﻿92086012247;Jardins de Moragas;15.04.85 00:00;23.11.22 12:39;332204;Tavern;1;;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8021;BARCELONA;4,28576E+16;4,58328E+15;4,13979E+15;2,14559E+15
﻿92086011976;Jardinets de l'Alguer;01.04.85 00:00;23.11.22 12:39;213908;Avinguda de Mistral;10;12;10;Sant Antoni;2;Eixample;8015;Barcelona;4,29656E+13;4,58101E+14;4,13775E+15;2,15877E+16
﻿92086011981;Jardins Voltes d'en Cirés;02.04.85 00:00;23.11.22 12:39;86902;C Nou de la Rambla;63;;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30804E+15;4,58098E+15;4,13773E+15;2,1725E+15
﻿99400323039;Parc de les Rieres d'Horta;29.07.13 17:51;23.11.22 12:39;700651;Av Estatut de Catalunya;21;;42;la Clota;7;Horta-Guinardó;8035;BARCELONA;4,29337E+16;4,58696E+15;4,14311E+15;2,15426E+15
﻿99400261845;Jardí;21.12.10 00:00;23.11.22 12:39;700827;Av Cardenal Vidal Barraquer;30;;42;la Clota;7;Horta-Guinardó;8035;BARCELONA;4,29089E+15;4,58681E+15;4,14297E+15;2,15131E+14
﻿99400269208;Jardins Interior d'Illa Carretera Antiga d'Horta;18.04.11 14:32;23.11.22 12:39;17466;Carretera Antiga d'Horta;5;;5;el Fort Pienc;2;Eixample;8013;Barcelona;4,31467E+14;4,58281E+15;4,13939E+16;2,18023E+16
﻿99400269208;Jardins Interior d'Illa Carretera Antiga d'Horta;18.04.11 14:32;23.11.22 12:39;17466;Carretera Antiga d'Horta;5;;5;el Fort Pienc;2;Eixample;8013;Barcelona;4,31467E+14;4,58281E+15;4,13939E+16;2,18023E+16
﻿99400558972;Jardí sud de la Masia de Can Fargues;01.12.17 10:26;23.11.22 12:39;194406;Pg Maragall;383;;36;la Font d'en Fargues;7;Horta-Guinardó;8032;BARCELONA;4,30202E+14;4,58658E+15;4,14278E+14;2,16465E+15
﻿95072132256;Jardins Olga Sacharoff;13.03.95 00:00;23.11.22 12:39;63703;Caravel.la la Niña;1;;19;les Corts;4;Les Corts;8017;BARCELONA;4,27574E+15;4,58248E+14;4,13906E+15;2,13369E+15
﻿92146102048;Jardins Caterina Albert;25.05.92 00:00;23.11.22 12:39;289105;Rosselló;395;;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;BARCELONA;4,30671E+16;4,58387E+15;4,14034E+15;2,17057E+15
﻿99099131947;Jardins Josep Goday i Casals;09.04.99 00:00;23.11.22 12:39;108856;Emèrita Augusta;13;;20;la Maternitat i Sant Ramon;4;Les Corts;8028;BARCELONA;4,26915E+15;4,58121E+15;4,13791E+16;2,12597E+16
﻿99106140304;Jardí Botànic de Barcelona;16.04.99 00:00;23.11.22 12:39;700701;Carrer del Doctor Font i Quer;2;2;11;el Poble-sec;3;Sants-Montjuïc;8038;Barcelona;42963966;4579518613;4,13641E+15;2,15875E+16
﻿99106140304;Jardí Botànic de Barcelona;16.04.99 00:00;23.11.22 12:39;700701;Carrer del Doctor Font i Quer;2;2;11;el Poble-sec;3;Sants-Montjuïc;8038;Barcelona;42963966;4579518613;4,13641E+15;2,15875E+16
﻿99106140304;Jardí Botànic de Barcelona;16.04.99 00:00;23.11.22 12:39;700701;Carrer del Doctor Font i Quer;2;2;11;el Poble-sec;3;Sants-Montjuïc;8038;Barcelona;42963966;4579518613;4,13641E+15;2,15875E+16
﻿99400039577;Jardins del Rector Oliveras;13.05.03 13:56;23.11.22 12:39;246601;Passatge del Rector Oliveras;2;;7;la Dreta de l'Eixample;2;Eixample;8009;Barcelona;4,30433E+16;4,58292E+15;4,13948E+15;2,16784E+16
﻿99400039577;Jardins del Rector Oliveras;13.05.03 13:56;23.11.22 12:39;246601;Passatge del Rector Oliveras;2;;7;la Dreta de l'Eixample;2;Eixample;8009;Barcelona;4,30433E+16;4,58292E+15;4,13948E+15;2,16784E+16
﻿99400165137;Jardins del Viver de Can Borni;18.07.06 14:14;23.11.22 12:39;69517;Camí de Can Borni;61;65;39;Sant Genís dels Agudells;7;Horta-Guinardó;8035;Barcelona;4,2667E+15;4,58607E+16;4,14229E+16;2,12245E+16
﻿98294134447;Parc de Carles I;21.10.98 00:00;23.11.22 12:39;62609;Av Icària;121;;67;la Vila Olímpica del Poblenou;10;Sant Martí;8005;BARCELONA;4,32569E+15;4,58225E+15;4,1389E+14;2,19347E+15
﻿95019124337;Jardins Jaume Huguet;19.01.95 00:00;23.11.22 12:39;165612;Pl Jaume Huguet;1;;70;el Besòs i el Maresme;10;Sant Martí;8019;BARCELONA;4,34162E+16;4,58539E+15;4,14174E+15;2,21217E+16
﻿99400046382;Jardins Elisard Sala - Interior;19.06.03 14:25;23.11.22 12:39;285104;C Robrenyo;53;;18;Sants;3;Sants-Montjuïc;8014;BARCELONA;4,27988E+15;4,58153E+15;4,1382E+15;2,13876E+15
﻿92086000166;Jardí de les Escultures *Annex Edifici Fundació Joan Miró;13.12.90 00:00;23.11.22 12:39;213307;Av Miramar;1;;11;el Poble-sec;3;Sants-Montjuïc;8038;BARCELONA;4,29762E+16;4,57998E+15;4,13683E+15;2,16015E+16
﻿92086000166;Jardí de les Escultures *Annex Edifici Fundació Joan Miró;13.12.90 00:00;23.11.22 12:39;213307;Av Miramar;1;;11;el Poble-sec;3;Sants-Montjuïc;8038;BARCELONA;4,29762E+16;4,57998E+15;4,13683E+15;2,16015E+16
﻿99400214753;Jardins de Rodrigo Caro;07.10.08 12:31;23.11.22 12:39;26605;C Artesania;79;;50;les Roquetes;8;Nou Barris;8042;BARCELONA;4,30765E+16;4,58863E+16;4,14462E+15;2,17116E+15
﻿99400214912;Parc de Joan Reventós;08.10.08 16:52;23.11.22 12:39;273852;C Ràfols;10;;23;Sarrià;5;Sarrià-Sant Gervasi;8034;BARCELONA;4,26195E+16;4,58372E+15;4,14017E+15;2,11705E+15
﻿95178125204;Jardí Doctor Comas i Llaberia;27.06.95 00:00;23.11.22 12:39;158107;Av Vallcarca;218;;28;Vallcarca i els Penitents;6;Gràcia;8023;BARCELONA;4,28285E+16;4,5854E+15;4,14169E+16;2,14185E+15
﻿96117112640;Jardins d'Atlanta;26.04.96 00:00;23.11.22 12:39;197302;Marina;29;;67;la Vila Olímpica del Poblenou;10;Sant Martí;8005;BARCELONA;4,32674E+15;4,58214E+15;4,1388E+15;2,19473E+16
﻿99400211343;Parc dels Esculls;30.07.08 00:00;23.11.22 12:39;701612;Pl Fòrum;1;;70;el Besòs i el Maresme;10;Sant Martí;8019;BARCELONA;4,35435E+16;4,58443E+15;4,14088E+15;2,22751E+15
﻿99400226468;Jardins Interior d'Illa Càndida Pérez;29.05.09 14:19;23.11.22 12:39;87009;Carrer del Comte Borrell;44;46;10;Sant Antoni;2;Eixample;8015;Barcelona;4,29993E+12;4,58099E+14;4,13774E+16;2,1628E+15
﻿99400226468;Jardins Interior d'Illa Càndida Pérez;29.05.09 14:19;23.11.22 12:39;87009;Carrer del Comte Borrell;44;46;10;Sant Antoni;2;Eixample;8015;Barcelona;4,29993E+12;4,58099E+14;4,13774E+16;2,1628E+15
﻿92086010494;Jardins del Palau de Pedralbes;12.03.90 00:00;23.11.22 12:39;144601;Av Diagonal;686;;21;Pedralbes;4;Les Corts;8034;BARCELONA;4,26294E+16;4,58204E+15;4,13865E+15;2,11844E+16
﻿98224202041;Jardins Doctors Dolsa;12.08.98 00:00;23.11.22 12:39;125006;Fígols;6;;19;les Corts;4;Les Corts;8028;BARCELONA;4,27185E+15;4,5814E+15;4,13808E+15;2,12917E+15
﻿97279132537;Jardins Josep Amat;06.10.97 00:00;23.11.22 12:39;143904;Rda General Mitre;213;;27;el Putxet i el Farró;5;Sarrià-Sant Gervasi;8023;BARCELONA;4,28402E+15;4,58413E+15;4,14055E+15;2,14341E+16
﻿99188084150;Jardins Cal Sèbio;07.07.99 00:00;23.11.22 12:39;135203;Foc;97;;12;la Marina del Prat Vermell;3;Sants-Montjuïc;8038;BARCELONA;4,28243E+15;4,57887E+16;4,13581E+15;2,14213E+16
﻿98336165607;Jardins Teixonera;02.12.98 00:00;23.11.22 12:39;22400;Arenys;1;;38;la Teixonera;7;Horta-Guinardó;8035;BARCELONA;4,28253E+15;4,58598E+16;4,14222E+16;2,14141E+15
﻿97209132255;Parc Carmel;28.07.97 00:00;23.11.22 12:39;67001;Ctra Carmel;9999;;37;el Carmel;7;Horta-Guinardó;8024;BARCELONA;4,29404E+16;4,58519E+16;4,14152E+15;2,15527E+15
﻿98294121049;Parc del Pla de Fornells;21.10.98 00:00;23.11.22 12:39;267816;C Nou Barris;14;;50;les Roquetes;8;Nou Barris;8042;BARCELONA;4,31389E+15;4,58884E+15;4,14482E+15;2,1786E+16
﻿99127085955;Jardinets de Salvador Espriu;07.05.99 00:00;23.11.22 12:39;148307;Pg Gràcia;118;;31;la Vila de Gràcia;6;Gràcia;8008;BARCELONA;4,29697E+16;4,58321E+15;4,13974E+15;2,159E+15
﻿96269141552;Parc de la Barceloneta;25.09.96 00:00;23.11.22 12:39;197903;Passeig Marítim de la Barceloneta;15;21;3;la Barceloneta;1;Ciutat Vella;8003;Barcelona;4,32593E+12;4,58148E+14;4,13821E+14;2,19384E+15
﻿99298123646;Jardins Hiroshima;25.10.99 00:00;23.11.22 12:39;56504;Camèlies;80;;33;el Baix Guinardó;7;Horta-Guinardó;8024;BARCELONA;4,30348E+15;4,58501E+15;4,14136E+14;2,16659E+16
﻿96017105547;Jardins del Palau Robert;17.01.96 00:00;23.11.22 12:39;148307;Passeig de Gràcia;107;107;7;la Dreta de l'Eixample;2;Eixample;8008;Barcelona;4,29741E+16;4,58307E+14;4,13961E+15;2,15954E+15
﻿96017105547;Jardins del Palau Robert;17.01.96 00:00;23.11.22 12:39;148307;Passeig de Gràcia;107;107;7;la Dreta de l'Eixample;2;Eixample;8008;Barcelona;4,29741E+16;4,58307E+14;4,13961E+15;2,15954E+15
﻿99400487382;Interior d'Illa Sidó Lledoner;23.03.17 18:51;23.11.22 12:39;184005;Carrer del Lledoner;1;;39;Sant Genís dels Agudells;7;Horta-Guinardó;8035;Barcelona;4,28032E+16;4,58629E+13;4,1425E+15;2,13872E+15
﻿99400487382;Interior d'Illa Sidó Lledoner;23.03.17 18:51;23.11.22 12:39;184005;Carrer del Lledoner;1;;39;Sant Genís dels Agudells;7;Horta-Guinardó;8035;Barcelona;4,28032E+16;4,58629E+13;4,1425E+15;2,13872E+15
﻿96261095328;Jardins de Màlaga;17.09.96 00:00;23.11.22 12:39;285104;Robrenyo;126;;18;Sants;3;Sants-Montjuïc;8029;BARCELONA;4,28147E+14;4,58164E+15;4,13831E+15;2,14065E+14
﻿99400152910;Jardins Interior d'Illa d'Helena Maseras;03.02.06 17:44;23.11.22 12:39;289105;Carrer del Rosselló;163;;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;Barcelona;4,29214E+15;4,58245E+15;4,13904E+15;2,15331E+15
﻿99400152910;Jardins Interior d'Illa d'Helena Maseras;03.02.06 17:44;23.11.22 12:39;289105;Carrer del Rosselló;163;;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;Barcelona;4,29214E+15;4,58245E+15;4,13904E+15;2,15331E+15
﻿99335120509;Jardins de Rubió i Lluch;01.12.99 00:00;23.11.22 12:39;157909;Hospital;56;;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30583E+15;4,5814E+16;4,13811E+15;2,16981E+16
﻿92086011955;Parc de les Aigües;01.04.85 00:00;23.11.22 12:39;8807;Pl Alfons el Savi;3;;33;el Baix Guinardó;7;Horta-Guinardó;8024;BARCELONA;4,30256E+15;4,58501E+15;4,14136E+16;2,16548E+16
﻿92086011957;Parc de la Guineueta;16.04.85 00:00;23.11.22 12:39;186601;Plaça de la República;9;;48;la Guineueta;8;Nou Barris;8016;Barcelona;4,31036E+16;4,58783E+15;4,1439E+15;2,17449E+16
﻿99400176467;Jardins de Victòria de los Ángeles;26.01.07 14:11;23.11.22 12:39;216906;C Montalegre;6;;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30379E+15;4,58172E+15;4,1384E+15;2,16733E+15
﻿99400183881;Jardins de Fabià Puigserver;22.05.07 16:19;23.11.22 12:39;178400;C Lleida;57;;11;el Poble-sec;3;Sants-Montjuïc;8004;BARCELONA;4,29523E+16;4,58023E+15;4,13705E+15;2,15727E+16
﻿99400184041;Jardins de Carme Biada;24.05.07 13:24;23.11.22 12:39;176801;Carrer de Roger de Llúria;132;;7;la Dreta de l'Eixample;2;Eixample;8037;Barcelona;4,29975E+15;4,58331E+14;4,13982E+15;2,16231E+16
﻿99400184041;Jardins de Carme Biada;24.05.07 13:24;23.11.22 12:39;176801;Carrer de Roger de Llúria;132;;7;la Dreta de l'Eixample;2;Eixample;8037;Barcelona;4,29975E+15;4,58331E+14;4,13982E+15;2,16231E+16
﻿99400291555;Jardins de la Segona República;24.04.12 00:00;23.11.22 12:39;186601;Pl de la República;9;;48;la Guineueta;8;Nou Barris;8016;BARCELONA;4,31036E+16;4,58783E+15;4,1439E+15;2,17449E+16
﻿99400178764;Jardins d'Ernest Lluch;01.03.07 12:07;23.11.22 12:39;65200;C Cardenal Reig;21;;20;la Maternitat i Sant Ramon;4;Les Corts;8028;BARCELONA;4,25854E+15;4,58114E+15;4,13783E+16;2,11329E+16
﻿99400575472;Jardins Can Xiringoi;25.01.18 09:48;23.11.22 12:39;8603;C Costa i Cuxart;20;;44;Vilapicina i la Torre Llobeta;8;Nou Barris;8016;BARCELONA;4,31126E+15;4,58657E+15;4,14277E+15;2,17572E+15
﻿99400179040;Jardins Interior d'Illa Mercè Vilaret;06.03.07 14:49;23.11.22 12:39;127704;Carrer de Floridablanca;141;;10;Sant Antoni;2;Eixample;8011;Barcelona;4,29994E+16;4,58149E+15;4,13818E+16;2,16276E+15
﻿99400179040;Jardins Interior d'Illa Mercè Vilaret;06.03.07 14:49;23.11.22 12:39;127704;Carrer de Floridablanca;141;;10;Sant Antoni;2;Eixample;8011;Barcelona;4,29994E+16;4,58149E+15;4,13818E+16;2,16276E+15
﻿75990352709;L'Aquàrium de Barcelona - Aspro Parks;18.09.96 00:00;23.11.22 12:39;541576;Moll Espanya;5;;2;el Barri Gòtic;1;Ciutat Vella;8039;BARCELONA;4,31797E+16;4,58091E+15;4,13768E+16;2,18438E+16
﻿99400454253;Jardins Interior d'Illa de Montserrat Figueras;28.06.16 13:02;23.11.22 12:39;90502;Carrer de Còrsega;195;195;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;Barcelona;4,29019E+16;4,58244E+14;4,13904E+15;2,15098E+16
﻿99400454253;Jardins Interior d'Illa de Montserrat Figueras;28.06.16 13:02;23.11.22 12:39;90502;Carrer de Còrsega;195;195;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;Barcelona;4,29019E+16;4,58244E+14;4,13904E+15;2,15098E+16
﻿99400345123;Jardins del Doctor Samuel Hahnemann;17.06.14 14:50;23.11.22 12:39;320704;Av Sarrià;86;;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8017;BARCELONA;4,27868E+15;4,58263E+15;4,1392E+15;2,1372E+16
