year;district_code;district_name;neighbourhood_code;neighbourhood_name;Sex;nationality;number
2022;8;Nou Barris;45;Porta;Men;Resta països;37
2022;8;Nou Barris;45;Porta;Men;Resta països;59
2022;8;Nou Barris;45;Porta;Men;Resta països;5
2022;8;Nou Barris;45;Porta;Men;Resta països;18
2022;8;Nou Barris;46;el Turó de la Peira;Men;Resta països;18
2022;8;Nou Barris;46;el Turó de la Peira;Men;Resta països;15
2022;8;Nou Barris;46;el Turó de la Peira;Men;Resta països;8
2022;8;Nou Barris;46;el Turó de la Peira;Men;Resta països;11
2022;8;Nou Barris;47;Can Peguera;Men;Resta països;0
2022;8;Nou Barris;47;Can Peguera;Men;Resta països;1
2022;8;Nou Barris;47;Can Peguera;Men;Resta països;0
2022;8;Nou Barris;47;Can Peguera;Men;Resta països;3
2022;8;Nou Barris;48;la Guineueta;Men;Resta països;6
2022;8;Nou Barris;48;la Guineueta;Men;Resta països;6
2022;8;Nou Barris;48;la Guineueta;Men;Resta països;0
2022;8;Nou Barris;48;la Guineueta;Men;Resta països;15
2022;8;Nou Barris;49;Canyelles;Men;Resta països;8
2022;8;Nou Barris;49;Canyelles;Men;Resta països;4
2022;8;Nou Barris;49;Canyelles;Men;Resta països;0
2022;8;Nou Barris;49;Canyelles;Men;Resta països;6
2022;8;Nou Barris;50;les Roquetes;Men;Resta països;16
2022;8;Nou Barris;50;les Roquetes;Men;Resta països;48
2022;8;Nou Barris;50;les Roquetes;Men;Resta països;2
2022;8;Nou Barris;50;les Roquetes;Men;Resta països;7
2022;8;Nou Barris;51;Verdun;Men;Resta països;11
2022;8;Nou Barris;51;Verdun;Men;Resta països;22
2022;8;Nou Barris;51;Verdun;Men;Resta països;6
2022;8;Nou Barris;51;Verdun;Men;Resta països;4
2022;8;Nou Barris;52;la Prosperitat;Men;Resta països;19
2022;8;Nou Barris;52;la Prosperitat;Men;Resta països;45
2022;8;Nou Barris;52;la Prosperitat;Men;Resta països;2
2022;8;Nou Barris;52;la Prosperitat;Men;Resta països;21
2022;8;Nou Barris;53;la Trinitat Nova;Men;Resta països;6
2022;8;Nou Barris;53;la Trinitat Nova;Men;Resta països;46
2022;8;Nou Barris;53;la Trinitat Nova;Men;Resta països;1
2022;8;Nou Barris;53;la Trinitat Nova;Men;Resta països;4
2022;8;Nou Barris;54;Torre Baró;Men;Resta països;10
2022;8;Nou Barris;54;Torre Baró;Men;Resta països;15
2022;8;Nou Barris;54;Torre Baró;Men;Resta països;0
2022;8;Nou Barris;54;Torre Baró;Men;Resta països;7
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Resta països;5
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Resta països;121
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Resta països;1
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Resta països;15
2022;8;Nou Barris;56;Vallbona;Men;Resta països;1
2022;8;Nou Barris;56;Vallbona;Men;Resta països;2
2022;8;Nou Barris;56;Vallbona;Men;Resta països;0
2022;8;Nou Barris;56;Vallbona;Men;Resta països;1
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Resta països;8
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Resta països;50
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Resta països;2
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Resta països;12
2022;9;Sant Andreu;58;Baró de Viver;Men;Resta països;2
2022;9;Sant Andreu;58;Baró de Viver;Men;Resta països;2
2022;9;Sant Andreu;58;Baró de Viver;Men;Resta països;0
2022;9;Sant Andreu;58;Baró de Viver;Men;Resta països;2
2022;9;Sant Andreu;59;el Bon Pastor;Men;Resta països;17
2022;9;Sant Andreu;59;el Bon Pastor;Men;Resta països;44
2022;9;Sant Andreu;59;el Bon Pastor;Men;Resta països;4
2022;9;Sant Andreu;59;el Bon Pastor;Men;Resta països;1
2022;9;Sant Andreu;60;Sant Andreu;Men;Resta països;49
2022;9;Sant Andreu;60;Sant Andreu;Men;Resta països;107
2022;9;Sant Andreu;60;Sant Andreu;Men;Resta països;20
2022;9;Sant Andreu;60;Sant Andreu;Men;Resta països;37
2022;9;Sant Andreu;61;la Sagrera;Men;Resta països;25
2022;9;Sant Andreu;61;la Sagrera;Men;Resta països;26
2022;9;Sant Andreu;61;la Sagrera;Men;Resta països;9
2022;9;Sant Andreu;61;la Sagrera;Men;Resta països;8
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Resta països;20
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Resta països;16
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Resta països;3
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Resta països;6
2022;9;Sant Andreu;63;Navas;Men;Resta països;23
2022;9;Sant Andreu;63;Navas;Men;Resta països;22
2022;9;Sant Andreu;63;Navas;Men;Resta països;5
2022;9;Sant Andreu;63;Navas;Men;Resta països;22
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Resta països;78
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Resta països;53
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Resta països;17
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Resta països;45
2022;10;Sant Martí;65;el Clot;Men;Resta països;43
2022;10;Sant Martí;65;el Clot;Men;Resta països;28
2022;10;Sant Martí;65;el Clot;Men;Resta països;11
2022;10;Sant Martí;65;el Clot;Men;Resta països;29
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Resta països;74
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Resta països;47
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Resta països;17
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Resta països;41
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Resta països;50
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Resta països;3
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Resta països;9
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Resta països;16
2022;10;Sant Martí;68;el Poblenou;Men;Resta països;123
2022;10;Sant Martí;68;el Poblenou;Men;Resta països;34
2022;10;Sant Martí;68;el Poblenou;Men;Resta països;21
2022;10;Sant Martí;68;el Poblenou;Men;Resta països;55
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Resta països;80
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Resta països;22
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Resta països;7
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Resta països;24
2022;10;Sant Martí;70;el Besòs i el Maresme;Men;Resta països;74
2022;10;Sant Martí;70;el Besòs i el Maresme;Men;Resta països;85
2022;10;Sant Martí;70;el Besòs i el Maresme;Men;Resta països;8
2022;10;Sant Martí;70;el Besòs i el Maresme;Men;Resta països;38
2022;10;Sant Martí;71;Provençals del Poblenou;Men;Resta països;52
2022;10;Sant Martí;71;Provençals del Poblenou;Men;Resta països;18
2022;10;Sant Martí;71;Provençals del Poblenou;Men;Resta països;7
2022;10;Sant Martí;71;Provençals del Poblenou;Men;Resta països;9
2022;10;Sant Martí;72;Sant Martí de Provençals;Men;Resta països;25
2022;10;Sant Martí;72;Sant Martí de Provençals;Men;Resta països;21
2022;10;Sant Martí;72;Sant Martí de Provençals;Men;Resta països;7
2022;10;Sant Martí;72;Sant Martí de Provençals;Men;Resta països;11
2022;10;Sant Martí;73;la Verneda i la Pau;Men;Resta països;64
2022;10;Sant Martí;73;la Verneda i la Pau;Men;Resta països;28
2022;10;Sant Martí;73;la Verneda i la Pau;Men;Resta països;7
2022;10;Sant Martí;73;la Verneda i la Pau;Men;Resta països;22
2022;1;Ciutat Vella;1;el Raval;Women;Romania;155
2022;1;Ciutat Vella;2;el Barri Gòtic;Women;Romania;87
2022;1;Ciutat Vella;3;la Barceloneta;Women;Romania;50
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Women;Romania;79
2022;2;Eixample;5;el Fort Pienc;Women;Romania;71
2022;2;Eixample;6;la Sagrada Família;Women;Romania;104
2022;2;Eixample;7;la Dreta de l'Eixample;Women;Romania;83
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Women;Romania;87
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Women;Romania;123
2022;2;Eixample;10;Sant Antoni;Women;Romania;69
2022;3;Sants-Montjuïc;11;el Poble Sec;Women;Romania;71
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Women;Romania;9
2022;3;Sants-Montjuïc;13;la Marina de Port;Women;Romania;88
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Women;Romania;37
2022;3;Sants-Montjuïc;15;Hostafrancs;Women;Romania;59
2022;3;Sants-Montjuïc;16;la Bordeta;Women;Romania;33
2022;3;Sants-Montjuïc;17;Sants - Badal;Women;Romania;90
2022;3;Sants-Montjuïc;18;Sants;Women;Romania;199
2022;4;Les Corts;19;les Corts;Women;Romania;92
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Women;Romania;39
2022;4;Les Corts;21;Pedralbes;Women;Romania;22
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Women;Romania;9
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Women;Romania;24
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Women;Romania;7
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Women;Romania;44
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Women;Romania;60
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Women;Romania;53
2022;6;Gràcia;28;Vallcarca i els Penitents;Women;Romania;31
2022;6;Gràcia;29;el Coll;Women;Romania;40
2022;6;Gràcia;30;la Salut;Women;Romania;34
2022;6;Gràcia;31;la Vila de Gràcia;Women;Romania;98
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Women;Romania;129
2022;7;Horta-Guinardó;33;el Baix Guinardó;Women;Romania;58
2022;7;Horta-Guinardó;34;Can Baró;Women;Romania;18
2022;7;Horta-Guinardó;35;el Guinardó;Women;Romania;95
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Women;Romania;19
2022;7;Horta-Guinardó;37;el Carmel;Women;Romania;94
2022;7;Horta-Guinardó;38;la Teixonera;Women;Romania;25
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Women;Romania;8
2022;7;Horta-Guinardó;40;Montbau;Women;Romania;14
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Women;Romania;24
2022;7;Horta-Guinardó;42;la Clota;Women;Romania;0
2022;7;Horta-Guinardó;43;Horta;Women;Romania;89
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;Romania;58
2022;8;Nou Barris;45;Porta;Women;Romania;83
2022;8;Nou Barris;46;el Turó de la Peira;Women;Romania;43
2022;8;Nou Barris;47;Can Peguera;Women;Romania;5
2022;8;Nou Barris;48;la Guineueta;Women;Romania;36
2022;8;Nou Barris;49;Canyelles;Women;Romania;15
2022;8;Nou Barris;50;les Roquetes;Women;Romania;66
2022;8;Nou Barris;51;Verdun;Women;Romania;35
2022;8;Nou Barris;52;la Prosperitat;Women;Romania;90
2022;8;Nou Barris;53;la Trinitat Nova;Women;Romania;21
2022;8;Nou Barris;54;Torre Baró;Women;Romania;5
2022;8;Nou Barris;55;Ciutat Meridiana;Women;Romania;39
2022;8;Nou Barris;56;Vallbona;Women;Romania;1
2022;9;Sant Andreu;57;la Trinitat Vella;Women;Romania;81
2022;9;Sant Andreu;58;Baró de Viver;Women;Romania;7
2022;9;Sant Andreu;59;el Bon Pastor;Women;Romania;47
2022;9;Sant Andreu;60;Sant Andreu;Women;Romania;80
2022;9;Sant Andreu;61;la Sagrera;Women;Romania;59
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;Romania;31
2022;9;Sant Andreu;63;Navas;Women;Romania;48
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;Romania;69
2022;10;Sant Martí;65;el Clot;Women;Romania;75
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Women;Romania;51
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Women;Romania;27
2022;10;Sant Martí;68;el Poblenou;Women;Romania;68
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Women;Romania;41
2022;10;Sant Martí;70;el Besòs i el Maresme;Women;Romania;175
2022;10;Sant Martí;71;Provençals del Poblenou;Women;Romania;67
2022;10;Sant Martí;72;Sant Martí de Provençals;Women;Romania;64
2022;10;Sant Martí;73;la Verneda i la Pau;Women;Romania;69
2022;1;Ciutat Vella;1;el Raval;Men;Romania;106
2022;1;Ciutat Vella;2;el Barri Gòtic;Men;Romania;96
2022;1;Ciutat Vella;3;la Barceloneta;Men;Romania;33
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Men;Romania;56
2022;2;Eixample;5;el Fort Pienc;Men;Romania;59
2022;2;Eixample;6;la Sagrada Família;Men;Romania;74
2022;2;Eixample;7;la Dreta de l'Eixample;Men;Romania;51
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Men;Romania;53
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Men;Romania;97
2022;2;Eixample;10;Sant Antoni;Men;Romania;39
2022;3;Sants-Montjuïc;11;el Poble Sec;Men;Romania;61
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Men;Romania;8
2022;3;Sants-Montjuïc;13;la Marina de Port;Men;Romania;81
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Men;Romania;33
2022;3;Sants-Montjuïc;15;Hostafrancs;Men;Romania;30
2022;3;Sants-Montjuïc;16;la Bordeta;Men;Romania;27
2022;3;Sants-Montjuïc;17;Sants - Badal;Men;Romania;70
2022;3;Sants-Montjuïc;18;Sants;Men;Romania;184
2022;4;Les Corts;19;les Corts;Men;Romania;69
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Men;Romania;22
2022;4;Les Corts;21;Pedralbes;Men;Romania;17
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Men;Romania;9
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Men;Romania;27
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Men;Romania;10
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Men;Romania;50
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Men;Romania;31
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Men;Romania;31
2022;6;Gràcia;28;Vallcarca i els Penitents;Men;Romania;31
2022;6;Gràcia;29;el Coll;Men;Romania;35
2022;6;Gràcia;30;la Salut;Men;Romania;23
2022;6;Gràcia;31;la Vila de Gràcia;Men;Romania;65
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;Romania;98
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;Romania;38
2022;7;Horta-Guinardó;34;Can Baró;Men;Romania;23
2022;7;Horta-Guinardó;35;el Guinardó;Men;Romania;89
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Men;Romania;9
2022;7;Horta-Guinardó;37;el Carmel;Men;Romania;79
2022;7;Horta-Guinardó;38;la Teixonera;Men;Romania;18
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Men;Romania;11
2022;7;Horta-Guinardó;40;Montbau;Men;Romania;12
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Men;Romania;23
2022;7;Horta-Guinardó;42;la Clota;Men;Romania;1
2022;7;Horta-Guinardó;43;Horta;Men;Romania;73
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Men;Romania;52
2022;8;Nou Barris;45;Porta;Men;Romania;85
2022;8;Nou Barris;46;el Turó de la Peira;Men;Romania;37
2022;8;Nou Barris;47;Can Peguera;Men;Romania;0
2022;8;Nou Barris;48;la Guineueta;Men;Romania;22
2022;8;Nou Barris;49;Canyelles;Men;Romania;8
2022;8;Nou Barris;50;les Roquetes;Men;Romania;68
2022;8;Nou Barris;51;Verdun;Men;Romania;25
2022;8;Nou Barris;52;la Prosperitat;Men;Romania;75
2022;8;Nou Barris;53;la Trinitat Nova;Men;Romania;23
2022;8;Nou Barris;54;Torre Baró;Men;Romania;7
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Romania;38
2022;8;Nou Barris;56;Vallbona;Men;Romania;1
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Romania;80
2022;9;Sant Andreu;58;Baró de Viver;Men;Romania;9
2022;9;Sant Andreu;59;el Bon Pastor;Men;Romania;47
2022;9;Sant Andreu;60;Sant Andreu;Men;Romania;63
2022;9;Sant Andreu;61;la Sagrera;Men;Romania;46
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Romania;38
2022;9;Sant Andreu;63;Navas;Men;Romania;39
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Romania;51
2022;10;Sant Martí;65;el Clot;Men;Romania;57
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Romania;44
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Romania;18
2022;10;Sant Martí;68;el Poblenou;Men;Romania;59
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Romania;35
2022;10;Sant Martí;70;el Besòs i el Maresme;Men;Romania;183
2022;10;Sant Martí;71;Provençals del Poblenou;Men;Romania;59
2022;10;Sant Martí;72;Sant Martí de Provençals;Men;Romania;55
2022;10;Sant Martí;73;la Verneda i la Pau;Men;Romania;73
2022;1;Ciutat Vella;1;el Raval;Women;Rússia;140
2022;1;Ciutat Vella;2;el Barri Gòtic;Women;Rússia;114
2022;1;Ciutat Vella;3;la Barceloneta;Women;Rússia;73
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Women;Rússia;142
2022;2;Eixample;5;el Fort Pienc;Women;Rússia;107
2022;2;Eixample;6;la Sagrada Família;Women;Rússia;172
2022;2;Eixample;7;la Dreta de l'Eixample;Women;Rússia;224
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Women;Rússia;164
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Women;Rússia;156
2022;2;Eixample;10;Sant Antoni;Women;Rússia;101
2022;3;Sants-Montjuïc;11;el Poble Sec;Women;Rússia;107
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Women;Rússia;3
2022;3;Sants-Montjuïc;13;la Marina de Port;Women;Rússia;61
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Women;Rússia;34
2022;3;Sants-Montjuïc;15;Hostafrancs;Women;Rússia;68
2022;3;Sants-Montjuïc;16;la Bordeta;Women;Rússia;27
2022;3;Sants-Montjuïc;17;Sants - Badal;Women;Rússia;55
2022;3;Sants-Montjuïc;18;Sants;Women;Rússia;80
2022;4;Les Corts;19;les Corts;Women;Rússia;120
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Women;Rússia;54
2022;4;Les Corts;21;Pedralbes;Women;Rússia;109
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Women;Rússia;14
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Women;Rússia;84
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Women;Rússia;49
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Women;Rússia;90
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Women;Rússia;171
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Women;Rússia;117
2022;6;Gràcia;28;Vallcarca i els Penitents;Women;Rússia;46
2022;6;Gràcia;29;el Coll;Women;Rússia;34
2022;6;Gràcia;30;la Salut;Women;Rússia;30
2022;6;Gràcia;31;la Vila de Gràcia;Women;Rússia;140
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Women;Rússia;79
2022;7;Horta-Guinardó;33;el Baix Guinardó;Women;Rússia;52
2022;7;Horta-Guinardó;34;Can Baró;Women;Rússia;33
2022;7;Horta-Guinardó;35;el Guinardó;Women;Rússia;93
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Women;Rússia;12
2022;7;Horta-Guinardó;37;el Carmel;Women;Rússia;83
2022;7;Horta-Guinardó;38;la Teixonera;Women;Rússia;33
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Women;Rússia;21
2022;7;Horta-Guinardó;40;Montbau;Women;Rússia;8
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Women;Rússia;9
2022;7;Horta-Guinardó;42;la Clota;Women;Rússia;1
2022;7;Horta-Guinardó;43;Horta;Women;Rússia;39
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;Rússia;52
2022;8;Nou Barris;45;Porta;Women;Rússia;72
2022;8;Nou Barris;46;el Turó de la Peira;Women;Rússia;37
2022;8;Nou Barris;47;Can Peguera;Women;Rússia;4
2022;8;Nou Barris;48;la Guineueta;Women;Rússia;21
2022;8;Nou Barris;49;Canyelles;Women;Rússia;8
2022;8;Nou Barris;50;les Roquetes;Women;Rússia;41
2022;8;Nou Barris;51;Verdun;Women;Rússia;24
2022;8;Nou Barris;52;la Prosperitat;Women;Rússia;41
2022;8;Nou Barris;53;la Trinitat Nova;Women;Rússia;18
2022;8;Nou Barris;54;Torre Baró;Women;Rússia;2
2022;8;Nou Barris;55;Ciutat Meridiana;Women;Rússia;42
2022;8;Nou Barris;56;Vallbona;Women;Rússia;10
2022;9;Sant Andreu;57;la Trinitat Vella;Women;Rússia;25
2022;9;Sant Andreu;58;Baró de Viver;Women;Rússia;11
2022;9;Sant Andreu;59;el Bon Pastor;Women;Rússia;35
2022;9;Sant Andreu;60;Sant Andreu;Women;Rússia;73
2022;9;Sant Andreu;61;la Sagrera;Women;Rússia;74
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;Rússia;38
2022;9;Sant Andreu;63;Navas;Women;Rússia;44
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;Rússia;96
2022;10;Sant Martí;65;el Clot;Women;Rússia;50
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Women;Rússia;69
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Women;Rússia;61
2022;10;Sant Martí;68;el Poblenou;Women;Rússia;153
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Women;Rússia;188
2022;10;Sant Martí;70;el Besòs i el Maresme;Women;Rússia;177
2022;10;Sant Martí;71;Provençals del Poblenou;Women;Rússia;90
2022;10;Sant Martí;72;Sant Martí de Provençals;Women;Rússia;60
2022;10;Sant Martí;73;la Verneda i la Pau;Women;Rússia;84
2022;1;Ciutat Vella;1;el Raval;Men;Rússia;81
2022;1;Ciutat Vella;2;el Barri Gòtic;Men;Rússia;73
2022;1;Ciutat Vella;3;la Barceloneta;Men;Rússia;32
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Men;Rússia;59
2022;2;Eixample;5;el Fort Pienc;Men;Rússia;50
2022;2;Eixample;6;la Sagrada Família;Men;Rússia;98
2022;2;Eixample;7;la Dreta de l'Eixample;Men;Rússia;107
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Men;Rússia;84
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Men;Rússia;64
2022;2;Eixample;10;Sant Antoni;Men;Rússia;43
2022;3;Sants-Montjuïc;11;el Poble Sec;Men;Rússia;59
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Men;Rússia;2
2022;3;Sants-Montjuïc;13;la Marina de Port;Men;Rússia;20
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Men;Rússia;11
2022;3;Sants-Montjuïc;15;Hostafrancs;Men;Rússia;33
2022;3;Sants-Montjuïc;16;la Bordeta;Men;Rússia;19
2022;3;Sants-Montjuïc;17;Sants - Badal;Men;Rússia;16
2022;3;Sants-Montjuïc;18;Sants;Men;Rússia;44
2022;4;Les Corts;19;les Corts;Men;Rússia;62
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Men;Rússia;25
2022;4;Les Corts;21;Pedralbes;Men;Rússia;82
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Men;Rússia;9
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Men;Rússia;51
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Men;Rússia;26
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Men;Rússia;68
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Men;Rússia;80
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Men;Rússia;41
2022;6;Gràcia;28;Vallcarca i els Penitents;Men;Rússia;29
2022;6;Gràcia;29;el Coll;Men;Rússia;13
2022;6;Gràcia;30;la Salut;Men;Rússia;18
2022;6;Gràcia;31;la Vila de Gràcia;Men;Rússia;54
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;Rússia;20
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;Rússia;19
2022;7;Horta-Guinardó;34;Can Baró;Men;Rússia;17
2022;7;Horta-Guinardó;35;el Guinardó;Men;Rússia;45
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Men;Rússia;11
2022;7;Horta-Guinardó;37;el Carmel;Men;Rússia;49
2022;7;Horta-Guinardó;38;la Teixonera;Men;Rússia;14
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Men;Rússia;12
2022;7;Horta-Guinardó;40;Montbau;Men;Rússia;9
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Men;Rússia;5
2022;7;Horta-Guinardó;42;la Clota;Men;Rússia;0
2022;7;Horta-Guinardó;43;Horta;Men;Rússia;26
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Men;Rússia;27
2022;8;Nou Barris;45;Porta;Men;Rússia;38
2022;8;Nou Barris;46;el Turó de la Peira;Men;Rússia;12
2022;8;Nou Barris;47;Can Peguera;Men;Rússia;1
2022;8;Nou Barris;48;la Guineueta;Men;Rússia;11
2022;8;Nou Barris;49;Canyelles;Men;Rússia;5
2022;8;Nou Barris;50;les Roquetes;Men;Rússia;22
2022;8;Nou Barris;51;Verdun;Men;Rússia;15
2022;8;Nou Barris;52;la Prosperitat;Men;Rússia;23
2022;8;Nou Barris;53;la Trinitat Nova;Men;Rússia;14
2022;8;Nou Barris;54;Torre Baró;Men;Rússia;7
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Rússia;23
2022;8;Nou Barris;56;Vallbona;Men;Rússia;3
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Rússia;11
2022;9;Sant Andreu;58;Baró de Viver;Men;Rússia;2
2022;9;Sant Andreu;59;el Bon Pastor;Men;Rússia;17
2022;9;Sant Andreu;60;Sant Andreu;Men;Rússia;29
2022;9;Sant Andreu;61;la Sagrera;Men;Rússia;23
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Rússia;15
2022;9;Sant Andreu;63;Navas;Men;Rússia;15
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Rússia;60
2022;10;Sant Martí;65;el Clot;Men;Rússia;28
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Rússia;42
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Rússia;49
2022;10;Sant Martí;68;el Poblenou;Men;Rússia;99
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Rússia;109
